Date,Open,Adj Close,signal,target_pos,capital,NAV,cash,transaction_cost,intraday_PnL
2020-02-03,26.4,26.5,-1.0,-6.0,99337.14562330136,79500.0,19837.14562330136,0.43561643835616437,-300.00000000000426
2020-02-04,26.65,26.85,0.0,-6.0,98736.70425343834,80550.00000000001,18186.70425343832,0.4413698630136987,-600.0000000000085
2020-02-05,27.049999,26.950001,0.0,-6.0,99036.25523972326,80850.003,18186.252239723268,0.44301371506849313,299.9939999999981
2020-02-06,27.1,27.700001,1.0,7.0,101135.72750682736,96950.0035,4185.724006827353,0.531232895890411,2100.003499999996
2020-02-07,27.5,27.549999,0.0,7.0,101310.19565068214,96424.9965,4885.1991506821505,0.5283561452054794,174.9964999999989
2020-02-10,27.25,27.4,0.0,7.0,101834.67017123009,95899.99999999999,5934.6701712301,0.5254794520547945,524.999999999995
2020-02-11,27.65,27.75,1.0,7.0,102184.13797944927,97125.0,5059.137979449268,0.5321917808219178,350.000000000005
2020-02-12,27.9,28.049999,0.0,7.0,102708.59653426298,98174.9965,4533.600034262985,0.5379451863013698,524.9965000000038
2020-02-13,28.049999,27.950001,1.0,7.0,102358.06750684654,97825.0035,4533.064006846529,0.5360274164383562,-349.9929999999978
2020-02-14,27.9,28.0,0.0,7.0,102707.53052054516,98000.0,4707.530520545159,0.536986301369863,350.000000000005
2020-02-17,28.0,28.15,0.0,7.0,103231.99065753147,98524.99999999999,4706.990657531482,0.5398630136986301,524.999999999995
2020-02-18,27.950001,27.700001,0.0,7.0,102356.45942463557,96950.0035,5406.455924635564,0.531232895890411,-875.0
2020-02-19,27.75,27.85,0.0,7.0,102705.92531504652,97475.00000000001,5230.925315046508,0.5341095890410961,350.000000000005
2020-02-20,27.950001,27.75,1.0,7.0,102005.3896232657,97125.0,4880.389623265699,0.5321917808219178,-700.0035000000012
2020-02-21,27.6,27.5,0.0,7.0,101654.86222600543,96250.0,5404.862226005425,0.5273972602739726,-350.000000000005
2020-02-24,27.35,27.049999,-1.0,-7.0,102704.34695890133,94674.9965,8029.350458901332,0.518767104109589,1050.0035000000062
2020-02-25,26.9,27.1,-1.0,-7.0,102003.82723287391,94850.00000000001,7153.827232873897,0.5197260273972604,-700.00000000001
2020-02-26,26.700001,26.950001,-1.0,-7.0,101128.31038353966,94325.0035,6803.306883539655,0.5168493342465754,-875.0
2020-02-27,26.75,27.15,0.0,-7.0,99727.78969860816,95024.99999999999,4702.789698608176,0.5206849315068492,-1399.999999999995
2020-02-28,26.5,26.450001,-1.0,-7.0,99902.27893831501,92575.0035,7327.275438315002,0.507260293150685,174.9964999999989
2020-03-02,26.35,26.65,0.0,-7.0,98851.76784242461,93274.99999999999,5576.767842424626,0.5110958904109588,-1049.99999999999
2020-03-03,27.0,26.6,0.0,-7.0,100251.25770543831,93100.00000000001,7151.2577054383,0.5101369863013699,1399.999999999995
2020-03-04,26.6,26.549999,0.0,-7.0,100425.7520273753,92924.9965,7500.75552737531,0.5091780630136986,175.00350000000608
2020-03-05,26.6,27.049999,0.0,-7.0,98850.2367602712,94674.9965,4175.24026027121,0.518767104109589,-1574.9964999999938
2020-03-06,26.75,26.5,-1.0,-7.0,99724.72854109312,92750.0,6974.728541093122,0.5082191780821917,875.0
2020-03-09,26.450001,26.450001,-1.0,-7.0,99724.22128079997,92575.0035,7149.217780799969,0.507260293150685,-0.0
2020-03-10,25.450001,25.450001,0.0,-7.0,99723.73319858902,89075.0035,10648.729698589013,0.48808221095890414,-0.0
2020-03-11,25.75,25.75,0.0,-7.0,99723.23936297258,90125.0,9598.239362972585,0.49383561643835616,-0.0
2020-03-12,25.549999,25.549999,-1.0,-7.0,99722.74936299176,89424.9965,10297.752862991765,0.48999998082191776,-0.0
2020-03-13,24.6,24.6,-1.0,-7.0,99722.27758216985,86100.00000000001,13622.27758216983,0.47178082191780835,-0.0
2020-03-16,24.4,24.4,0.0,-7.0,99721.80963696436,85399.99999999999,14321.809636964375,0.467945205479452,-0.0
2020-03-17,23.35,23.35,-1.0,-7.0,99721.36182874518,81725.00000000001,17996.361828745168,0.44780821917808233,-0.0
2020-03-18,23.6,23.6,0.0,-7.0,99720.90922600546,82600.00000000001,17120.909226005446,0.45260273972602755,-0.0
2020-03-19,22.6,22.0,-1.0,-7.0,101820.48730819725,77000.0,24820.487308197247,0.42191780821917807,2100.000000000005
2020-03-20,22.450001,23.1,0.0,-7.0,99545.0477944986,80850.00000000001,18695.04779449859,0.4430136986301371,-2274.996500000004
2020-03-23,21.950001,22.0,-1.0,-7.0,99369.6293766904,77000.0,22369.6293766904,0.42191780821917807,-174.9964999999989
2020-03-24,22.75,23.049999,1.0,8.0,100569.12017123286,92199.996,8369.124171232863,0.5052054575342466,1199.9959999999987
2020-03-25,23.5,23.799999,1.0,8.0,101768.59452741916,95199.996,6568.598527419163,0.5216438136986301,1199.9959999999987
2020-03-26,23.549999,23.6,0.0,8.0,101968.08126714519,94400.0,7568.081267145186,0.5172602739726028,200.00400000000695
2020-03-27,24.1,23.75,1.0,8.0,100567.56071919997,95000.0,5567.560719199973,0.5205479452054794,-1400.0000000000057
2020-03-30,23.25,23.4,-1.0,-8.0,99967.04784248765,93600.0,6367.047842487649,0.5128767123287672,-599.9999999999943
2020-03-31,23.799999,23.85,1.0,8.0,100166.52910276162,95400.0,4766.529102761619,0.5227397260273973,200.00400000000695
2020-04-01,23.549999,23.299999,0.0,8.0,99166.01841785203,93199.996,5966.022417852029,0.5106849095890411,-1000.0
2020-04-02,23.0,23.5,-1.0,-8.0,97165.50334935887,94000.0,3165.5033493588708,0.5150684931506849,-2000.0
2020-04-03,23.4,23.450001,0.0,-8.0,96964.98537673421,93800.004,3164.981376734213,0.5139726246575342,-200.00400000000695
2020-04-06,23.799999,23.950001,1.0,8.0,97564.46844520545,95800.004,1764.464445205449,0.5249315287671233,600.0080000000025
2020-04-07,24.299999,24.5,1.0,8.0,98363.93545890407,98000.0,363.93545890407404,0.536986301369863,800.0040000000013
2020-04-08,24.35,24.200001,0.0,8.0,97763.40904792325,96800.004,963.4050479232537,0.5304109808219178,-599.9960000000044
2020-04-09,24.4,24.5,1.0,8.0,98162.87206162188,98000.0,162.87206162187795,0.536986301369863,400.0000000000057
2020-04-14,24.5,24.700001,1.0,8.0,98962.33469173695,98800.004,162.3306917369482,0.5413698849315068,800.0040000000013
2020-04-15,24.75,24.299999,0.0,8.0,97161.79808901914,97199.996,-38.19791098085989,0.5326027178082192,-1800.0040000000013
2020-04-16,24.200001,24.25,0.0,8.0,97361.26258216982,97000.0,361.2625821698166,0.5315068493150685,199.99599999999873
2020-04-17,24.700001,24.549999,1.0,8.0,96760.71649999995,98199.996,-1439.2795000000478,0.5380821698630137,-600.0080000000025
2020-04-20,24.6,24.6,1.0,8.0,96760.17732191776,98400.0,-1639.8226780822442,0.5391780821917809,0.0
2020-04-21,24.450001,24.0,0.0,8.0,94959.64729452049,96000.0,-1040.3527054795122,0.5260273972602739,-1800.0040000000013
2020-04-22,23.75,24.1,-1.0,-7.0,93734.18510273966,84350.00000000001,9384.185102739648,0.4621917808219179,-1225.000000000005
2020-04-23,24.200001,24.15,1.0,7.0,93558.71845205473,84524.99999999999,9033.718452054745,0.4631506849315068,-175.00350000000608
2020-04-24,24.1,24.049999,-1.0,-7.0,93733.2607191972,84174.9965,9558.264219197212,0.46123285753424653,175.00350000000608
2020-04-27,24.299999,24.5,1.0,7.0,94432.79435618351,85750.0,8682.794356183513,0.46986301369863015,700.0035000000012
2020-04-28,24.549999,24.75,1.0,7.0,95132.32319864928,86625.0,8507.323198649276,0.47465753424657536,700.0035000000012
2020-04-29,24.85,24.75,1.0,7.0,94781.84854111503,86625.0,8156.848541115032,0.47465753424657536,-350.000000000005
2020-05-04,24.0,23.75,-1.0,-7.0,95656.39306166298,83125.0,12531.39306166298,0.4554794520547945,875.0
2020-05-05,23.85,24.0,0.0,-7.0,95130.93278769038,84000.0,11130.932787690384,0.4602739726027397,-524.999999999995
2020-05-06,23.950001,24.35,0.0,-7.0,93730.469301389,85225.00000000001,8505.469301388992,0.46698630136986313,-1399.9965000000038
2020-05-07,24.200001,24.15,0.0,-7.0,93905.00965070409,84524.99999999999,9380.009650704102,0.4631506849315068,175.00350000000608
2020-05-08,24.35,24.4,1.0,7.0,94079.54170549859,85399.99999999999,8679.541705498603,0.467945205479452,174.99999999999005
2020-05-11,24.6,24.799999,1.0,7.0,94779.0625890794,86799.9965,7979.06608907941,0.4756164191780822,699.996499999994
2020-05-12,24.549999,24.450001,0.0,7.0,94428.60068495064,85575.0035,8853.597184950631,0.46890412876712334,-349.9929999999978
2020-05-13,24.25,24.35,-1.0,-7.0,94078.13369864927,85225.00000000001,8853.133698649253,0.46698630136986313,-350.000000000005
2020-05-14,24.25,24.0,-1.0,-7.0,94952.67342467667,84000.0,10952.673424676672,0.4602739726027397,875.0
2020-05-15,24.0,24.0,0.0,-7.0,94952.21315070408,84000.0,10952.213150704076,0.4602739726027397,-0.0
2020-05-18,23.950001,24.200001,0.0,-7.0,94076.74904109586,84700.0035,9376.74554109585,0.4641096082191781,-875.0
2020-05-19,24.6,24.6,1.0,7.0,94076.27726027394,86100.00000000001,7976.277260273928,0.47178082191780835,0.0
2020-05-20,24.6,24.65,0.0,7.0,94250.8045205479,86274.99999999999,7975.804520547914,0.4727397260273972,174.99999999999005
2020-05-21,24.700001,24.450001,1.0,7.0,93375.33561641914,85575.0035,7800.332116419129,0.46890412876712334,-875.0
2020-05-22,24.049999,23.15,-1.0,-7.0,96524.88814381641,81024.99999999999,15499.888143816424,0.443972602739726,3149.996500000004
2020-05-25,23.0,23.15,-1.0,-7.0,95999.44417121368,81024.99999999999,14974.44417121369,0.443972602739726,-524.999999999995
2020-05-26,23.4,23.65,0.0,-7.0,95123.99060956984,82774.99999999999,12348.990609569853,0.45356164383561637,-875.0
2020-05-27,23.75,23.5,0.0,-7.0,95998.53992463833,82250.0,13748.539924638331,0.4506849315068493,875.0
2020-05-28,23.35,23.35,0.0,-7.0,95998.09211641915,81725.00000000001,14273.092116419139,0.44780821917808233,-0.0
2020-05-29,23.0,23.200001,-1.0,-7.0,95297.64368489312,81200.0035,14097.640184893113,0.44493152602739733,-700.0035000000012
2020-06-01,23.799999,23.98,1.0,8.0,96017.12209585203,95920.0,97.122095852028,0.5255890410958904,720.004000000003
2020-06-02,24.02,24.26,0.0,8.0,96976.59036982464,97040.0,-63.40963017535978,0.5317260273972603,960.000000000008
2020-06-03,24.68,24.68,1.0,8.0,96976.04943831779,98720.0,-1743.9505616822134,0.540931506849315,0.0
2020-06-04,24.940001,24.719999,1.0,8.0,96095.49963012054,98879.996,-2784.49636987946,0.541808197260274,-880.0079999999895
2020-06-05,24.719999,25.139999,0.0,8.0,97774.94861644381,100559.996,-2785.047383556186,0.5510136767123287,1679.9999999999927
2020-06-08,25.34,25.139999,1.0,8.0,96974.3936027671,100559.996,-3585.6023972328985,0.5510136767123287,-800.0040000000013
2020-06-09,25.26,25.440001,1.0,8.0,97693.84001370407,101760.004,-4066.1639862959273,0.5575890630136987,720.0039999999888
2020-06-10,25.48,25.459999,1.0,8.0,97613.27798632873,101839.996,-4226.7180136712705,0.5580273753424657,-80.0040000000024
2020-06-11,25.459999,24.860001,0.0,8.0,95212.74110959448,99440.004,-4227.262890405516,0.5448767342465753,-2399.9919999999975
2020-06-12,24.379999,24.700001,-1.0,-7.0,94092.26041094518,86450.0035,7642.256910945172,0.47369864931506855,-1120.0069999999957
2020-06-15,24.42,24.200001,0.0,-7.0,94861.79280133697,84700.0035,10161.789301336961,0.4641096082191781,769.9965000000049
2020-06-16,24.74,24.799999,1.0,7.0,95071.3136849178,86799.9965,8271.317184917803,0.4756164191780822,209.99650000000435
2020-06-17,24.780001,24.9,0.0,7.0,95490.83265067122,87149.99999999999,8340.832650671233,0.47753424657534244,419.99649999999986
2020-06-18,24.799999,24.879999,0.0,7.0,95770.35550000546,87079.99650000001,8690.359000005454,0.4771506657534247,280.0000000000065
2020-06-19,24.860001,25.059999,0.0,7.0,96469.86789728492,87709.99650000001,8759.871397284907,0.4806027205479453,699.9930000000028
2020-06-22,24.98,25.0,0.0,7.0,96539.38844523013,87500.0,9039.388445230128,0.4794520547945205,69.99999999999851
2020-06-23,24.98,25.360001,0.0,7.0,97868.90558904657,88760.00349999999,9108.902089046576,0.48635618356164384,1330.0035
2020-06-24,25.52,25.24,1.0,7.0,96888.42153425205,88339.99999999999,8548.421534252062,0.4840547945205479,-980.000000000004
2020-06-26,25.1,25.0,0.0,7.0,96537.94208219726,87500.0,9037.94208219726,0.4794520547945205,-350.000000000005
2020-06-29,25.0,24.76,0.0,7.0,95697.46723288219,86660.00000000001,9037.467232882176,0.4748493150684932,-839.9999999999945
2020-06-30,25.0,24.9,0.0,7.0,95346.98969863562,87149.99999999999,8196.989698635633,0.47753424657534244,-350.000000000005
2020-07-02,25.24,25.700001,0.0,7.0,96956.50032190411,89950.0035,7006.496821904104,0.49287673150684935,1610.0035000000066
2020-07-03,25.799999,25.92,1.0,7.0,97376.0067260137,90720.0,6656.0067260137,0.4970958904109589,420.0035000000071
2020-07-06,26.139999,26.940001,0.0,7.0,100175.49706846027,94290.00349999999,5885.493568460282,0.5166575534246575,2800.0069999999973
2020-07-07,27.18,26.639999,1.0,7.0,98284.98266436986,93239.99650000001,5044.986164369853,0.510904090410959,-1890.0035000000007
2020-07-08,26.76,26.74,0.0,7.0,98214.46984245203,93589.99999999999,4624.469842452047,0.5128219178082192,-70.00000000001094
2020-07-09,26.98,26.879999,1.0,7.0,97863.9508356219,94079.99650000001,3783.954335621893,0.5155068301369864,-350.00349999999617
2020-07-10,26.6,26.34,0.0,7.0,96953.44568493697,92190.0,4763.445684936974,0.5051506849315068,-910.0000000000055
2020-07-13,26.5,26.48,0.0,7.0,96882.93784932053,92680.0,4202.9378493205295,0.5078356164383562,-69.99999999999851
2020-07-14,26.360001,26.16,0.0,7.0,96182.43265069039,91560.0,4622.432650690389,0.5016986301369863,-700.0035000000012
2020-07-15,26.48,26.18,1.0,7.0,95131.9305684986,91630.0,3501.930568498603,0.5020821917808219,-1050.0000000000025
2020-07-16,26.18,25.66,0.0,7.0,93311.43845890956,89810.0,3501.438458909557,0.4921095890410959,-1819.9999999999984
2020-07-17,25.82,25.799999,0.0,7.0,93240.94016440818,90299.9965,2940.943664408187,0.49479450136986297,-70.0035000000021
2020-07-20,25.780001,25.719999,0.0,7.0,93030.4399041534,90019.99650000001,3010.443404153397,0.49326025479452057,-210.00699999999028
2020-07-21,26.08,26.280001,1.0,7.0,93729.93940413423,91980.00349999999,1749.9359041342395,0.5040000191780821,700.0035000000012
2020-07-22,26.24,25.68,0.0,7.0,91769.44691098355,89880.0,1889.4469109835482,0.4924931506849315,-1959.9999999999955
2020-07-23,25.82,25.9,0.0,7.0,92048.95019865478,90649.99999999999,1398.9501986547984,0.49671232876712323,279.99999999999403
2020-07-24,25.74,25.360001,-1.0,-7.0,93378.46034247121,88760.00349999999,4618.45684247122,0.48635618356164384,1329.996499999993
2020-07-27,25.559999,25.360001,0.0,-7.0,94077.96698628765,88760.00349999999,5317.9634862876555,0.48635618356164384,699.9930000000028
2020-07-28,25.6,25.459999,0.0,-7.0,94567.48221233423,89109.9965,5457.485712334237,0.4882739534246575,490.0035000000056
2020-07-29,25.459999,25.52,-1.0,-7.0,94356.9892876767,89320.0,5036.989287676697,0.48942465753424663,-210.00349999999912
2020-07-30,25.6,25.34,0.0,-7.0,95266.50331507396,88690.0,6576.503315073962,0.48597260273972603,910.0000000000055
2020-07-31,25.379999,25.26,0.0,-7.0,95686.0153767178,88410.00000000001,7276.0153767177835,0.48443835616438363,419.99649999999986
2020-08-03,25.26,25.120001,0.0,-7.0,96175.53012327397,87920.00349999999,8255.526623273981,0.4817534438356164,489.9965000000108
2020-08-04,25.299999,25.620001,0.0,-7.0,95055.03178078904,89670.00349999999,5385.028280789047,0.4913424849315068,-1120.0069999999957
2020-08-05,25.700001,25.799999,0.0,-7.0,94704.54398628767,90299.9965,4404.547486287673,0.49479450136986297,-349.9929999999978
2020-08-06,25.84,25.6,1.0,7.0,93864.05302738356,89600.00000000001,4264.053027383547,0.49095890410958914,-839.9999999999945
2020-08-07,25.559999,25.18,0.0,7.0,92533.57362327396,88130.0,4403.573623273958,0.48290410958904106,-1329.9965000000054
2020-08-10,25.0,25.1,-1.0,-7.0,92183.09225341094,87850.00000000001,4333.092253410927,0.4813698630136988,-350.000000000005
2020-08-11,25.24,25.559999,1.0,7.0,93302.59856164931,89459.99650000001,3842.6020616493042,0.4901917616438357,1119.9965000000097
2020-08-12,25.5,25.879999,0.0,7.0,94632.09873290137,90579.99650000001,4052.102232901365,0.49632874794520554,1329.9965000000054
2020-08-13,26.040001,25.9,1.0,7.0,94141.5985205726,90649.99999999999,3491.5985205726174,0.49671232876712323,-490.0035000000056
2020-08-14,25.879999,25.82,0.0,7.0,93931.10684249041,90370.0,3561.106842490408,0.49517808219178083,-209.99650000000435
2020-08-17,25.860001,26.0,0.0,7.0,94420.60471235342,91000.0,3420.6047123534227,0.4986301369863014,489.9964999999984
2020-08-18,26.059999,26.02,1.0,7.0,94280.10919865478,91070.0,3210.1091986547835,0.499013698630137,-139.99650000000585
2020-08-19,26.0,25.879999,0.0,7.0,93859.60936990684,90579.99650000001,3279.612869906836,0.49632874794520554,-420.00349999999463
2020-08-20,25.700001,25.440001,0.0,7.0,92949.1214794767,89040.00349999999,3909.1179794767086,0.4878904301369863,-910.0000000000055
2020-08-21,25.6,25.780001,1.0,7.0,93578.63056849861,90230.00349999999,3348.627068498623,0.49441097808219175,630.0034999999901
2020-08-24,25.98,26.18,1.0,7.0,94278.12848630683,91630.0,2648.1284863068286,0.5020821917808219,699.9999999999975
2020-08-25,26.280001,26.16,1.0,7.0,93857.6232876767,91560.0,2297.6232876767026,0.5016986301369863,-420.00349999999463
2020-08-26,26.18,26.120001,0.0,7.0,93647.12585615067,91420.00349999999,2227.1223561506777,0.5009315260273972,-209.99650000000435
2020-08-27,26.16,25.959999,0.0,7.0,92946.62449315614,90859.9965,2086.627993156144,0.4978629945205479,-700.0035000000012
2020-08-28,25.940001,26.120001,0.0,7.0,93576.12356163011,91420.00349999999,2156.120061630121,0.5009315260273972,629.999999999999
2020-08-31,26.299999,25.84,1.0,7.0,91965.63149998628,90440.0,1525.6314999862807,0.4955616438356164,-1609.9964999999993
2020-09-01,25.9,25.879999,-1.0,-7.0,92035.13867123832,90579.99650000001,1455.1421712383162,0.49632874794520554,70.00349999998967
2020-09-02,25.9,25.82,0.0,-7.0,92314.64349315614,90370.0,1944.643493156138,0.49517808219178083,279.99999999999403
2020-09-03,25.780001,25.719999,0.0,-7.0,92524.15723290133,90019.99650000001,2504.1607329013204,0.49326025479452057,210.00699999999028
2020-09-04,25.48,25.52,-1.0,-7.0,92383.6678082438,89320.0,3063.667808243801,0.48942465753424663,-139.99999999999702
2020-09-07,25.379999,25.440001,-1.0,-7.0,92173.17291781367,89040.00349999999,3133.1694178136822,0.4878904301369863,-210.00699999999028
2020-09-08,25.52,25.379999,0.0,-7.0,92662.68967810682,88829.99650000001,3832.6931781068124,0.4867397068493151,490.00349999999315
2020-09-09,25.1,25.24,-1.0,-7.0,92172.20562331231,88339.99999999999,3832.2056233123294,0.4840547945205479,-489.99999999998954
2020-09-10,25.4,25.139999,0.0,-7.0,93081.72698634518,87989.99650000001,5091.730486345172,0.4821369671232877,910.0034999999966
2020-09-11,25.139999,25.26,0.0,-7.0,92661.23904798902,88410.00000000001,4251.239047989002,0.48443835616438363,-420.0035000000071
2020-09-14,25.34,25.4,0.0,-7.0,92450.75192470134,88899.99999999999,3550.751924701355,0.4871232876712328,-209.9999999999955
2020-09-15,25.379999,25.52,0.0,-7.0,91960.25900004382,89320.0,2640.2590000438213,0.48942465753424663,-490.00349999999315
2020-09-16,25.540001,25.48,0.0,-7.0,92169.77384250957,89180.0,2989.773842509574,0.4886575342465754,210.00349999999912
2020-09-17,25.4,25.120001,-1.0,-7.0,93149.28858906573,87920.00349999999,5229.285089065743,0.4817534438356164,979.9965000000004
2020-09-18,25.24,25.24,0.0,-7.0,93148.80453427121,88339.99999999999,4808.8045342712285,0.4840547945205479,-0.0
2020-09-21,25.24,24.719999,0.0,-7.0,94968.3339520986,86519.99650000001,8448.337452098596,0.47408217260273977,1820.0034999999896
2020-09-22,24.620001,24.5,-1.0,-7.0,95387.8675890849,85750.0,9637.867589084897,0.46986301369863015,420.00349999999463
2020-09-23,24.48,24.52,0.0,-7.0,95247.39734250956,85820.0,9427.397342509561,0.4702465753424658,-139.99999999999702
2020-09-24,24.34,24.120001,-1.0,-7.0,96016.93126714793,84420.00349999999,11596.927767147936,0.46257536164383556,769.9965000000049
2020-09-25,24.219999,24.059999,0.0,-7.0,96576.46984250957,84209.99650000001,12366.473342509562,0.4614246383561645,560.0000000000005
2020-09-28,24.24,24.280001,0.0,-7.0,96436.00069865477,84980.00349999999,11455.997198654775,0.46564385479452053,-140.0035000000006
2020-09-29,24.34,24.08,0.0,-7.0,97345.5388904356,84280.0,13065.538890435593,0.4618082191780822,910.0000000000055
2020-09-30,24.200001,24.280001,1.0,8.0,97665.00672603011,97120.004,545.002726030114,0.5321644054794521,319.9999999999932
2020-10-05,24.719999,24.52,1.0,8.0,96864.47330137256,98080.0,-1215.5266986274364,0.5374246575342466,-799.9960000000073
2020-10-06,24.620001,24.780001,1.0,8.0,97503.93017806298,99120.004,-1616.073821937025,0.5431233095890411,640.0000000000006
2020-10-07,24.780001,25.059999,0.0,8.0,98623.37291781094,100239.996,-1616.623082189064,0.5492602520547946,1119.9920000000106
2020-10-08,25.040001,24.940001,0.0,8.0,98222.82628765203,99760.004,-1537.1777123479696,0.5466301589041096,-400.0000000000057
2020-10-09,25.1,24.98,1.0,8.0,97742.27878080272,99920.0,-2177.7212191972794,0.5475068493150685,-480.000000000004
2020-10-12,25.02,25.48,0.0,8.0,99581.7203150493,101920.0,-2338.2796849506994,0.5584657534246575,1840.0000000000034
2020-10-14,25.559999,25.42,1.0,8.0,99021.16716436436,101680.0,-2658.832835635636,0.5571506849315069,-559.9959999999982
2020-10-15,25.379999,24.9,0.0,8.0,97100.6254109397,99600.0,-2499.3745890603022,0.5457534246575343,-1919.996000000012
2020-10-16,25.040001,25.200001,0.0,8.0,97740.07308215066,100800.004,-3059.930917849342,0.552328789041096,640.0000000000006
2020-10-19,25.299999,25.32,1.0,8.0,97819.52212324656,101280.0,-3460.4778767534444,0.554958904109589,80.0040000000024
2020-10-20,25.32,25.34,0.0,8.0,97898.96672598628,101360.0,-3461.0332740137237,0.5553972602739726,79.9999999999983
2020-10-21,25.559999,25.540001,1.0,8.0,97818.41494514245,102160.004,-4341.589054857555,0.5597808438356164,-79.99200000000428
2020-10-22,25.459999,25.559999,0.0,8.0,98217.85472598628,102239.996,-4022.1412740137166,0.5602191561643836,400.0000000000057
2020-10-23,25.540001,25.700001,0.0,8.0,98857.29143829313,102800.004,-3942.712561706867,0.5632876931506849,640.0000000000006
2020-10-27,25.559999,25.52,0.0,8.0,98696.73609582736,102080.0,-3383.263904172636,0.5593424657534246,-159.9960000000067
2020-10-28,25.52,25.459999,0.0,8.0,98456.17406845202,101839.996,-3383.82193154798,0.5580273753424657,-240.003999999999
2020-10-29,25.18,25.379999,-1.0,-7.0,97755.69082874517,88829.99650000001,8925.694328745158,0.4867397068493151,-699.9965000000063
2020-10-30,24.6,24.24,0.0,-7.0,99015.22595203285,84839.99999999999,14175.225952032866,0.46487671232876704,1260.0000000000105
2020-11-02,24.360001,24.6,0.0,-7.0,98174.75767121093,86100.00000000001,12074.757671210915,0.47178082191780835,-839.9965000000034
2020-11-03,24.799999,25.120001,1.0,7.0,99294.2829177671,87920.00349999999,11374.279417767102,0.4817534438356164,1120.0069999999957
2020-11-04,25.0,25.0,0.0,7.0,99293.8034657123,87500.0,11793.803465712306,0.4794520547945205,0.0
2020-11-05,25.66,25.700001,1.0,7.0,99433.3140889808,89950.0035,9483.310588980792,0.49287673150684935,140.0035000000006
