Date,OO,OO_bi_0,OO_ter_0.005,OO_ter_0.01,OC,OC_bi_0,OC_ter_0.005,OC_ter_0.01,CO,CO_bi_0,CO_ter_0.005,CO_ter_0.01,CC,CC_bi_0,CC_ter_0.005,CC_ter_0.01
2020-03-03,0.0130916450353728,buy,buy,buy,-0.0050838366935655,sell,sell,neutral,0.0048475857529785,buy,neutral,neutral,-0.0002608952749132,sell,neutral,neutral
2020-03-04,-0.0036931689017081,sell,neutral,neutral,-0.0037797999931585,sell,neutral,neutral,0.0013977738458241,buy,neutral,neutral,-0.0023873094529072,sell,neutral,neutral
2020-03-05,0.0010105635388764,buy,neutral,neutral,0.0159293469405848,buy,buy,buy,0.0048085388471364,buy,neutral,neutral,0.0208144826712946,buy,buy,buy
2020-03-06,0.0018832108325874,buy,neutral,neutral,-0.0095125189197155,sell,sell,neutral,-0.0138258985728648,sell,sell,sell,-0.023206898370824,sell,sell,sell
2020-03-09,-0.047873715111127,sell,sell,sell,-0.0037223888377135,sell,neutral,neutral,-0.0387296123617558,sell,sell,sell,-0.042307834522725,sell,sell,sell
2020-03-10,0.0060340589797598,buy,buy,neutral,0.004224924124852,buy,neutral,neutral,0.009792900802108,buy,buy,neutral,0.0140591991898111,buy,buy,buy
2020-03-11,0.0068924882444887,buy,buy,neutral,-0.0089690460665106,sell,sell,neutral,0.0026563412792819,buy,neutral,neutral,-0.006336529634531,sell,sell,neutral
2020-03-12,-0.0315118714280234,sell,sell,sell,-0.0141375730342525,sell,sell,sell,-0.0227468428428378,sell,sell,sell,-0.0365628307251011,sell,sell,sell
2020-03-13,-0.0867214792050552,sell,sell,sell,0.0672129452730346,buy,buy,buy,-0.0736247819020742,sell,sell,sell,-0.0113603750657628,sell,sell,sell
2020-03-16,0.0354580077593094,buy,buy,buy,-0.0109032635745928,sell,sell,sell,-0.0297550152988455,sell,sell,sell,-0.0403338520989691,sell,sell,sell
2020-03-17,-0.0135540504806253,sell,sell,sell,0.0113891591684433,buy,buy,buy,-0.0026800077367683,sell,neutral,neutral,0.0086786283969884,buy,buy,neutral
2020-03-18,0.0009381924837441,buy,neutral,neutral,-0.0317729545849787,sell,sell,sell,-0.0103332793217715,sell,sell,sell,-0.0417779150921456,sell,sell,sell
2020-03-19,-0.0348324348169104,sell,sell,sell,-0.0230521227839847,sell,sell,sell,-0.0031598789213952,sell,neutral,neutral,-0.0261391597885014,sell,sell,sell
2020-03-20,-0.0033319718560047,sell,neutral,neutral,0.0296979444660308,buy,buy,buy,0.0201854688339934,buy,buy,buy,0.050482880232477,buy,buy,buy
2020-03-23,-0.0203730555253267,sell,sell,sell,0.0,sell,neutral,neutral,-0.0486268815631392,sell,sell,sell,-0.0486268815631392,sell,sell,sell
2020-03-24,0.0369392800181556,buy,buy,buy,0.0073750151492053,buy,buy,neutral,0.0369392800181556,buy,buy,buy,0.0445867229170955,buy,buy,buy
2020-03-25,0.0337076330117591,buy,buy,buy,0.01166496151096,buy,buy,buy,0.0261398361747672,buy,buy,buy,0.0381097178686087,buy,buy,buy
2020-03-26,0.0150034945753876,buy,buy,buy,-0.0106965495425865,sell,sell,sell,0.0033000382453114,buy,neutral,neutral,-0.0074318103198585,sell,sell,neutral
2020-03-27,0.0069299409308856,buy,buy,neutral,-0.0119541381820309,sell,sell,sell,0.0178170716632216,buy,buy,buy,0.0056499457445293,buy,buy,neutral
2020-03-30,-0.0314518531934044,sell,sell,sell,0.0067008719592251,buy,buy,neutral,-0.0197336133522167,sell,sell,sell,-0.0131649738093576,sell,sell,sell
2020-03-31,0.0257340598599689,buy,buy,buy,-0.000414557691261,sell,neutral,neutral,0.0189064978792575,buy,buy,buy,0.0184841023538859,buy,buy,buy
2020-04-01,-0.0104758530070403,sell,sell,sell,-0.0119880391271969,sell,sell,sell,-0.0100654680329685,sell,sell,sell,-0.0219328419355527,sell,sell,sell
2020-04-02,-0.0225640981060391,sell,sell,sell,0.0193264593126429,buy,buy,buy,-0.0107043835476437,sell,sell,sell,0.0084151979318987,buy,buy,neutral
2020-04-03,0.0102580096685318,buy,buy,buy,0.0070714911519594,buy,buy,neutral,-0.0088965115751299,sell,sell,neutral,-0.0018879320260574,sell,neutral,neutral
2020-04-06,0.0210584635179691,buy,buy,buy,0.0080771864251734,buy,buy,neutral,0.013888758135741,buy,buy,buy,0.022078126649591,buy,buy,buy
2020-04-07,0.0226760285359433,buy,buy,buy,0.0066508090944922,buy,buy,neutral,0.0144818693522267,buy,buy,buy,0.021228994595112,buy,buy,buy
2020-04-08,0.0040787500156052,buy,neutral,neutral,-0.0091334895748055,sell,sell,neutral,-0.0025550658238686,sell,neutral,neutral,-0.0116652187316088,sell,sell,sell
2020-04-09,-0.0004133714022559,sell,neutral,neutral,0.0049215578011048,buy,neutral,neutral,0.008800497424025,buy,buy,neutral,0.0137653673818807,buy,buy,buy
2020-04-14,0.0068767569492076,buy,buy,neutral,0.0036057345209071,buy,neutral,neutral,0.0019456236488557,buy,neutral,neutral,0.0055583735721183,buy,buy,neutral
2020-04-15,0.0062531806574952,buy,buy,neutral,-0.0144702680053648,sell,sell,sell,0.0026379344452948,buy,neutral,neutral,-0.0118705051784739,sell,sell,sell
2020-04-16,-0.0193637909911472,sell,sell,sell,-0.0007908280851278,sell,neutral,neutral,-0.0049653732677129,sell,neutral,neutral,-0.0057522745962075,sell,sell,neutral
2020-04-17,0.017996785635024,buy,buy,buy,-0.0031822151792039,sell,neutral,neutral,0.0188024832519777,buy,buy,buy,0.0155604345251625,buy,buy,buy
2020-04-20,0.0018697680294581,buy,neutral,neutral,-0.0070822775038353,sell,sell,neutral,0.0050681110285069,buy,buy,neutral,-0.0020500602440525,sell,neutral,neutral
2020-04-21,-0.0104360630625827,sell,sell,sell,-0.0187352384965993,sell,sell,sell,-0.0033777074200226,sell,neutral,neutral,-0.0220496637625361,sell,sell,sell
2020-04-22,-0.029169640916789,sell,sell,sell,0.014987775410039,buy,buy,buy,-0.0106336259382261,sell,sell,sell,0.0041947750744564,buy,neutral,neutral
2020-04-23,0.0188233297015221,buy,buy,buy,-0.0002639330553064,sell,neutral,neutral,0.0037789167361485,buy,neutral,neutral,0.0035139862998021,buy,neutral,neutral
2020-04-24,-0.0057997680548818,sell,sell,neutral,-0.0005544538559894,sell,neutral,neutral,-0.0055372964751521,sell,sell,neutral,-0.0060886801557591,sell,sell,neutral
2020-04-27,0.0078051113945223,buy,buy,neutral,0.0103817567693875,buy,buy,buy,0.0083642028150148,buy,buy,neutral,0.0188327947035975,buy,buy,buy
2020-04-28,0.015416096851532,buy,buy,buy,0.0071653187653966,buy,buy,neutral,0.0049826118181718,buy,neutral,neutral,0.01218363258553,buy,buy,buy
2020-04-29,0.0157738826816424,buy,buy,buy,-0.005746371954578,sell,sell,neutral,0.0085473196463897,buy,buy,neutral,0.0027518316139087,buy,neutral,neutral
2020-05-04,-0.0359440593164525,sell,sell,sell,-0.0117726430683056,sell,sell,sell,-0.0303722174202565,sell,sell,sell,-0.0417872992136805,sell,sell,sell
2020-05-05,-0.0058313122389714,sell,sell,neutral,0.0047521350487718,buy,neutral,neutral,0.0060121092455699,buy,buy,neutral,0.0107928146494047,buy,buy,buy
2020-05-06,0.004725167915623,buy,neutral,neutral,0.0112896228003835,buy,buy,buy,-2.6839587802847515e-05,sell,neutral,neutral,0.0112624802037581,buy,buy,buy
2020-05-07,0.0105912019761014,buy,buy,buy,-0.005811566208672,sell,sell,neutral,-0.0006906239404971,sell,neutral,neutral,-0.0064981765424136,sell,sell,neutral
2020-05-08,0.0030077276210935,buy,neutral,neutral,0.0015215144909986,buy,neutral,neutral,0.0088708473464465,buy,buy,neutral,0.0104058589602302,buy,buy,buy
2020-05-11,0.0114419956405908,buy,buy,buy,0.0053894520211622,buy,buy,neutral,0.0099054099248523,buy,buy,neutral,0.0153482466775545,buy,buy,buy
2020-05-12,-0.0045843426134424,sell,neutral,neutral,-0.004611228857049,sell,neutral,neutral,-0.0099203294947585,sell,sell,neutral,-0.0144858134421699,sell,sell,sell
2020-05-13,-0.0101129024601773,sell,sell,sell,0.0028463752032676,buy,neutral,neutral,-0.0055271606056104,sell,sell,neutral,-0.002696517775235,sell,neutral,neutral
2020-05-14,-0.0030524476161739,sell,neutral,neutral,-0.0086666723000916,sell,sell,neutral,-0.005882080212182,sell,sell,neutral,-0.0144977744506318,sell,sell,sell
2020-05-15,-0.0084611877058299,sell,sell,neutral,-0.0015611279389046,sell,neutral,neutral,0.0002072810310317,buy,neutral,neutral,-0.0013541705000816,sell,neutral,neutral
2020-05-18,-0.0041120655662262,sell,neutral,neutral,0.008345720357026,buy,buy,neutral,-0.0025549261939848,sell,neutral,neutral,0.0057694714634934,buy,buy,neutral
2020-05-19,0.0317180489871988,buy,buy,buy,-0.0041413549305547,sell,neutral,neutral,0.0231788841449114,buy,buy,buy,0.0189415372282184,buy,buy,buy
2020-05-20,-0.0010882351768332,sell,neutral,neutral,-0.0025733323060549,sell,neutral,neutral,0.0030658163875341,buy,neutral,neutral,0.0004845947171248,buy,neutral,neutral
2020-05-21,0.0026983621962626,buy,neutral,neutral,-0.0101464295718652,sell,sell,sell,0.0052852953235206,buy,buy,neutral,-0.0049147611251112,sell,neutral,neutral
2020-05-22,-0.0314730656634287,sell,sell,sell,-0.0348012231309673,sell,sell,sell,-0.0215452433861901,sell,sell,sell,-0.0555966656946637,sell,sell,sell
2020-05-25,-0.0434067785211835,sell,sell,sell,0.0099684948500106,buy,buy,neutral,-0.0089158374383061,sell,sell,neutral,0.0009637799321171,buy,neutral,neutral
2020-05-26,0.0207976274107353,buy,buy,buy,0.008031622683129,buy,buy,neutral,0.0107222478878738,buy,buy,buy,0.0188399876203533,buy,buy,buy
2020-05-27,0.0136561833037958,buy,buy,buy,-0.0090912171612837,sell,sell,neutral,0.0055797462044846,buy,buy,neutral,-0.0035621976412488,sell,neutral,neutral
2020-05-28,-0.0131145558479942,sell,sell,sell,-0.0031883066079912,sell,neutral,neutral,-0.0040602513131275,sell,neutral,neutral,-0.007235612595027,sell,sell,neutral
2020-05-29,-0.0183412423109655,sell,sell,sell,0.0079171442073373,buy,buy,neutral,-0.0152014024348079,sell,sell,sell,-0.0074046099227007,sell,sell,neutral
2020-06-01,0.0333083331790113,buy,buy,buy,0.0081822476688111,buy,buy,neutral,0.0251917423149326,buy,buy,buy,0.0335801150585735,buy,buy,buy
2020-06-02,0.0107192455897289,buy,buy,buy,0.0085615821269194,buy,buy,neutral,0.0025164080470412,buy,neutral,neutral,0.0110995346081201,buy,buy,buy
2020-06-03,0.0214910536991488,buy,buy,buy,0.0009076280698646,buy,neutral,neutral,0.0128197145334077,buy,buy,buy,0.0137389781360306,buy,buy,buy
2020-06-04,0.0140012117244587,buy,buy,buy,-0.011262005607068,sell,sell,sell,0.0130817103270993,buy,buy,buy,0.0016723784249774,buy,neutral,neutral
2020-06-05,-0.0103742013367628,sell,sell,sell,0.0156727756498329,buy,buy,buy,0.0008979166122268,buy,neutral,neutral,0.0165847651076753,buy,buy,buy
2020-06-08,0.02582690064699,buy,buy,buy,-0.0096442865237459,sell,sell,neutral,0.0099974374036562,buy,buy,neutral,0.0002567327290863,buy,neutral,neutral
2020-06-09,-0.0044784070751415,sell,neutral,neutral,0.0060712630775845,buy,buy,neutral,0.0052161858394006,buy,buy,neutral,0.0113191177534777,buy,buy,buy
2020-06-10,0.010961994065658,buy,buy,buy,-0.0051351792239682,sell,sell,neutral,0.0048612172592153,buy,neutral,neutral,-0.0002989251866255,sell,neutral,neutral
2020-06-11,-0.0071960460027539,sell,sell,neutral,-0.0207093675437893,sell,sell,sell,-0.0020715043247564,sell,neutral,neutral,-0.0227379723241158,sell,sell,sell
2020-06-12,-0.0430893481889919,sell,sell,sell,0.0159143191068012,buy,buy,buy,-0.0228532571470332,sell,sell,sell,-0.0073026320670996,sell,sell,neutral
2020-06-15,0.0029548317120093,buy,neutral,neutral,-0.0089378615546094,sell,sell,neutral,-0.0127564767530651,sell,sell,sell,-0.0215803226845311,sell,sell,sell
2020-06-16,0.0136202886013669,buy,buy,buy,0.0010666704789768,buy,neutral,neutral,0.0227615900970264,buy,buy,buy,0.0238525396922144,buy,buy,buy
2020-06-17,0.0018603484906665,buy,neutral,neutral,0.0048441340972014,buy,neutral,neutral,0.0007928323208581,buy,neutral,neutral,0.0056408070041384,buy,buy,neutral
2020-06-18,0.0009407525507341,buy,neutral,neutral,0.0032243051321297,buy,neutral,neutral,-0.0038845641965898,sell,neutral,neutral,-0.0006727840847352,sell,neutral,neutral
2020-06-19,-0.000531083693456,sell,neutral,neutral,0.0110994650280948,buy,buy,buy,-0.0037433192222064,sell,neutral,neutral,0.0073145969650925,buy,buy,neutral
2020-06-22,0.006366374018764,buy,buy,neutral,-0.000700794283952,sell,neutral,neutral,-0.0046811329379936,sell,neutral,neutral,-0.0053786467107402,sell,sell,neutral
2020-06-23,0.0005263322596207,buy,neutral,neutral,0.0149094918137904,buy,buy,buy,0.0012279871099202,buy,neutral,neutral,0.0161557875874733,buy,buy,buy
2020-06-24,0.0201059798648921,buy,buy,buy,-0.0101174510270947,sell,sell,sell,0.0051201492280999,buy,buy,neutral,-0.0050491046580615,sell,sell,neutral
2020-06-26,-0.013456777823868,sell,sell,sell,-0.0059919973846545,sell,sell,neutral,-0.003373457588719,sell,neutral,neutral,-0.0093452412243247,sell,sell,neutral
2020-06-29,-0.0028479998127377,sell,neutral,neutral,-0.0132518308633147,sell,sell,sell,0.0031629499598037,buy,neutral,neutral,-0.0101307957814074,sell,sell,sell
2020-06-30,-0.0064724182495659,sell,sell,neutral,-0.0016777169447735,sell,neutral,neutral,0.00687045877134,buy,buy,neutral,0.0051812151414676,buy,buy,neutral
2020-07-02,0.0038960741439457,buy,neutral,neutral,0.0228231944091494,buy,buy,buy,0.0055831580475809,buy,buy,neutral,0.0285337779582675,buy,buy,buy
2020-07-03,0.0307654373839307,buy,buy,buy,0.0021264366619094,buy,neutral,neutral,0.0077650204044984,buy,buy,neutral,0.0099079688904764,buy,buy,neutral
2020-07-06,0.0089362640607597,buy,buy,neutral,0.0310669151200261,buy,buy,buy,0.0067953774590896,buy,buy,neutral,0.0380734039938459,buy,buy,buy
2020-07-07,0.0401456008861624,buy,buy,buy,-0.0224085705257118,sell,sell,sell,0.0088051373126249,buy,buy,neutral,-0.0138007437535454,sell,sell,sell
2020-07-08,-0.0185340867468324,sell,sell,sell,0.001939149123054,buy,neutral,neutral,0.0039632955671091,buy,neutral,neutral,0.0059101301112864,buy,buy,neutral
2020-07-09,0.0104500006291075,buy,buy,buy,-0.0053497022149562,sell,sell,neutral,0.008494379637229,buy,buy,neutral,0.0030992350207128,buy,neutral,neutral
2020-07-10,-0.0159139873251703,sell,sell,sell,-0.0078810303868978,sell,sell,neutral,-0.0106211048584004,sell,sell,sell,-0.0184184299951667,sell,sell,sell
2020-07-13,-0.0031998774428486,sell,neutral,neutral,-0.002966545383437,sell,neutral,neutral,0.004718338311659,buy,neutral,neutral,0.001737795763486,buy,neutral,neutral
2020-07-14,-0.0071817886860986,sell,sell,neutral,-0.007219279703746,sell,sell,neutral,-0.0042277852193864,sell,neutral,neutral,-0.0114165433591063,sell,sell,sell
2020-07-15,0.0087915572069581,buy,buy,neutral,-0.0157287917703849,sell,sell,sell,0.0161272641413971,buy,buy,buy,0.000144809991506,buy,neutral,neutral
2020-07-16,-0.0131091119576643,sell,sell,sell,-0.0226506661077005,sell,sell,sell,0.0026615426630557,buy,neutral,neutral,-0.0200494091588371,sell,sell,sell
2020-07-17,-0.0159432251842382,sell,sell,sell,-0.0021036710535872,sell,neutral,neutral,0.0068628899523058,buy,buy,neutral,0.0047447816357819,buy,neutral,neutral
2020-07-20,-0.0048707597880326,sell,neutral,neutral,0.0015344220370982,buy,neutral,neutral,-0.0027729220502963,sell,neutral,neutral,-0.0012427548458993,sell,neutral,neutral
2020-07-21,0.0162856697893487,buy,buy,buy,0.0082038428700967,buy,buy,neutral,0.014728647790504,buy,buy,buy,0.0230533221727631,buy,buy,buy
2020-07-22,0.0058280214046688,buy,buy,neutral,-0.0202269986363769,sell,sell,sell,-0.0023564891983197,sell,neutral,neutral,-0.0225358231308957,sell,sell,sell
2020-07-23,-0.0132686722270554,sell,sell,sell,0.0010738514955094,buy,neutral,neutral,0.0071019781108859,buy,buy,neutral,0.0081834560762108,buy,buy,neutral
2020-07-24,-0.0077326595040965,sell,sell,neutral,-0.013395347850446,sell,sell,sell,-0.0087970642589953,sell,sell,neutral,-0.0220745723736294,sell,sell,sell
2020-07-27,-0.0052234368824765,sell,sell,neutral,-0.0123123907197014,sell,sell,sell,0.0082828627963237,buy,buy,neutral,-0.0041315097664036,sell,neutral,neutral
2020-07-28,0.0013159112114726,buy,neutral,neutral,-0.0068148273667117,sell,sell,neutral,0.0137981906456278,buy,buy,buy,0.0068893309916933,buy,buy,neutral
2020-07-29,-0.0093105435316184,sell,sell,neutral,0.0069861310435265,buy,buy,neutral,-0.002512840740755,sell,neutral,neutral,0.0044557352680651,buy,neutral,neutral
2020-07-30,0.0108751487241203,buy,buy,buy,-0.0107549464316892,sell,sell,sell,0.0038620369841276,buy,neutral,neutral,-0.006934445448443,sell,sell,neutral
2020-07-31,-0.0092857576811243,sell,sell,neutral,-0.0061396402951964,sell,sell,neutral,0.0014851615838414,buy,neutral,neutral,-0.0046635970692601,sell,neutral,neutral
2020-08-03,-0.0072928600449607,sell,sell,neutral,-0.004423841967301,sell,neutral,neutral,-0.0011603438435826,sell,neutral,neutral,-0.0055790526330918,sell,sell,neutral
