Date,Open,High,Low,Close,Adj Close,Volume
2012-8-10,1670.58,1675.52,1663.61,1665.17,1665.17,1230000000.0
2012-8-13,1661.6,1661.6,1630.2,1632.0,1632.0,1590000000.0
2012-8-14,1633.08,1636.19,1616.37,1633.14,1633.14,1310000000.0
2012-8-15,1628.57,1630.41,1609.17,1610.41,1610.41,975800000.0
2012-8-16,1608.94,1614.01,1603.96,1605.28,1605.28,757500000.0
2012-8-17,1604.71,1609.68,1595.24,1606.0,1606.0,882300000.0
2012-8-20,1594.05,1599.47,1582.71,1596.2,1596.2,922100000.0
2012-8-21,1596.52,1609.99,1592.04,1598.5,1598.5,1180000000.0
2012-8-22,1600.11,1602.1,1583.4,1591.33,1591.33,1030000000.0
2012-8-23,1593.22,1602.5,1585.78,1596.57,1596.57,1210000000.0
2012-8-24,1594.82,1598.07,1586.29,1588.11,1588.11,1120000000.0
2012-8-27,1583.91,1583.91,1556.53,1557.17,1557.17,1440000000.0
2012-8-28,1558.17,1578.22,1555.44,1570.44,1570.44,1340000000.0
2012-8-29,1565.28,1569.71,1553.54,1554.4,1554.4,1210000000.0
2012-8-30,1542.24,1564.62,1542.24,1560.29,1560.29,1360000000.0
2012-8-31,1556.01,1564.69,1549.9,1551.2,1551.2,1020000000.0
2012-9-3,1547.77,1567.23,1545.6,1560.08,1560.08,1520000000.0
2012-9-4,1566.23,1567.5,1543.56,1548.04,1548.04,1330000000.0
2012-9-5,1544.47,1548.34,1531.11,1537.53,1537.53,1420000000.0
2012-9-6,1540.35,1551.57,1535.97,1550.97,1550.97,1300000000.0
2012-9-7,1561.36,1634.69,1561.36,1619.21,1619.21,3750000000.0
2012-9-10,1620.36,1628.64,1612.57,1620.03,1620.03,2240000000.0
2012-9-11,1613.24,1613.24,1593.36,1605.07,1605.07,1570000000.0
2012-9-12,1615.13,1623.89,1595.53,1607.99,1607.99,1540000000.0
2012-9-13,1605.77,1611.08,1597.01,1597.16,1597.16,1260000000.0
2012-9-14,1616.01,1626.0,1604.17,1614.7,1614.7,2080000000.0
2012-9-17,1612.55,1615.21,1581.3,1582.1,1582.1,1640000000.0
2012-9-18,1574.3,1576.96,1560.71,1564.98,1564.98,1140000000.0
2012-9-19,1565.24,1571.68,1558.04,1569.07,1569.07,1230000000.0
2012-9-20,1562.77,1562.77,1539.22,1540.96,1540.96,1540000000.0
2012-9-21,1537.12,1557.25,1535.61,1545.96,1545.96,1410000000.0
2012-9-24,1534.65,1560.24,1528.58,1553.97,1553.97,1390000000.0
2012-9-25,1550.18,1560.98,1547.58,1553.7,1553.7,1030000000.0
2012-9-26,1551.43,1557.15,1536.96,1541.14,1541.14,914600000.0
2012-9-27,1541.55,1600.04,1541.19,1587.96,1587.96,2010000000.0
2012-9-28,1576.27,1616.38,1575.18,1613.09,1613.09,2220000000.0
2012-10-8,1611.64,1623.09,1588.0,1596.14,1596.14,1200000000.0
2012-10-9,1605.17,1635.46,1605.17,1627.66,1627.66,1850000000.0
2012-10-10,1623.28,1627.38,1614.63,1625.33,1625.33,1180000000.0
2012-10-11,1619.83,1624.71,1609.89,1615.75,1615.75,1300000000.0
2012-10-12,1621.83,1636.41,1608.23,1618.66,1618.66,1310000000.0
2012-10-15,1620.05,1622.43,1603.28,1612.95,1612.95,933900000.0
2012-10-16,1611.26,1624.48,1606.91,1614.14,1614.14,1030000000.0
2012-10-17,1619.62,1624.3,1603.35,1617.66,1617.66,1140000000.0
2012-10-18,1621.05,1643.48,1619.62,1639.67,1639.67,1660000000.0
2012-10-19,1637.91,1643.22,1635.1,1637.77,1637.77,1120000000.0
2012-10-22,1628.18,1648.08,1625.24,1643.34,1643.34,1150000000.0
2012-10-23,1642.83,1646.37,1624.22,1625.81,1625.81,1250000000.0
2012-10-24,1619.95,1631.77,1618.75,1623.64,1623.64,1150000000.0
2012-10-25,1622.79,1632.42,1611.11,1612.95,1612.95,1370000000.0
2012-10-26,1614.42,1616.35,1577.72,1584.7,1584.7,1400000000.0
2012-10-29,1581.23,1583.68,1566.95,1571.52,1571.52,1020000000.0
2012-10-30,1572.55,1586.68,1568.46,1576.32,1576.32,1350000000.0
2012-10-31,1578.47,1588.72,1573.19,1587.05,1587.05,1390000000.0
2012-11-1,1589.3,1625.78,1589.14,1617.73,1617.73,1920000000.0
2012-11-2,1617.32,1628.83,1609.38,1626.61,1626.61,1530000000.0
2012-11-5,1623.76,1634.79,1615.38,1624.71,1624.71,1610000000.0
2012-11-6,1625.41,1627.15,1597.75,1619.74,1619.74,1310000000.0
2012-11-7,1617.21,1626.21,1608.79,1617.83,1617.83,1320000000.0
2012-11-8,1604.95,1609.69,1590.91,1591.61,1591.61,1280000000.0
2012-11-9,1589.52,1598.71,1587.79,1591.85,1591.85,1190000000.0
2012-11-12,1592.86,1601.29,1587.17,1600.88,1600.88,1390000000.0
2012-11-13,1600.3,1600.3,1571.63,1575.26,1575.26,1240000000.0
2012-11-14,1575.83,1585.69,1571.55,1581.95,1581.95,1000000000.0
2012-11-15,1573.59,1579.64,1563.28,1563.7,1563.7,1050000000.0
2012-11-16,1560.82,1562.56,1542.53,1551.56,1551.56,1150000000.0
2012-11-19,1550.25,1551.59,1533.51,1550.89,1550.89,1060000000.0
2012-11-20,1554.81,1557.08,1539.38,1540.49,1540.49,817800000.0
2012-11-21,1539.89,1563.8,1534.32,1562.97,1562.97,1010000000.0
2012-11-22,1553.97,1557.22,1547.64,1554.75,1554.75,722000000.0
2012-11-23,1559.71,1574.48,1555.16,1568.75,1568.75,1140000000.0
2012-11-26,1565.64,1569.36,1557.75,1563.2,1563.2,856100000.0
2012-11-27,1559.46,1563.83,1551.56,1552.92,1552.92,1160000000.0
2012-11-28,1547.25,1549.35,1538.77,1542.07,1542.07,1160000000.0
2012-11-29,1541.84,1549.16,1530.57,1532.92,1532.92,1140000000.0
2012-11-30,1531.6,1550.11,1529.03,1547.76,1547.76,1280000000.0
2012-12-3,1544.59,1557.65,1531.58,1532.18,1532.18,1590000000.0
2012-12-4,1529.33,1550.27,1528.28,1545.95,1545.95,1340000000.0
2012-12-5,1544.57,1608.11,1543.26,1601.74,1601.74,3510000000.0
2012-12-6,1599.53,1608.44,1590.04,1600.42,1600.42,1940000000.0
2012-12-7,1602.3,1637.54,1599.67,1634.92,1634.92,3180000000.0
2012-12-10,1642.08,1659.27,1640.56,1653.28,1653.28,3040000000.0
2012-12-11,1648.06,1657.65,1642.94,1645.01,1645.01,2000000000.0
2012-12-12,1645.63,1659.66,1642.79,1657.13,1657.13,2010000000.0
2012-12-13,1651.67,1654.79,1634.63,1635.63,1635.63,1650000000.0
2012-12-14,1637.61,1728.82,1637.61,1728.06,1728.06,4770000000.0
2012-12-17,1732.9,1750.1,1732.64,1738.85,1738.85,3820000000.0
2012-12-18,1734.95,1768.37,1725.56,1744.85,1744.85,3470000000.0
2012-12-19,1740.28,1759.72,1736.47,1744.02,1744.02,2500000000.0
2012-12-20,1735.8,1757.8,1725.85,1751.94,1751.94,2580000000.0
2012-12-21,1753.25,1769.77,1732.99,1737.99,1737.99,2530000000.0
2012-12-24,1733.41,1759.67,1731.84,1746.44,1746.44,1910000000.0
2012-12-25,1739.74,1808.34,1734.6,1798.88,1798.88,3640000000.0
2012-12-26,1796.61,1806.08,1792.86,1800.56,1800.56,2550000000.0
2012-12-27,1805.83,1816.9,1785.86,1786.78,1786.78,2500000000.0
2012-12-28,1789.69,1819.65,1789.42,1817.85,1817.85,2630000000.0
2012-12-31,1821.98,1858.32,1821.98,1857.68,1857.68,3290000000.0
2013-1-4,1885.96,1899.88,1849.78,1870.5,1870.5,3920000000.0
2013-1-7,1865.06,1892.13,1857.28,1880.26,1880.26,2850000000.0
2013-1-8,1879.85,1883.14,1846.29,1857.69,1857.69,2530000000.0
2013-1-9,1851.61,1861.37,1839.01,1855.34,1855.34,2510000000.0
2013-1-10,1854.99,1875.58,1843.35,1855.49,1855.49,2510000000.0
2013-1-11,1857.77,1863.27,1810.84,1818.98,1818.98,2640000000.0
2013-1-14,1811.32,1900.41,1811.07,1893.1,1893.1,3590000000.0
2013-1-15,1892.51,1907.65,1889.69,1900.05,1900.05,3270000000.0
2013-1-16,1895.23,1898.23,1851.33,1877.0,1877.0,3160000000.0
2013-1-17,1871.64,1872.15,1844.45,1854.94,1854.94,2330000000.0
2013-1-18,1867.76,1897.61,1854.66,1886.79,1886.79,2560000000.0
2013-1-21,1890.85,1899.0,1871.67,1898.44,1898.44,3140000000.0
2013-1-22,1895.0,1917.46,1878.45,1898.5,1898.5,4130000000.0
2013-1-23,1890.69,1911.2,1885.27,1910.14,1910.14,2870000000.0
2013-1-24,1909.92,1961.98,1885.46,1900.18,1900.18,4640000000.0
2013-1-25,1898.28,1905.38,1881.13,1886.45,1886.45,2180000000.0
2013-1-28,1890.89,1958.2,1890.89,1957.39,1957.39,4000000000.0
2013-1-29,1959.8,1993.19,1950.48,1982.62,1982.62,4200000000.0
2013-1-30,1984.92,1991.66,1969.77,1989.32,1989.32,4030000000.0
2013-1-31,1992.48,2000.65,1976.7,1993.25,1993.25,3790000000.0
2013-2-1,1984.96,2058.05,1979.1,2055.72,2055.72,4390000000.0
2013-2-4,2068.02,2087.93,2050.69,2065.39,2065.39,5510000000.0
2013-2-5,2044.16,2076.93,2035.37,2068.95,2068.95,5050000000.0
2013-2-6,2069.34,2088.45,2063.99,2078.49,2078.49,3520000000.0
2013-2-7,2074.48,2077.48,2014.75,2048.58,2048.58,4350000000.0
2013-2-8,2044.14,2061.01,2022.89,2042.42,2042.42,3440000000.0
2013-2-17,2044.14,2061.01,2022.89,2042.42,2042.42,3440000000.0
2013-2-18,2051.92,2055.41,2013.22,2014.58,2014.58,3300000000.0
2013-2-19,2011.39,2018.91,1971.43,1981.07,1981.07,3130000000.0
2013-2-20,1982.43,1984.32,1948.7,1978.3,1978.3,2940000000.0
2013-2-21,1955.17,1955.17,1876.32,1897.9,1897.9,4490000000.0
2013-2-22,1895.43,1902.66,1878.34,1883.48,1883.48,2560000000.0
2013-2-25,1893.44,1912.03,1879.84,1890.76,1890.76,2230000000.0
2013-2-26,1874.05,1916.76,1863.01,1865.13,1865.13,3690000000.0
2013-2-27,1871.43,1907.2,1869.51,1889.48,1889.48,2870000000.0
2013-2-28,1906.12,1957.49,1886.74,1956.61,1956.61,3960000000.0
2013-3-1,1955.73,1963.6,1911.66,1944.42,1944.42,3250000000.0
2013-3-4,1904.43,1904.95,1828.55,1841.62,1841.62,4810000000.0
2013-3-5,1844.29,1917.18,1843.16,1916.71,1916.71,4020000000.0
2013-3-6,1925.52,1943.93,1907.62,1933.7,1933.7,3610000000.0
2013-3-7,1922.93,1937.95,1881.67,1902.37,1902.37,3250000000.0
2013-3-8,1906.35,1917.05,1889.38,1901.48,1901.48,2390000000.0
2013-3-11,1895.05,1899.31,1867.37,1879.82,1879.82,1940000000.0
2013-3-12,1878.54,1900.36,1837.83,1854.62,1854.62,2840000000.0
2013-3-13,1853.02,1860.06,1827.65,1835.61,1835.61,2190000000.0
2013-3-14,1830.71,1850.43,1824.13,1838.36,1838.36,2070000000.0
2013-3-15,1835.61,1894.25,1815.37,1841.32,1841.32,3830000000.0
2013-3-18,1829.39,1841.91,1809.44,1811.24,1811.24,2590000000.0
2013-3-19,1813.32,1836.03,1805.56,1830.96,1830.96,2190000000.0
2013-3-20,1833.36,1905.89,1833.36,1905.76,1905.76,4090000000.0
2013-3-21,1906.85,1912.96,1890.54,1902.29,1902.29,2650000000.0
2013-3-22,1900.15,1913.27,1893.17,1904.46,1904.46,2000000000.0
2013-3-25,1913.79,1927.37,1898.27,1901.93,1901.93,2360000000.0
2013-3-26,1891.31,1894.66,1852.16,1861.26,1861.26,2840000000.0
2013-3-27,1863.51,1891.28,1854.82,1868.44,1868.44,2390000000.0
2013-3-28,1816.85,1816.85,1782.23,1791.64,1791.64,4500000000.0
2013-3-29,1791.57,1797.38,1774.92,1793.19,1793.19,2580000000.0
2013-4-1,1781.79,1796.29,1779.1,1784.07,1784.07,1770000000.0
2013-4-2,1785.57,1805.74,1771.37,1783.22,1783.22,2200000000.0
2013-4-3,1787.98,1805.01,1782.79,1789.67,1789.67,1880000000.0
2013-4-8,1755.76,1775.34,1747.66,1773.1,1773.1,1960000000.0
2013-4-9,1776.83,1800.57,1776.83,1788.63,1788.63,1980000000.0
2013-4-10,1787.74,1794.22,1775.61,1787.93,1787.93,1720000000.0
2013-4-11,1802.51,1808.29,1782.9,1784.13,1784.13,1620000000.0
2013-4-12,1783.09,1794.34,1773.5,1774.5,1774.5,1440000000.0
2013-4-15,1768.21,1777.14,1754.7,1759.8,1759.8,1740000000.0
2013-4-16,1746.31,1774.07,1739.22,1772.64,1772.64,2240000000.0
2013-4-17,1769.81,1774.49,1747.41,1761.62,1761.62,1650000000.0
2013-4-18,1745.94,1772.61,1740.26,1768.15,1768.15,1750000000.0
2013-4-19,1772.64,1836.61,1771.5,1827.98,1827.98,3310000000.0
2013-4-22,1820.03,1830.99,1814.87,1823.95,1823.95,2160000000.0
2013-4-23,1828.09,1828.09,1759.41,1760.68,1760.68,2320000000.0
2013-4-24,1764.03,1809.13,1755.44,1793.88,1793.88,2240000000.0
2013-4-25,1786.86,1800.56,1762.17,1778.29,1778.29,2060000000.0
2013-4-26,1786.64,1793.95,1760.22,1766.04,1766.04,1670000000.0
2013-5-2,1758.38,1766.14,1745.57,1763.05,1763.05,1790000000.0
2013-5-3,1770.69,1821.38,1770.32,1795.49,1795.49,2460000000.0
2013-5-6,1804.89,1826.19,1801.36,1816.6,1816.6,2200000000.0
2013-5-7,1812.03,1824.51,1800.27,1817.92,1817.92,1940000000.0
2013-5-8,1826.43,1842.13,1814.96,1824.38,1824.38,2110000000.0
2013-5-9,1825.38,1826.97,1794.42,1807.86,1807.86,1940000000.0
2013-5-10,1804.18,1823.47,1798.99,1819.12,1819.12,1630000000.0
2013-5-13,1819.56,1823.04,1800.31,1810.72,1810.72,1740000000.0
