Date,Open,High,Low,Close,Adj Close,Volume
2013-11-8,3670.35,3678.23,3618.93,3629.94,3629.94,34950.0
2013-11-11,3626.19,3659.66,3600.08,3645.84,3645.84,27360.0
2013-11-12,3645.37,3681.07,3634.87,3680.54,3680.54,30060.0
2013-11-13,3677.35,3677.35,3611.76,3611.76,3611.76,32960.0
2013-11-14,3602.85,3660.04,3575.84,3659.83,3659.83,33110.0
2013-11-15,3661.28,3766.36,3661.28,3736.45,3736.45,48830.0
2013-11-18,3759.12,3828.02,3755.5,3827.88,3827.88,56260.0
2013-11-19,3830.45,3851.57,3814.52,3840.37,3840.37,50880.0
2013-11-20,3842.25,3878.7,3827.38,3878.58,3878.58,48580.0
2013-11-21,3865.57,3878.24,3838.54,3865.41,3865.41,53990.0
2013-11-22,3868.5,3880.72,3835.92,3842.76,3842.76,49020.0
2013-11-25,3834.81,3874.1,3824.65,3839.6,3839.6,46440.0
2013-11-26,3837.87,3855.97,3822.13,3845.68,3845.68,42950.0
2013-11-27,3843.65,3890.05,3837.14,3889.76,3889.76,47220.0
2013-11-28,3897.25,3945.53,3895.11,3922.67,3922.67,55450.0
2013-11-29,3924.42,3947.91,3919.73,3946.38,3946.38,48470.0
2013-12-2,3870.03,3905.68,3737.32,3770.86,3770.86,66780.0
2013-12-3,3755.19,3861.16,3750.96,3859.96,3859.96,46940.0
2013-12-4,3856.35,3959.11,3852.47,3933.0,3933.0,64140.0
2013-12-5,3931.14,3944.7,3911.27,3928.72,3928.72,49520.0
2013-12-6,3924.64,3941.54,3906.8,3918.78,3918.78,42820.0
2013-12-9,3928.16,3948.06,3924.81,3947.7,3947.7,40110.0
2013-12-10,3948.57,3965.16,3930.0,3950.49,3950.49,45880.0
2013-12-11,3941.9,3941.9,3878.33,3906.78,3906.78,46190.0
2013-12-12,3903.45,3943.03,3900.95,3916.96,3916.96,39090.0
2013-12-13,3901.99,3932.89,3886.97,3925.43,3925.43,35900.0
2013-12-16,3929.38,3932.6,3854.47,3857.71,3857.71,41050.0
2013-12-17,3854.78,3867.78,3824.97,3834.03,3834.03,31880.0
2013-12-18,3836.02,3855.36,3819.07,3834.04,3834.04,26980.0
2013-12-19,3840.28,3859.22,3793.4,3795.02,3795.02,28180.0
2013-12-20,3792.68,3807.55,3736.4,3747.0,3747.0,29200.0
2013-12-23,3745.94,3757.39,3687.4,3742.74,3742.74,26690.0
2013-12-24,3746.65,3799.77,3738.76,3768.7,3768.7,28610.0
2013-12-25,3766.2,3808.46,3756.71,3808.45,3808.45,26950.0
2013-12-26,3809.5,3809.5,3741.61,3743.13,3743.13,33120.0
2013-12-27,3737.65,3809.47,3734.65,3800.77,3800.77,32220.0
2013-12-30,3815.68,3828.97,3803.79,3813.0,3813.0,31650.0
2013-12-31,3805.7,3829.8,3789.82,3829.1,3829.1,29280.0
2014-1-2,3823.32,3848.25,3813.81,3847.88,3847.88,30800.0
2014-1-3,3841.22,3843.36,3802.99,3816.32,3816.32,34820.0
2014-1-6,3806.58,3806.58,3709.91,3710.9,3710.9,34510.0
2014-1-7,3699.9,3740.72,3688.42,3733.66,3733.66,27210.0
2014-1-8,3735.5,3768.5,3726.11,3738.2,3738.2,31940.0
2014-1-9,3732.86,3768.62,3693.64,3696.02,3696.02,33350.0
2014-1-10,3685.02,3689.19,3619.68,3628.63,3628.63,31390.0
2014-1-13,3628.53,3657.69,3588.74,3612.02,3612.02,27840.0
2014-1-14,3610.64,3683.53,3601.99,3683.53,3683.53,28570.0
2014-1-15,3681.04,3708.54,3675.64,3708.14,3708.14,29480.0
2014-1-16,3709.38,3738.08,3703.19,3714.31,3714.31,29580.0
2014-1-17,3704.36,3704.96,3669.59,3671.91,3671.91,25330.0
2014-1-20,3666.3,3680.01,3627.65,3644.12,3644.12,23810.0
2014-1-21,3645.34,3700.59,3645.34,3700.11,3700.11,28500.0
2014-1-22,3707.08,3799.06,3707.03,3799.04,3799.04,41850.0
2014-1-23,3801.75,3841.03,3795.48,3825.49,3825.49,40710.0
2014-1-24,3817.08,3890.53,3811.14,3882.67,3882.67,45790.0
2014-1-27,3867.57,3916.67,3854.87,3881.95,3881.95,42640.0
2014-1-28,3882.01,3906.57,3847.03,3873.81,3873.81,31950.0
2014-1-29,3878.31,3913.12,3878.31,3908.45,3908.45,33010.0
2014-1-30,3900.01,3908.61,3877.57,3885.42,3885.42,28550.0
2014-2-7,3864.89,3957.93,3854.98,3957.67,3957.67,34040.0
2014-2-10,3972.86,4074.63,3972.86,4074.63,4074.63,57760.0
2014-2-11,4081.54,4099.77,4031.95,4080.38,4080.38,61880.0
2014-2-12,4083.82,4125.71,4064.35,4125.41,4125.41,59040.0
2014-2-13,4123.22,4137.59,4064.42,4064.42,4064.42,61050.0
2014-2-14,4063.79,4134.23,4060.09,4134.16,4134.16,50630.0
2014-2-17,4152.04,4213.14,4152.04,4212.74,4212.74,62470.0
2014-2-18,4216.61,4219.03,4188.07,4207.7,4207.7,63910.0
2014-2-19,4206.02,4232.88,4180.91,4207.99,4207.99,61220.0
2014-2-20,4211.7,4221.63,4139.2,4149.07,4149.07,62560.0
2014-2-21,4142.3,4156.79,4085.82,4121.92,4121.92,48020.0
2014-2-24,4102.56,4105.79,4043.51,4105.79,4105.79,51240.0
2014-2-25,4109.49,4141.26,3937.17,3961.44,3961.44,65670.0
2014-2-26,3941.12,3988.06,3883.96,3987.48,3987.48,48860.0
2014-2-27,3992.72,4053.85,3932.31,3934.73,3934.73,54510.0
2014-2-28,3926.77,3976.13,3874.72,3975.93,3975.93,46600.0
2014-3-3,3975.54,4059.19,3969.3,4058.8,4058.8,51290.0
2014-3-4,4045.2,4061.83,4016.03,4048.72,4048.72,42940.0
2014-3-5,4064.96,4075.75,4031.92,4037.78,4037.78,53140.0
2014-3-6,4030.65,4042.21,3980.28,4032.76,4032.76,48190.0
2014-3-7,4032.14,4051.03,3992.94,4012.45,4012.45,45690.0
2014-3-10,3981.51,3981.51,3856.1,3860.24,3860.24,49670.0
2014-3-11,3848.17,3889.24,3826.93,3864.26,3864.26,39940.0
2014-3-12,3857.58,3894.06,3803.73,3865.66,3865.66,41220.0
2014-3-13,3865.92,3907.85,3861.71,3907.15,3907.15,37070.0
2014-3-14,3891.2,3913.5,3860.32,3888.98,3888.98,35140.0
2014-3-17,3889.9,3967.85,3889.9,3967.15,3967.15,39290.0
2014-3-18,3970.66,4009.35,3968.89,3989.2,3989.2,44270.0
2014-3-19,3979.25,3980.74,3944.09,3980.67,3980.67,42670.0
2014-3-20,3973.15,4000.37,3876.43,3876.58,3876.58,49860.0
2014-3-21,3857.82,3954.26,3828.92,3952.39,3952.39,52360.0
2014-3-24,3954.05,3995.86,3944.69,3985.86,3985.86,54200.0
2014-3-25,3977.88,4007.94,3967.62,3991.14,3991.14,53670.0
2014-3-26,3997.17,4009.88,3987.19,4001.5,4001.5,46280.0
2014-3-27,3994.82,3996.25,3943.79,3944.04,3944.04,49460.0
2014-3-28,3935.2,3951.73,3855.48,3865.29,3865.29,53460.0
2014-3-31,3865.0,3878.0,3815.74,3840.54,3840.54,38340.0
2014-4-1,3836.5,3899.66,3835.23,3899.49,3899.49,34660.0
2014-4-2,3901.19,3922.08,3891.55,3902.04,3902.04,43980.0
2014-4-3,3902.07,3919.17,3880.4,3896.28,3896.28,42340.0
2014-4-4,3888.73,3939.61,3881.96,3939.23,3939.23,38200.0
2014-4-8,3927.51,3981.63,3918.98,3981.63,3981.63,42620.0
2014-4-9,3987.43,4019.08,3987.43,4018.55,4018.55,43690.0
2014-4-10,4022.05,4052.84,4012.66,4038.84,4038.84,51170.0
2014-4-11,4021.96,4031.21,4001.8,4021.19,4021.19,43250.0
2014-4-14,4019.5,4051.49,4018.74,4051.33,4051.33,41570.0
2014-4-15,4050.33,4050.33,4015.09,4021.91,4021.91,45460.0
2014-4-16,4010.36,4026.76,3992.5,4019.88,4019.88,38110.0
2014-4-17,4025.38,4035.37,4012.71,4014.94,4014.94,38720.0
2014-4-18,4006.88,4029.76,3995.55,4029.26,4029.26,34740.0
2014-4-21,4004.61,4032.85,3962.29,3965.34,3965.34,40250.0
2014-4-22,3957.22,3974.63,3889.78,3947.17,3947.17,41940.0
2014-4-23,3942.5,3956.41,3913.17,3929.17,3929.17,30740.0
2014-4-24,3924.45,3931.51,3884.59,3884.81,3884.81,32350.0
2014-4-25,3879.45,3886.76,3797.47,3800.68,3800.68,36000.0
2014-4-28,3785.96,3785.96,3679.96,3684.59,3684.59,36670.0
2014-4-29,3678.62,3739.25,3678.01,3738.93,3738.93,28300.0
2014-4-30,3734.8,3770.73,3728.41,3766.17,3766.17,26590.0
2014-5-5,3761.23,3798.36,3746.19,3798.29,3798.29,28620.0
2014-5-6,3795.36,3831.41,3790.5,3817.98,3817.98,30600.0
2014-5-7,3806.84,3806.84,3747.78,3749.97,3749.97,29360.0
2014-5-8,3740.25,3798.21,3733.75,3754.01,3754.01,30520.0
2014-5-9,3748.49,3752.46,3688.05,3716.02,3716.02,29490.0
2014-5-12,3738.67,3812.83,3730.95,3812.76,3812.76,42460.0
2014-5-13,3810.49,3819.75,3788.46,3806.89,3806.89,35820.0
2014-5-14,3805.15,3816.4,3796.11,3803.8,3803.8,28310.0
2014-5-15,3797.12,3799.08,3728.32,3732.34,3732.34,30770.0
2014-5-16,3722.56,3733.28,3685.07,3726.66,3726.66,26710.0
2014-5-19,3722.39,3722.39,3679.64,3705.36,3705.36,24200.0
2014-5-20,3720.23,3748.75,3708.14,3715.71,3715.71,24850.0
2014-5-21,3708.12,3747.55,3680.89,3747.33,3747.33,24050.0
2014-5-22,3748.93,3788.06,3744.6,3746.14,3746.14,30960.0
2014-5-23,3742.99,3786.56,3742.98,3786.56,3786.56,28880.0
2014-5-26,3798.73,3827.59,3798.73,3827.49,3827.49,33400.0
2014-5-27,3825.37,3834.42,3812.89,3818.32,3818.32,32740.0
2014-5-28,3818.35,3862.1,3813.0,3861.59,3861.59,36780.0
2014-5-29,3862.3,3874.1,3821.42,3821.87,3821.87,37370.0
2014-5-30,3818.47,3840.86,3798.8,3829.24,3829.24,34480.0
2014-6-3,3833.12,3845.48,3821.43,3822.72,3822.72,30160.0
2014-6-4,3820.5,3820.76,3760.29,3789.29,3789.29,30240.0
2014-6-5,3783.88,3832.38,3779.99,3832.06,3832.06,29580.0
2014-6-6,3833.38,3837.4,3800.09,3818.33,3818.33,29930.0
2014-6-9,3809.59,3830.6,3795.17,3797.43,3797.43,26820.0
2014-6-10,3801.51,3840.24,3784.05,3840.02,3840.02,30300.0
2014-6-11,3838.67,3859.03,3832.53,3858.05,3858.05,31920.0
2014-6-12,3851.23,3857.91,3832.94,3850.11,3850.11,35140.0
2014-6-13,3846.62,3894.54,3843.62,3891.56,3891.56,39840.0
2014-6-16,3893.92,3915.21,3893.17,3914.98,3914.98,39300.0
2014-6-17,3909.62,3909.62,3876.23,3879.34,3879.34,39860.0
2014-6-18,3878.69,3881.39,3855.23,3858.1,3858.1,40690.0
2014-6-19,3853.59,3860.3,3739.41,3755.69,3755.69,43350.0
2014-6-20,3751.18,3789.41,3751.08,3789.34,3789.34,29330.0
2014-6-23,3790.84,3827.83,3790.84,3815.88,3815.88,32200.0
2014-6-24,3814.53,3839.59,3812.75,3839.2,3839.2,34150.0
2014-6-25,3835.59,3835.59,3803.29,3814.03,3814.03,30420.0
2014-6-26,3812.91,3863.1,3812.91,3861.95,3861.95,40550.0
2014-6-27,3861.1,3905.54,3853.75,3889.32,3889.32,48480.0
2014-6-30,3895.15,3925.44,3889.65,3924.9,3924.9,49210.0
2014-7-1,3927.48,3951.92,3917.53,3951.73,3951.73,48810.0
2014-7-2,3950.47,3979.37,3937.24,3979.31,3979.31,52970.0
2014-7-3,3978.82,4026.07,3972.12,4019.65,4019.65,61180.0
2014-7-4,4018.39,4022.22,3997.76,4004.56,4004.56,55170.0
2014-7-7,4004.1,4024.37,3992.28,4014.49,4014.49,51200.0
2014-7-8,4012.55,4039.92,3982.33,4039.71,4039.71,50180.0
2014-7-9,4033.82,4047.38,3981.25,3982.4,3982.4,56950.0
2014-7-10,3980.5,4008.13,3975.7,3982.2,3982.2,48710.0
2014-7-11,3979.73,4033.89,3978.1,4029.75,4029.75,53080.0
2014-7-14,4033.71,4090.8,4033.7,4090.8,4090.8,60590.0
2014-7-15,4089.35,4098.28,4063.6,4093.11,4093.11,66830.0
2014-7-16,4089.65,4105.01,4046.55,4062.12,4062.12,59410.0
2014-7-17,4055.91,4055.91,4006.28,4031.44,4031.44,49990.0
2014-7-18,4018.36,4066.18,4012.51,4042.52,4042.52,49580.0
2014-7-21,4038.74,4048.94,4017.45,4030.24,4030.24,44190.0
2014-7-22,4024.42,4086.11,4023.02,4083.29,4083.29,54670.0
2014-7-23,4083.08,4094.65,4042.04,4057.11,4057.11,58520.0
2014-7-24,4055.15,4073.86,4013.55,4054.22,4054.22,62740.0
2014-7-25,4052.03,4089.8,4047.87,4089.8,4089.8,55040.0
2014-7-28,4106.99,4168.39,4106.99,4168.37,4168.37,79530.0
2014-7-29,4173.17,4221.58,4167.27,4207.86,4207.86,80760.0
2014-7-30,4198.41,4220.21,4184.35,4214.84,4214.84,69150.0
2014-7-31,4211.07,4257.41,4208.57,4257.05,4257.05,65710.0
2014-8-1,4242.3,4268.43,4201.92,4210.22,4210.22,78170.0
2014-8-4,4213.11,4278.85,4213.11,4278.85,4278.85,66080.0
2014-8-5,4284.15,4300.5,4262.76,4300.12,4300.12,74380.0
2014-8-6,4291.63,4336.76,4276.68,4328.6,4328.6,74510.0
2014-8-7,4329.3,4348.19,4284.22,4286.09,4286.09,71140.0
2014-8-8,4287.94,4317.93,4283.61,4311.7,4311.7,57400.0
2014-8-11,4317.35,4377.24,4317.35,4377.02,4377.02,64800.0
2014-8-12,4378.25,4400.0,4370.23,4399.81,4399.81,67260.0
2014-8-13,4399.4,4410.46,4347.37,4401.81,4401.81,73110.0
2014-8-14,4397.21,4426.47,4368.71,4373.5,4373.5,74620.0
2014-8-15,4372.77,4428.97,4368.34,4423.64,4423.64,64970.0
2014-8-18,4434.17,4483.57,4434.17,4483.54,4483.54,71530.0
2014-8-19,4491.17,4500.8,4461.98,4496.94,4496.94,77520.0
2014-8-20,4495.82,4521.25,4481.92,4497.4,4497.4,76370.0
2014-8-21,4498.49,4501.66,4442.64,4495.44,4495.44,72260.0
2014-8-22,4491.63,4526.24,4478.79,4521.75,4521.75,72040.0
2014-8-25,4521.81,4522.7,4476.2,4487.14,4487.14,67980.0
2014-8-26,4474.45,4490.9,4390.11,4407.59,4407.59,69610.0
2014-8-27,4401.88,4432.15,4401.67,4421.21,4421.21,54360.0
2014-8-28,4423.76,4431.58,4368.67,4381.49,4381.49,54360.0
2014-8-29,4378.62,4427.88,4370.85,4427.88,4427.88,43720.0
2014-9-1,4436.55,4507.49,4436.11,4507.44,4507.44,57690.0
2014-9-2,4519.24,4576.12,4514.73,4576.12,4576.12,84150.0
2014-9-3,4582.48,4612.33,4571.95,4608.56,4608.56,87930.0
2014-9-4,4611.56,4648.22,4598.86,4647.89,4647.89,94320.0
2014-9-5,4654.52,4666.92,4629.18,4666.47,4666.47,90830.0
2014-9-9,4672.11,4701.94,4643.38,4701.7,4701.7,89280.0
2014-9-10,4686.12,4713.96,4662.18,4709.91,4709.91,86190.0
2014-9-11,4707.04,4762.13,4670.64,4704.94,4704.94,97670.0
2014-9-12,4698.11,4757.04,4689.63,4756.95,4756.95,78550.0
2014-9-15,4759.77,4810.07,4752.85,4807.56,4807.56,92870.0
2014-9-16,4809.44,4816.32,4643.86,4645.55,4645.55,117310.0
2014-9-17,4649.61,4686.39,4604.67,4686.05,4686.05,86280.0
2014-9-18,4679.11,4719.58,4663.15,4719.01,4719.01,77910.0
2014-9-19,4718.78,4762.17,4705.09,4758.73,4758.73,73890.0
2014-9-22,4753.79,4753.79,4682.62,4694.23,4694.23,77670.0
2014-9-23,4693.37,4754.47,4692.9,4754.47,4754.47,71680.0
2014-9-24,4746.62,4816.18,4733.56,4815.71,4815.71,84890.0
2014-9-25,4826.98,4861.8,4797.27,4814.74,4814.74,92340.0
2014-9-26,4803.44,4833.8,4787.31,4829.93,4829.93,72970.0
2014-9-29,4847.82,4880.15,4847.82,4877.44,4877.44,80920.0
2014-9-30,4886.56,4921.08,4877.88,4916.12,4916.12,81760.0
2014-10-8,4935.05,4993.61,4913.68,4993.53,4993.53,90360.0
2014-10-9,4996.66,5010.83,4936.73,5004.0,5004.0,104300.0
2014-10-10,4987.04,5007.13,4952.19,4981.85,4981.85,96120.0
2014-10-13,4964.23,4982.68,4906.16,4982.68,4982.68,83140.0
2014-10-14,4978.9,5013.95,4933.6,4966.08,4966.08,82290.0
2014-10-15,4967.23,4988.18,4922.48,4987.71,4987.71,81990.0
2014-10-16,4962.58,5007.28,4906.24,4906.24,4906.24,95750.0
2014-10-17,4894.59,4914.66,4771.77,4860.73,4860.73,85230.0
2014-10-20,4873.46,4929.47,4869.88,4929.16,4929.16,64600.0
2014-10-21,4929.23,4942.46,4878.18,4884.02,4884.02,67810.0
2014-10-22,4881.51,4902.78,4821.19,4825.61,4825.61,61360.0
2014-10-23,4815.12,4832.43,4732.76,4755.23,4755.23,65010.0
2014-10-24,4757.09,4800.36,4754.89,4774.67,4774.67,56330.0
2014-10-27,4762.52,4809.94,4739.33,4809.52,4809.52,56000.0
2014-10-28,4819.55,4925.08,4819.55,4924.96,4924.96,75110.0
2014-10-29,4938.72,4999.96,4923.52,4991.76,4991.76,105610.0
2014-10-30,4988.97,5021.19,4975.79,4992.63,4992.63,99170.0
2014-10-31,4999.0,5012.26,4945.29,4986.42,4986.42,91670.0
2014-11-3,4993.17,5028.76,4992.53,5028.7,5028.7,92200.0
2014-11-4,5028.54,5036.1,4983.05,5003.47,5003.47,93810.0
2014-11-5,5004.89,5013.61,4976.13,4995.44,4995.44,84680.0
2014-11-6,4992.72,5025.23,4959.73,5024.85,5024.85,79650.0
2014-11-7,5029.8,5049.28,4956.87,4977.25,4977.25,96200.0
2014-11-10,4989.44,5031.2,4973.32,5031.0,5031.0,85240.0
2014-11-11,5038.68,5041.33,4842.5,4881.48,4881.48,106510.0
2014-11-12,4866.42,4965.38,4855.63,4965.38,4965.38,72860.0
2014-11-13,4963.73,4967.21,4889.37,4921.67,4921.67,87060.0
2014-11-14,4901.14,4920.09,4862.39,4909.61,4909.61,65750.0
2014-11-17,4925.47,4982.52,4894.65,4958.47,4958.47,68440.0
2014-11-18,4951.59,4973.85,4947.02,4967.65,4967.65,63490.0
2014-11-19,4967.64,5002.44,4959.49,4985.1,4985.1,68170.0
