Date,Close
2012-07-24,0.09857
2012-07-25,0.09857
2012-07-26,0.09786
2012-07-27,0.09786
2012-07-30,0.09857
2012-07-31,0.09786
2012-08-01,0.09857
2012-08-02,0.09857
2012-08-03,0.09857
2012-08-06,0.09857
2012-08-07,0.09857
2012-08-08,0.09786
2012-08-09,0.09929
2012-08-10,0.09929
2012-08-13,0.09857
2012-08-14,0.09857
2012-08-15,0.09857
2012-08-16,0.09857
2012-08-17,0.09857
2012-08-20,0.09857
2012-08-21,0.09857
2012-08-22,0.09857
2012-08-23,0.09929
2012-08-24,0.09929
2012-08-27,0.09929
2012-08-28,0.09929
2012-08-29,0.09929
2012-08-30,0.09857
2012-08-31,0.09929
2012-09-03,0.09929
2012-09-04,0.09929
2012-09-05,0.09929
2012-09-06,0.09929
2012-09-07,0.09929
2012-09-10,0.09929
2012-09-11,0.09929
2012-09-12,0.09929
2012-09-13,0.09929
2012-09-14,0.12857
2012-09-17,0.12857
2012-09-18,0.12857
2012-09-19,0.12857
2012-09-20,0.14786
2012-09-21,0.14929
2012-09-24,0.14857
2012-09-25,0.14857
2012-09-26,0.14929
2012-09-27,0.16786
2012-09-28,0.16714
2012-10-03,0.16786
2012-10-04,0.15071
2012-10-05,0.15000
2012-10-08,0.15000
2012-10-09,0.15000
2012-10-10,0.15000
2012-10-11,0.13071
2012-10-12,0.12929
2012-10-15,0.12929
2012-10-16,0.12929
2012-10-17,0.12821
2012-10-18,0.12929
2012-10-19,0.12929
2012-10-22,0.12214
2012-10-24,0.09857
2012-10-25,0.09714
2012-10-26,0.09857
2012-10-29,0.09857
2012-10-30,0.09857
2012-10-31,0.09857
2012-11-01,0.09857
2012-11-02,0.09786
2012-11-05,0.09786
2012-11-06,0.09786
2012-11-07,0.09786
2012-11-08,0.09750
2012-11-09,0.09786
2012-11-12,0.09786
2012-11-13,0.09857
2012-11-14,0.09786
2012-11-15,0.09786
2012-11-16,0.09786
2012-11-19,0.09750
2012-11-20,0.09750
2012-11-21,0.09786
2012-11-22,0.09750
2012-11-23,0.09750
2012-11-26,0.09786
2012-11-27,0.09750
2012-11-28,0.09750
2012-11-29,0.09786
2012-11-30,0.09786
2012-12-03,0.09714
2012-12-04,0.09714
2012-12-05,0.09714
2012-12-06,0.09714
2012-12-07,0.09714
2012-12-10,0.09714
2012-12-11,0.09714
2012-12-12,0.09714
2012-12-13,0.09714
2012-12-14,0.09714
2012-12-17,0.09643
2012-12-18,0.09643
2012-12-19,0.09643
2012-12-20,0.09357
2012-12-21,0.09286
2012-12-24,0.09357
2012-12-27,0.09429
2012-12-28,0.09429
2012-12-31,0.09643
2013-01-02,0.09643
2013-01-03,0.09643
2013-01-04,0.09643
2013-01-07,0.09714
2013-01-08,0.09714
2013-01-09,0.09714
2013-01-10,0.09714
2013-01-11,0.09357
2013-01-14,0.09643
2013-01-15,0.09571
2013-01-16,0.09571
2013-01-17,0.09571
2013-01-18,0.09500
2013-01-21,0.09429
2013-01-22,0.09500
2013-01-23,0.09500
2013-01-24,0.09500
2013-01-25,0.09500
2013-01-28,0.09500
2013-01-29,0.09500
2013-01-30,0.09500
2013-01-31,0.09500
2013-02-01,0.09500
2013-02-04,0.09643
2013-02-05,0.09500
2013-02-06,0.09500
2013-02-07,0.09500
2013-02-08,0.09500
2013-02-14,0.09500
2013-02-15,0.09286
2013-02-18,0.09429
2013-02-19,0.09357
2013-02-20,0.09357
2013-02-21,0.09071
2013-02-22,0.09071
2013-02-25,0.09071
2013-02-26,0.09071
2013-02-27,0.09071
2013-02-28,0.09071
2013-03-01,0.09071
2013-03-04,0.09071
2013-03-05,0.09071
2013-03-06,0.09071
2013-03-07,0.09071
2013-03-08,0.09000
2013-03-11,0.09214
2013-03-12,0.08857
2013-03-13,0.08571
2013-03-14,0.08786
2013-03-15,0.09071
2013-03-18,0.08786
2013-03-19,0.08714
2013-03-20,0.08643
2013-03-21,0.08643
2013-03-22,0.08357
2013-03-25,0.08393
2013-03-26,0.08321
2013-03-27,0.08321
2013-03-28,0.08357
2013-04-02,0.08143
2013-04-03,0.08143
2013-04-05,0.08214
2013-04-08,0.08214
2013-04-09,0.08143
2013-04-10,0.08143
2013-04-11,0.08143
2013-04-12,0.08143
2013-04-15,0.08143
2013-04-16,0.08143
2013-04-17,0.08071
2013-04-18,0.08214
2013-04-19,0.08214
2013-04-22,0.08214
2013-04-23,0.08214
2013-04-24,0.08214
2013-04-25,0.08143
2013-04-26,0.07929
2013-04-29,0.07929
2013-04-30,0.07786
2013-05-02,0.07857
2013-05-03,0.07714
2013-05-06,0.07786
2013-05-07,0.07714
2013-05-08,0.07571
2013-05-09,0.07643
2013-05-10,0.07714
2013-05-13,0.07714
2013-05-14,0.07643
2013-05-15,0.07643
2013-05-16,0.07429
2013-05-20,0.07357
2013-05-21,0.07571
2013-05-22,0.07429
2013-05-23,0.07429
2013-05-24,0.07357
2013-05-27,0.07571
2013-05-28,0.07500
2013-05-29,0.07571
2013-05-30,0.07714
2013-05-31,0.07786
2013-06-03,0.07429
2013-06-04,0.07357
2013-06-05,0.07500
2013-06-06,0.07857
2013-06-07,0.07500
2013-06-10,0.07571
2013-06-11,0.07571
2013-06-13,0.07714
2013-06-14,0.07786
2013-06-17,0.07500
2013-06-18,0.07500
2013-06-19,0.07929
2013-06-20,0.08357
2013-06-21,0.08786
2013-06-24,0.08357
2013-06-25,0.08143
2013-06-26,0.08071
2013-06-27,0.08071
2013-06-28,0.08643
2013-07-02,0.08357
2013-07-03,0.08643
2013-07-04,0.08643
2013-07-05,0.08286
2013-07-08,0.08286
2013-07-09,0.08357
2013-07-10,0.08143
2013-07-11,0.08286
2013-07-12,0.08143
2013-07-15,0.08143
2013-07-16,0.08179
2013-07-17,0.08500
2013-07-18,0.08429
2013-07-19,0.08679
2013-07-22,0.08214
2013-07-23,0.08357
2013-07-24,0.08429
2013-07-25,0.08429
2013-07-26,0.08429
2013-07-29,0.08500
2013-07-30,0.08500
2013-07-31,0.08357
2013-08-01,0.08143
2013-08-02,0.08286
2013-08-05,0.08286
2013-08-06,0.08071
2013-08-07,0.08000
2013-08-08,0.08071
2013-08-09,0.08143
2013-08-12,0.08071
2013-08-13,0.08071
2013-08-15,0.08071
2013-08-16,0.08214
2013-08-19,0.08214
2013-08-20,0.08286
2013-08-21,0.08143
2013-08-22,0.08143
2013-08-23,0.08286
2013-08-26,0.08214
2013-08-27,0.08143
2013-08-28,0.08214
2013-08-29,0.08214
2013-08-30,0.08357
2013-09-02,0.08286
2013-09-03,0.08214
2013-09-04,0.08286
2013-09-05,0.08429
2013-09-06,0.08143
2013-09-09,0.08143
2013-09-10,0.08643
2013-09-11,0.09214
2013-09-12,0.09500
2013-09-13,0.09357
2013-09-16,0.09000
2013-09-17,0.08929
2013-09-18,0.09071
2013-09-19,0.09429
2013-09-23,0.09357
2013-09-24,0.09929
2013-09-25,0.09929
2013-09-26,0.09429
2013-09-27,0.09500
2013-09-30,0.09929
2013-10-02,0.10071
2013-10-03,0.10286
2013-10-04,0.10214
2013-10-07,0.10214
2013-10-08,0.10143
2013-10-09,0.10286
2013-10-10,0.10286
2013-10-11,0.09786
2013-10-15,0.09857
2013-10-16,0.09786
2013-10-17,0.09786
2013-10-18,0.09643
2013-10-21,0.09714
2013-10-22,0.09786
2013-10-23,0.09357
2013-10-24,0.09143
2013-10-25,0.09357
2013-10-28,0.09357
2013-10-29,0.09071
2013-10-30,0.08786
2013-10-31,0.09071
2013-11-01,0.09286
2013-11-04,0.08548
2013-11-05,0.09014
2013-11-06,0.08513
2013-11-07,0.07857
2013-11-08,0.08898
2013-11-11,0.08143
2013-11-12,0.07571
2013-11-13,0.06789
2013-11-14,0.06393
2013-11-15,0.06036
2013-11-18,0.06504
2013-11-19,0.06481
2013-11-20,0.06546
2013-11-21,0.07055
2013-11-22,0.07133
2013-11-25,0.07857
2013-11-26,0.07071
2013-11-27,0.07845
2013-11-28,0.07429
2013-11-29,0.06857
2013-12-02,0.06714
2013-12-03,0.06904
2013-12-04,0.07143
2013-12-05,0.07128
2013-12-06,0.06661
2013-12-09,0.06624
2013-12-10,0.06786
2013-12-11,0.06910
2013-12-12,0.07000
2013-12-13,0.07248
2013-12-16,0.07714
2013-12-17,0.07214
2013-12-18,0.07357
2013-12-19,0.07286
2013-12-20,0.06786
2013-12-23,0.07096
2013-12-24,0.07734
2013-12-27,0.07594
2013-12-30,0.07500
2013-12-31,0.08286
2014-01-02,0.07929
2014-01-03,0.07357
2014-01-06,0.06429
2014-01-07,0.06524
2014-01-08,0.06357
2014-01-09,0.06068
2014-01-10,0.07008
2014-01-13,0.07165
2014-01-14,0.06970
2014-01-15,0.06873
2014-01-16,0.06307
2014-01-17,0.07143
2014-01-20,0.06857
2014-01-21,0.06429
2014-01-22,0.06357
2014-01-23,0.06429
2014-01-24,0.07000
2014-01-27,0.06194
2014-01-28,0.05786
2014-01-29,0.06000
2014-01-30,0.06341
2014-02-04,0.06429
2014-02-05,0.06264
2014-02-06,0.06519
2014-02-07,0.06571
2014-02-10,0.06429
2014-02-11,0.05770
2014-02-12,0.05705
2014-02-13,0.05821
2014-02-14,0.05714
2014-02-17,0.05929
2014-02-18,0.06237
2014-02-19,0.06352
2014-02-20,0.05821
2014-02-21,0.06095
2014-02-24,0.06000
2014-02-25,0.05786
2014-02-26,0.05654
2014-02-27,0.05949
2014-02-28,0.07119
2014-03-03,0.06429
2014-03-04,0.06500
2014-03-05,0.06071
2014-03-06,0.05644
2014-03-07,0.05831
2014-03-10,0.05959
2014-03-11,0.05599
2014-03-12,0.05500
2014-03-13,0.05610
2014-03-14,0.05456
2014-03-17,0.05879
2014-03-18,0.05651
2014-03-19,0.05691
2014-03-20,0.05609
2014-03-21,0.05500
2014-03-24,0.05834
2014-03-25,0.05599
2014-03-26,0.05927
2014-03-27,0.05654
2014-03-28,0.05286
2014-03-31,0.05941
2014-04-01,0.05809
2014-04-02,0.05456
2014-04-03,0.05661
2014-04-04,0.05431
2014-04-07,0.05661
2014-04-08,0.05934
2014-04-09,0.06406
2014-04-10,0.06643
2014-04-11,0.06429
2014-04-14,0.05544
2014-04-15,0.05846
2014-04-16,0.05714
2014-04-17,0.05929
2014-04-22,0.06786
2014-04-23,0.08000
2014-04-24,0.07071
2014-04-25,0.06571
2014-04-28,0.05929
2014-04-29,0.06451
2014-04-30,0.06143
2014-05-02,0.06143
2014-05-05,0.05934
2014-05-07,0.06214
2014-05-08,0.05889
2014-05-09,0.06357
2014-05-12,0.06158
2014-05-13,0.06366
2014-05-14,0.06357
2014-05-15,0.05719
2014-05-16,0.05740
2014-05-19,0.05643
2014-05-20,0.05663
2014-05-21,0.06211
2014-05-22,0.05929
2014-05-23,0.06152
2014-05-26,0.06286
2014-05-27,0.06214
2014-05-28,0.05786
2014-05-29,0.05706
2014-05-30,0.05734
2014-06-03,0.06000
2014-06-04,0.05824
2014-06-05,0.06000
2014-06-06,0.05945
2014-06-09,0.05676
2014-06-10,0.05731
2014-06-11,0.05429
2014-06-12,0.05929
2014-06-13,0.05507
2014-06-16,0.06176
2014-06-17,0.06857
2014-06-18,0.07245
2014-06-19,0.06214
2014-06-20,0.06933
2014-06-23,0.07500
2014-06-24,0.06929
2014-06-25,0.06657
2014-06-26,0.07214
2014-06-27,0.07926
2014-06-30,0.19857
2014-07-02,0.20357
2014-07-03,0.17929
2014-07-04,0.08500
2014-07-07,0.08000
2014-07-08,0.07214
2014-07-09,0.06786
2014-07-10,0.07108
2014-07-11,0.07143
2014-07-14,0.06714
2014-07-15,0.07029
2014-07-16,0.06809
2014-07-17,0.06786
2014-07-18,0.05981
2014-07-21,0.05964
2014-07-22,0.06073
2014-07-23,0.05611
2014-07-24,0.06286
2014-07-25,0.06231
2014-07-28,0.05929
2014-07-29,0.05578
2014-07-30,0.05634
2014-07-31,0.05931
2014-08-01,0.05214
2014-08-04,0.05364
2014-08-05,0.05681
2014-08-06,0.05385
2014-08-07,0.05401
2014-08-08,0.04838
2014-08-11,0.04929
2014-08-12,0.04475
2014-08-13,0.04520
2014-08-14,0.04142
2014-08-15,0.04137
2014-08-18,0.04570
2014-08-19,0.04934
2014-08-20,0.04021
2014-08-21,0.03620
2014-08-22,0.04267
2014-08-25,0.04409
2014-08-26,0.04929
2014-08-27,0.04857
2014-08-28,0.04881
2014-08-29,0.05071
2014-09-01,0.05162
2014-09-02,0.04857
2014-09-03,0.04055
2014-09-04,0.03750
2014-09-05,0.04099
2014-09-08,0.04084
2014-09-10,0.04500
2014-09-11,0.04143
2014-09-12,0.03759
2014-09-15,0.04131
2014-09-16,0.03850
2014-09-17,0.04574
2014-09-18,0.03929
2014-09-19,0.03956
2014-09-22,0.04714
2014-09-23,0.04315
2014-09-24,0.04071
2014-09-25,0.05286
2014-09-26,0.05357
2014-09-29,0.06000
2014-09-30,0.05929
2014-10-03,0.05866
2014-10-06,0.05498
2014-10-07,0.05692
2014-10-08,0.04732
2014-10-09,0.04751
2014-10-10,0.04790
2014-10-13,0.04698
2014-10-14,0.04683
2014-10-15,0.03825
2014-10-16,0.04326
2014-10-17,0.04303
2014-10-20,0.04781
2014-10-21,0.04526
2014-10-22,0.04467
2014-10-23,0.04720
2014-10-24,0.04897
2014-10-27,0.05219
2014-10-28,0.05256
2014-10-29,0.05683
2014-10-30,0.05715
2014-10-31,0.04979
2014-11-03,0.05586
2014-11-04,0.04615
2014-11-05,0.05493
2014-11-06,0.05329
2014-11-07,0.05061
2014-11-10,0.05587
2014-11-11,0.05702
2014-11-12,0.04901
2014-11-13,0.04915
2014-11-14,0.05388
2014-11-17,0.05929
2014-11-18,0.05684
2014-11-19,0.05357
2014-11-20,0.04857
2014-11-21,0.05684
2014-11-24,0.05334
2014-11-25,0.04809
2014-11-26,0.05286
2014-11-27,0.05174
2014-11-28,0.05929
2014-12-01,0.06143
2014-12-02,0.05833
2014-12-03,0.14714
2014-12-04,0.11857
2014-12-05,0.10429
2014-12-08,0.16643
2014-12-09,0.13683
2014-12-10,0.09032
2014-12-11,0.05929
2014-12-12,0.05592
2014-12-15,0.05629
2014-12-16,0.06000
2014-12-17,0.06000
2014-12-18,0.05786
2014-12-19,0.05724
2014-12-22,0.05224
2014-12-23,0.06196
2014-12-24,0.06429
2014-12-29,0.05857
2014-12-30,0.05409
2014-12-31,0.05334
2015-01-02,0.05661
2015-01-05,0.05751
2015-01-06,0.05089
2015-01-07,0.05006
2015-01-08,0.05181
2015-01-09,0.05294
2015-01-12,0.05141
2015-01-13,0.05024
2015-01-14,0.05026
2015-01-15,0.04660
2015-01-16,0.05429
2015-01-19,0.04597
2015-01-20,0.04783
2015-01-21,0.05157
2015-01-22,0.04884
2015-01-23,0.05229
2015-01-26,0.05880
2015-01-27,0.05985
2015-01-28,0.05643
2015-01-29,0.05918
2015-01-30,0.07369
2015-02-02,0.06214
2015-02-03,0.05899
2015-02-04,0.05659
2015-02-05,0.04949
2015-02-06,0.05143
2015-02-09,0.05357
2015-02-10,0.05026
2015-02-11,0.05369
2015-02-12,0.04694
2015-02-13,0.05482
2015-02-16,0.05117
2015-02-17,0.05169
2015-02-18,0.05246
2015-02-23,0.05234
2015-02-24,0.05231
2015-02-25,0.05028
2015-02-26,0.05230
2015-02-27,0.06304
2015-03-02,0.05929
2015-03-03,0.06732
2015-03-04,0.06186
2015-03-05,0.06214
2015-03-06,0.05873
2015-03-09,0.06103
2015-03-10,0.06103
2015-03-11,0.05804
2015-03-12,0.06109
2015-03-13,0.06096
2015-03-16,0.05886
2015-03-17,0.05914
2015-03-18,0.05429
2015-03-19,0.05623
2015-03-20,0.05599
2015-03-23,0.05711
2015-03-24,0.05651
2015-03-25,0.06106
2015-03-26,0.06069
2015-03-27,0.05799
2015-03-30,0.05442
2015-03-31,0.05942
2015-04-01,0.05978
2015-04-02,0.05964
2015-04-08,0.06076
2015-04-09,0.06286
2015-04-10,0.06423
2015-04-13,0.07876
2015-04-14,0.07500
2015-04-15,0.06359
2015-04-16,0.05500
2015-04-17,0.05429
2015-04-20,0.05512
2015-04-21,0.05299
2015-04-22,0.05305
2015-04-23,0.05214
2015-04-24,0.04922
2015-04-27,0.04713
2015-04-28,0.04682
2015-04-29,0.05087
2015-04-30,0.04967
2015-05-04,0.04159
2015-05-05,0.04407
2015-05-06,0.04634
2015-05-07,0.04512
2015-05-08,0.04357
2015-05-11,0.04799
2015-05-12,0.04679
2015-05-13,0.04790
2015-05-14,0.04909
2015-05-15,0.04774
2015-05-18,0.04622
2015-05-19,0.04425
2015-05-20,0.04875
2015-05-21,0.04616
2015-05-22,0.05214
2015-05-26,0.08761
2015-05-27,0.08324
2015-05-28,0.08290
2015-05-29,0.09672
2015-06-01,0.07822
2015-06-02,0.06157
2015-06-03,0.05711
2015-06-04,0.05520
2015-06-05,0.05309
2015-06-08,0.05511
2015-06-09,0.06017
2015-06-10,0.05786
2015-06-11,0.05444
2015-06-12,0.04946
2015-06-15,0.05000
2015-06-16,0.04837
2015-06-17,0.05071
2015-06-18,0.05369
2015-06-19,0.05164
2015-06-22,0.05594
2015-06-23,0.04955
2015-06-24,0.05306
2015-06-25,0.05653
2015-06-26,0.05800
2015-06-29,0.06000
2015-06-30,0.11014
2015-07-02,0.06934
2015-07-03,0.06404
2015-07-06,0.05835
2015-07-07,0.05571
2015-07-08,0.05358
2015-07-09,0.05366
2015-07-10,0.05714
2015-07-13,0.05429
2015-07-14,0.05440
2015-07-15,0.05156
2015-07-16,0.05370
2015-07-17,0.05506
2015-07-20,0.05286
2015-07-21,0.05301
2015-07-22,0.05714
2015-07-23,0.05714
2015-07-24,0.05606
2015-07-27,0.05786
2015-07-28,0.05870
2015-07-29,0.05078
2015-07-30,0.06244
2015-07-31,0.08890
2015-08-03,0.06583
2015-08-04,0.05415
2015-08-05,0.05124
2015-08-06,0.05479
2015-08-07,0.05294
2015-08-10,0.05560
2015-08-11,0.05130
2015-08-12,0.05500
2015-08-13,0.05500
2015-08-14,0.05429
2015-08-17,0.05131
2015-08-18,0.05066
2015-08-19,0.05333
2015-08-20,0.04921
2015-08-21,0.04763
2015-08-24,0.05243
2015-08-25,0.06818
2015-08-26,0.06135
2015-08-27,0.05856
2015-08-28,0.05310
2015-08-31,0.05342
2015-09-01,0.05481
2015-09-02,0.04944
2015-09-04,0.05971
2015-09-07,0.04958
2015-09-08,0.04929
2015-09-09,0.05143
2015-09-10,0.05071
2015-09-11,0.04857
2015-09-14,0.05016
2015-09-15,0.05143
2015-09-16,0.04780
2015-09-17,0.04767
2015-09-18,0.04659
2015-09-21,0.04356
2015-09-22,0.04946
2015-09-23,0.04824
2015-09-24,0.04993
