,Open,Adj Close,signal,target_pos,capital,NAV,cash,transaction_cost,intraday_PnL
2020-11-06,25.879999,25.879999,1.0,7.0,99497.14180409301,90579.99650000001,8917.145304093006,0.19853149917808222,0.0
2020-11-09,26.299999,26.16,1.0,7.0,99006.94462464096,91560.0,7446.944624640964,0.20067945205479454,-489.9964999999984
2020-11-10,26.5,26.4,1.0,7.0,98656.74210409302,92399.99999999999,6256.742104093035,0.20252054794520544,-350.000000000005
2020-11-11,26.32,26.4,0.0,7.0,98936.53958354508,92399.99999999999,6536.539583545091,0.20252054794520544,279.99999999999403
2020-11-12,26.52,26.34,1.0,7.0,98306.3375232711,92190.0,6116.337523271097,0.20206027397260276,-629.999999999999
2020-11-13,26.24,26.299999,0.0,7.0,98516.13226985412,92049.9965,6466.135769854125,0.20175341698630136,209.99650000000435
2020-11-16,26.58,26.540001,1.0,7.0,98375.9321753259,92890.0035,5485.928675325893,0.2035945282191781,-139.99649999999343
2020-11-17,26.620001,26.58,1.0,7.0,98235.72477395603,93030.0,5205.724773956026,0.20390136986301372,-140.0035000000006
2020-11-18,26.58,26.68,0.0,7.0,98585.52010546287,93380.0,5205.520105462871,0.20466849315068494,350.000000000005
2020-11-19,26.620001,26.52,0.0,7.0,98235.31316436699,92820.0,5415.313164366991,0.20344109589041096,-350.00349999999617
2020-11-20,26.58,26.58,0.0,7.0,98235.10926299712,93030.0,5205.1092629971245,0.20390136986301372,0.0
2020-11-23,26.780001,26.639999,1.0,7.0,97744.89790136096,93239.99650000001,4504.901401360956,0.20436163616438358,-490.00699999999676
2020-11-24,26.66,26.74,0.0,7.0,98024.69277259384,93589.99999999999,4434.6927725938585,0.20512876712328762,279.99999999999403
2020-11-25,26.940001,26.780001,1.0,7.0,97464.48733696973,93730.00349999999,3734.483836969739,0.20543562410958904,-560.0000000000005
2020-11-26,26.799999,26.940001,0.0,7.0,97954.28767394836,94290.00349999999,3664.28417394837,0.206663021369863,490.00699999999676
2020-11-27,26.959999,27.08,0.0,7.0,98374.08343696206,94780.0,3594.083436962057,0.20773698630136986,420.00349999999463
2020-11-30,27.040001,26.559999,0.0,7.0,96693.87268902453,92959.99650000001,3733.8761890245223,0.20374793753424658,-1680.0069999999962
2020-12-01,26.6,26.719999,0.0,7.0,97113.66421368973,93519.99650000001,3593.6677136897197,0.20497533479452057,419.99649999999986
2020-12-02,26.719999,26.68,0.0,7.0,96973.46304519656,93380.0,3593.463045196564,0.20466849315068494,-139.99650000000585
2020-12-03,26.719999,26.9,0.0,7.0,97603.26018903217,94149.99999999999,3453.260189032182,0.20635616438356164,630.0034999999901
2020-12-04,26.92,26.98,0.0,7.0,97813.05321916916,94430.0,3383.05321916916,0.20696986301369863,209.9999999999955
2020-12-07,26.959999,26.620001,0.0,7.0,96622.85601094231,93170.00349999999,3452.852510942321,0.20420822684931506,-1189.9930000000047
2020-12-08,26.620001,26.459999,0.0,7.0,96062.64603012807,92609.9965,3452.649530128081,0.20298081424657535,-560.0069999999953
2020-12-09,26.58,26.68,0.0,7.0,96412.44136163492,93380.0,3032.4413616349193,0.20466849315068494,350.000000000005
2020-12-10,26.58,26.6,-1.0,-7.0,96342.23730684038,93100.00000000001,3242.2373068403685,0.204054794520548,-70.00000000001094
2020-12-11,26.700001,26.700001,1.0,7.0,96342.0324849149,93450.0035,2892.0289849148976,0.20482192547945208,0.0
2020-12-14,26.700001,26.58,0.0,7.0,95921.82508354503,93030.0,2891.825083545031,0.20390136986301372,-420.0035000000071
2020-12-15,26.559999,26.4,0.0,7.0,95361.62606299708,92399.99999999999,2961.626062997093,0.20252054794520544,-559.9965000000093
2020-12-16,26.5,26.68,0.0,7.0,95991.42139450392,93380.0,2611.421394503923,0.20466849315068494,629.999999999999
2020-12-17,26.68,26.860001,1.0,7.0,96621.2188451812,94010.00349999999,2611.2153451812046,0.20604932273972604,630.0035000000026
2020-12-18,26.799999,26.6,0.0,7.0,95921.01829038668,93100.00000000001,2821.018290386666,0.204054794520548,-699.996499999994
2020-12-21,26.6,26.459999,0.0,7.0,95430.81180957243,92609.9965,2820.815309572441,0.20298081424657535,-490.0035000000056
2020-12-22,26.42,26.299999,-1.0,-7.0,95850.61355615545,92049.9965,3800.617056155461,0.20175341698630136,420.0035000000071
2020-12-23,26.26,26.52,0.0,-7.0,94940.41011505957,92820.0,2120.410115059567,0.20344109589041096,-909.9999999999931
2020-12-24,26.6,26.6,0.0,-7.0,94940.20606026505,93100.00000000001,1840.2060602650308,0.204054794520548,-0.0
2020-12-28,26.58,26.48,0.0,-7.0,95290.00292601845,92680.0,2610.002926018453,0.2031342465753425,349.99999999999255
2020-12-29,26.620001,26.74,1.0,7.0,95709.79429725133,93589.99999999999,2119.794297251341,0.20512876712328762,419.99649999999986
2020-12-30,26.799999,27.34,0.0,7.0,97599.58806574448,95690.0,1909.5880657444795,0.20973150684931507,1890.0035000000007
2020-12-31,27.440001,27.440001,1.0,7.0,97599.37756710667,96040.00349999999,1559.374067106677,0.21049863780821917,0.0
2021-01-04,27.360001,27.639999,0.0,7.0,98579.15853423763,96739.99650000001,1839.1620342376264,0.21203286904109592,979.9929999999968
2021-01-05,27.48,27.74,0.0,7.0,99488.94573423764,97089.99999999999,2398.9457342376554,0.2128,909.9999999999931
2021-01-06,27.799999,27.84,0.0,7.0,99628.73566711436,97440.0,2188.7356671143643,0.21356712328767122,140.0035000000006
2021-01-07,27.84,27.700001,1.0,7.0,99138.52667395602,96950.0035,2188.5231739560113,0.2124931583561644,-489.9964999999984
2021-01-08,27.719999,28.02,0.0,7.0,100188.3152260108,98070.0,2118.3152260108036,0.21494794520547947,1050.0034999999937
2021-01-11,28.120001,28.120001,1.0,7.0,100188.09951093464,98420.00349999999,1768.0960109346488,0.21571507616438354,0.0
2021-01-12,28.0,28.4,0.0,7.0,101587.88164792095,99399.99999999999,2187.8816479209636,0.21786301369863012,1399.999999999995
2021-01-13,28.4,28.4,1.0,7.0,101587.66378490726,99399.99999999999,2187.663784907272,0.21786301369863012,0.0
2021-01-14,28.52,28.639999,0.0,7.0,102007.44058080533,100239.99650000001,1767.4440808053187,0.21970410191780826,419.99649999999986
2021-01-15,28.6,28.780001,0.0,7.0,102637.22330271546,100730.00349999999,1907.2198027154664,0.22077808986301367,630.0034999999901
2021-01-18,28.58,29.0,0.0,7.0,104107.00083696203,101500.0,2607.0008369620336,0.22246575342465755,1470.000000000006
2021-01-19,29.219999,29.799999,0.0,7.0,106136.77223422998,104299.9965,1836.7757342299883,0.2286027320547945,2029.999999999994
2021-01-20,29.799999,30.08,1.0,7.0,107116.54498354504,105280.0,1836.5449835450418,0.23075068493150686,980.0034999999951
2021-01-21,30.120001,30.059999,1.0,7.0,106906.30738629245,105209.99650000001,1696.3108862924419,0.23059725260273978,-210.00699999999028
2021-01-22,30.0,29.620001,0.0,7.0,105576.08366436696,103670.00349999999,1906.0801643669693,0.22722192547945205,-1329.9965000000054
2021-01-25,29.82,30.280001,0.0,7.0,107185.85487942777,105980.00349999999,1205.8513794277824,0.23228493917808218,1610.0034999999941
2021-01-26,30.1,29.559999,0.0,7.0,105295.6246177916,103459.99650000001,1835.6281177915953,0.22676163616438358,-1890.0035000000007
2021-01-27,29.620001,29.459999,0.0,7.0,104735.39162327873,103109.9965,1625.3951232787367,0.22599451287671232,-560.0069999999953
2021-01-28,29.120001,28.700001,0.0,7.0,103265.1714588875,100450.0035,2815.1679588874977,0.22016439123287673,-1469.9999999999936
2021-01-29,28.9,28.459999,1.0,7.0,101724.94963560751,99609.9965,2114.9531356075167,0.21832328,-1540.0034999999957
2021-02-01,28.540001,29.059999,0.0,7.0,103544.7197095878,101709.99650000001,1834.7232095877844,0.2229260197260274,1819.9930000000038
2021-02-02,29.26,29.42,1.0,7.0,104104.49402191656,102970.0,1134.4940219165583,0.22568767123287672,560.0000000000005
2021-02-03,29.48,29.459999,0.0,7.0,104034.26452740368,103109.9965,924.2680274036829,0.22599451287671232,-70.0035000000021
2021-02-04,29.32,29.24,-1.0,-7.0,104314.04022055437,102339.99999999999,1974.0402205543796,0.22430684931506845,280.0000000000065
2021-02-05,29.459999,29.48,0.0,-7.0,104243.81057260916,103180.0,1063.8105726091599,0.22614794520547946,-70.0035000000021
2021-02-08,29.719999,29.5,1.0,7.0,103473.58777123928,103250.0,223.58777123928303,0.22630136986301372,-769.9965000000049
2021-02-09,29.540001,29.58,0.0,7.0,103613.35735617079,103530.0,83.35735617078899,0.22691506849315068,139.99649999999343
2021-02-10,29.860001,30.26,1.0,7.0,105013.12172466394,105910.00000000001,-896.878275336072,0.2321315068493151,1399.9965000000038
2021-02-11,30.32,30.32,0.0,7.0,105012.88913288312,106120.0,-1107.1108671168768,0.2325917808219178,0.0
2021-02-16,30.719999,30.9,1.0,7.0,105642.65559178722,108149.99999999999,-2507.344408212768,0.23704109589041095,630.0034999999901
2021-02-17,30.700001,31.24,0.0,7.0,107532.41244247214,109339.99999999999,-1807.5875575278478,0.23964931506849313,1889.9964999999934
2021-02-18,31.299999,30.780001,1.0,7.0,105712.18332191651,107730.00349999999,-2017.8201780834788,0.23612055561643835,-1819.9930000000038
2021-02-19,30.700001,30.799999,0.0,7.0,106061.94004795159,107799.9965,-1738.056452048404,0.23627396493150687,349.9929999999978
2021-02-22,31.02,30.52,1.0,7.0,104311.7059219242,106820.0,-2508.294078075807,0.2341260273972603,-1750.0
2021-02-23,30.4,30.799999,-1.0,-6.0,103111.50640138282,92399.997,10711.50940138282,0.20252054136986303,-1199.9970000000033
2021-02-24,31.0,29.879999,0.0,-6.0,106471.31293015652,89639.997,16831.315930156517,0.19647122630136987,3360.0029999999956
2021-02-25,30.24,30.32,1.0,7.0,106751.0803383757,106120.0,631.0803383757011,0.2325917808219178,280.0000000000065
2021-02-26,29.700001,29.219999,-1.0,-7.0,108430.86318495871,102269.99650000001,6160.8666849587025,0.2241534169863014,1680.0069999999962
2021-03-01,29.540001,29.58,0.0,-7.0,108290.63976989023,103530.0,4760.639769890229,0.22691506849315068,-139.99649999999343
2021-03-02,29.74,29.24,0.0,-7.0,110040.41546304092,102339.99999999999,7700.415463040932,0.22430684931506845,1750.0
2021-03-03,29.299999,30.0,0.0,-7.0,107590.18182605461,105000.0,2590.1818260546133,0.23013698630136986,-2450.003500000001
2021-03-04,29.58,29.42,0.0,-7.0,108149.95613838336,102970.0,5179.956138383364,0.22568767123287672,559.9999999999881
2021-03-05,29.0,29.24,-1.0,-7.0,107309.73183153405,102339.99999999999,4969.731831534067,0.22430684931506845,-839.9999999999945
2021-03-08,29.58,28.74,0.0,-7.0,110249.51136030117,100589.99999999999,9659.511360301185,0.2204712328767123,2939.9999999999995
2021-03-09,28.860001,28.959999,0.0,-7.0,109899.29620140474,101359.9965,8539.299701404743,0.22215889643835618,-349.9929999999978
2021-03-10,29.299999,29.139999,1.0,7.0,109339.07266168638,101989.99650000001,7349.076161686375,0.2235397183561644,-560.0000000000005
2021-03-11,29.18,29.58,0.0,7.0,110738.8457466179,103530.0,7208.845746617895,0.22691506849315068,1399.999999999995
2021-03-12,29.799999,29.0,0.0,7.0,107938.62678086448,101500.0,6438.626780864477,0.22246575342465755,-2799.996499999999
2021-03-15,29.16,29.120001,0.0,7.0,107798.40689455543,101920.00349999999,5878.40339455544,0.22338630904109585,-139.99650000000585
2021-03-16,29.32,29.26,0.0,7.0,107588.18243428147,102410.00000000001,5178.182434281451,0.22446027397260276,-209.9999999999955
2021-03-17,29.280001,29.299999,0.0,7.0,107657.95066716585,102549.9965,5107.954167165852,0.22476711561643836,69.99300000000375
2021-03-18,29.58,29.66,1.0,7.0,107937.72313839872,103810.0,4127.723138398724,0.22752876712328768,280.0000000000065
2021-03-19,29.48,29.18,0.0,7.0,106887.49929182338,102130.0,4757.499291823377,0.22384657534246577,-1050.0000000000025
2021-03-22,29.08,29.1,0.0,7.0,106957.27605894668,101850.00000000001,5107.276058946663,0.2232328767123288,70.00000000001094
2021-03-23,29.18,28.799999,0.0,7.0,105627.0516274475,100799.9965,4827.0551274475,0.2209314991780822,-1330.0035
2021-03-24,28.719999,28.120001,-1.0,-7.0,107726.82891237135,98420.00349999999,9306.825412371356,0.21571507616438354,2099.9930000000104
2021-03-25,27.98,28.16,-1.0,-7.0,107096.61289045354,98560.0,8536.612890453544,0.21602191780821917,-629.999999999999
2021-03-26,28.26,28.559999,0.0,-7.0,106046.39730005026,99959.99650000001,6086.400800050251,0.21909040328767126,-1049.9964999999988
2021-03-29,28.559999,28.620001,0.0,-7.0,105836.17074935767,100170.00349999999,5666.167249357677,0.21955069260273974,-210.00699999999028
2021-03-30,28.68,28.82,0.0,-7.0,105345.94966442617,100870.0,4475.949664426167,0.2210849315068493,-490.000000000002
2021-03-31,29.0,28.66,1.0,7.0,104155.72980689192,100310.0,3845.729806891919,0.21985753424657536,-1189.9999999999995
2021-04-01,28.82,29.16,0.0,7.0,105345.50611374124,102060.0,3285.5061137412413,0.22369315068493154,1189.9999999999995
2021-04-07,29.32,28.9,1.0,7.0,103875.2844151111,101149.99999999999,2725.2844151111203,0.22169863013698626,-1470.000000000006
2021-04-08,28.76,29.280001,0.0,7.0,105695.06330140479,102480.00349999999,3215.059801404801,0.22461370630136987,1820.0034999999896
2021-04-09,29.32,29.0,1.0,7.0,104574.84083565137,101500.0,3074.8408356513683,0.22246575342465755,-1120.000000000001
2021-04-12,29.0,28.639999,0.0,7.0,103314.61763154944,100239.99650000001,3074.6211315494293,0.21970410191780826,-1260.0035000000016
2021-04-13,28.780001,28.92,0.0,7.0,103804.39227949466,101220.0,2584.3922794946557,0.22185205479452055,489.9965000000108
2021-04-14,29.0,29.200001,1.0,7.0,104504.17177948699,102200.0035,2304.168279486985,0.2240000076712329,700.0035000000012
2021-04-15,29.139999,29.02,0.0,7.0,104083.95266030892,101570.0,2513.952660308918,0.22261917808219178,-419.99649999999986
2021-04-16,29.08,29.24,0.0,7.0,104643.7283534596,102339.99999999999,2303.728353459621,0.22430684931506845,560.0000000000005
2021-04-19,29.24,29.379999,0.0,7.0,105133.49947264537,102829.99650000001,2303.502972645365,0.22538081424657536,489.9965000000108
2021-04-20,29.200001,29.360001,0.0,7.0,105693.27424524043,102760.00349999999,2933.270745240443,0.22522740493150686,560.0000000000005
2021-04-21,29.02,28.9,-1.0,-7.0,106113.0525466103,101149.99999999999,4963.052546610314,0.22169863013698626,420.00000000000347
2021-04-22,28.98,29.0,0.0,-7.0,106042.83008085687,101500.0,4542.830080856875,0.22246575342465755,-69.99999999999851
2021-04-23,29.0,29.360001,0.0,-7.0,104782.60135345193,102760.00349999999,2022.5978534519381,0.22522740493150686,-1260.0035000000016
2021-04-26,29.360001,29.219999,1.0,7.0,104292.37020003494,102269.99650000001,2022.3737000349356,0.2241534169863014,-490.00699999999676
2021-04-27,29.16,29.16,0.0,7.0,104292.14650688427,102060.0,2232.1465068842663,0.22369315068493154,0.0
2021-04-28,29.200001,29.34,0.0,7.0,104781.91793291166,102690.0,2091.9179329116596,0.22507397260273973,489.9964999999984
2021-04-29,29.34,29.459999,1.0,7.0,105201.68843839878,103109.9965,2091.6919383987843,0.22599451287671232,419.99649999999986
2021-04-30,29.26,28.799999,0.0,7.0,103591.4640068996,100799.9965,2791.4675068996003,0.2209314991780822,-1610.0035000000066
2021-05-03,28.860001,28.48,-1.0,-7.0,104921.24903018727,99680.0,5241.249030187275,0.21847671232876711,1330.0035
2021-05-04,28.5,28.780001,0.0,-7.0,103941.02475209742,100730.00349999999,3211.021252097431,0.22077808986301367,-980.0034999999951
2021-05-05,28.6,28.639999,-1.0,-7.0,103800.8085479955,100239.99650000001,3560.812047995496,0.21970410191780826,-139.99649999999343
2021-05-06,28.74,28.780001,0.0,-7.0,103660.58426990564,100730.00349999999,2930.580769905646,0.22077808986301367,-140.0035000000006
2021-05-07,28.940001,28.82,0.0,-7.0,104080.36668497413,100870.0,3210.3666849741276,0.2210849315068493,420.00349999999463
2021-05-10,28.959999,28.74,0.0,-7.0,104850.14271374125,100589.99999999999,4260.142713741268,0.2204712328767123,769.9965000000049
2021-05-11,28.440001,28.120001,-1.0,-7.0,105969.92699866509,98420.00349999999,7549.923498665099,0.21571507616438354,1120.000000000001
2021-05-12,28.18,28.4,0.0,-7.0,105199.7091356514,99399.99999999999,5799.709135651414,0.21786301369863012,-769.999999999996
2021-05-13,28.1,27.98,-1.0,-7.0,105619.4944945555,97930.0,7689.4944945555035,0.21464109589041097,420.00000000000347
2021-05-14,28.1,28.200001,0.0,-7.0,105269.27466578071,98700.0035,6569.2711657807085,0.2163287747945206,-350.00349999999617
2021-05-17,28.299999,28.379999,0.0,-7.0,104989.05695619935,99329.99650000001,5659.060456199339,0.21770958136986304,-280.0000000000065
2021-05-18,28.52,28.780001,1.0,7.0,105898.83967810948,100730.00349999999,5168.836178109486,0.22077808986301367,910.0034999999966
2021-05-20,28.52,28.620001,0.0,7.0,106248.62362741686,100170.00349999999,6078.620127416871,0.21955069260273974,350.00349999999617
2021-05-21,28.719999,28.639999,1.0,7.0,105968.40392331494,100239.99650000001,5728.4074233149295,0.21970410191780826,-280.0000000000065
2021-05-24,28.639999,28.66,0.0,7.0,106038.1875657807,100310.0,5728.187565780696,0.21985753424657536,70.0035000000021
2021-05-25,28.700001,29.18,0.0,7.0,107717.96021920534,102130.0,5587.960219205343,0.22384657534246577,1679.996499999998
2021-05-26,29.219999,29.379999,1.0,7.0,108277.7348383911,102829.99650000001,5447.738338391093,0.22538081424657536,560.0000000000005
2021-05-27,29.379999,29.379999,0.0,7.0,108277.50945757686,102829.99650000001,5447.5129575768515,0.22538081424657536,0.0
2021-05-28,29.440001,29.42,1.0,7.0,108207.28026990563,102970.0,5237.280269905634,0.22568767123287672,-70.00349999998967
2021-05-31,29.42,29.4,1.0,7.0,108137.05473565904,102899.99999999999,5237.054735659054,0.22553424657534243,-70.00000000001094
2021-06-01,29.4,29.780001,0.0,7.0,109466.82978633631,104230.00349999999,5236.82628633632,0.228449322739726,1330.0035
2021-06-02,29.76,29.58,0.0,7.0,108836.60287126781,103530.0,5306.602871267809,0.22691506849315068,-630.0000000000115
2021-06-03,29.58,29.26,0.0,7.0,107716.37841099386,102410.00000000001,5306.378410993842,0.22446027397260276,-1119.9999999999886
2021-06-04,29.139999,29.24,-1.0,-7.0,107366.15060414455,102339.99999999999,5026.150604144568,0.22430684931506845,-350.00349999999617
2021-06-07,29.299999,29.139999,0.0,-7.0,107925.9270644262,101989.99650000001,5935.930564426191,0.2235397183561644,560.0000000000005
2021-06-08,29.219999,29.120001,0.0,-7.0,108275.69667811718,101920.00349999999,6355.693178117188,0.22338630904109585,349.9930000000102
2021-06-09,29.139999,29.1,0.0,-7.0,108415.46994524046,101850.00000000001,6565.469945240446,0.2232328767123288,139.99649999999343
2021-06-10,29.1,29.08,0.0,-7.0,108485.24686578842,101780.0,6705.2468657884165,0.22307945205479454,70.00000000001094
2021-06-11,29.16,29.200001,0.0,-7.0,108345.01936578074,102200.0035,6145.015865780733,0.2240000076712329,-140.0035000000006
2021-06-15,29.26,29.0,0.0,-7.0,109254.79690002732,101500.0,7754.796900027315,0.22246575342465755,910.0000000000055
2021-06-16,29.0,28.799999,0.0,-7.0,109954.57946852814,100799.9965,9154.58296852815,0.2209314991780822,700.0035000000012
2021-06-17,28.66,28.879999,-1.0,-7.0,109184.36142333032,101079.99650000001,8104.364923330315,0.2215451978082192,-769.9965000000049
2021-06-18,28.9,29.16,0.0,-7.0,108274.13773017965,102060.0,6214.137730179646,0.22369315068493154,-910.0000000000055
2021-06-21,28.92,28.860001,-1.0,-7.0,108483.91283839116,101010.00349999999,7473.909338391168,0.22139178849315067,209.99650000000435
2021-06-22,28.940001,28.66,0.0,-7.0,109463.6964808569,100310.0,9153.696480856903,0.21985753424657536,980.0034999999951
2021-06-23,28.799999,29.219999,0.0,-7.0,107993.47232743991,102269.99650000001,5723.475827439906,0.2241534169863014,-1470.000000000006
2021-06-24,29.219999,29.280001,0.0,-7.0,107783.24071373363,102480.00349999999,5303.237213733635,0.22461370630136987,-210.00699999999028
2021-06-25,29.360001,29.620001,0.0,-7.0,106873.01349180815,103670.00349999999,3203.009991808154,0.22722192547945205,-909.9999999999931
2021-06-28,29.639999,29.639999,1.0,7.0,106872.78611647335,103739.99650000001,3132.7896164733393,0.2273753347945206,0.0
2021-06-29,29.639999,29.42,0.0,7.0,106102.56392880212,102970.0,3132.5639288021193,0.22568767123287672,-769.9964999999925
2021-06-30,29.48,29.24,0.0,7.0,105262.33962195281,102339.99999999999,2922.339621952822,0.22430684931506845,-840.0000000000069
2021-07-02,29.24,28.74,0.0,7.0,103512.11915071993,100589.99999999999,2922.11915071994,0.2204712328767123,-1750.0
2021-07-05,28.700001,28.639999,-1.0,-7.0,103721.906446618,100239.99650000001,3481.9099466179905,0.21970410191780826,210.00700000000273
2021-07-06,28.639999,28.559999,0.0,-7.0,104001.68735621471,99959.99650000001,4041.6908562147,0.21909040328767126,279.99999999999403
2021-07-07,28.48,28.540001,-1.0,-7.0,103791.46491922073,99890.0035,3901.4614192207227,0.21893699397260277,-210.00349999999912
2021-07-08,28.4,27.74,0.0,-7.0,106101.25211922074,97089.99999999999,9011.25211922075,0.2128,2310.0000000000005
2021-07-09,27.74,27.940001,-1.0,-7.0,105401.03428496649,97790.00349999999,7611.030784966497,0.21433425424657535,-700.0035000000012
2021-07-12,28.139999,28.1,1.0,7.0,105260.82222332266,98350.00000000001,6910.822223322641,0.2155616438356165,-139.99649999999343
2021-07-13,28.200001,28.48,0.0,7.0,106240.60024661032,99680.0,6560.600246610324,0.21847671232876711,979.9965000000004
2021-07-14,28.440001,28.299999,0.0,7.0,105750.37615072759,99049.9965,6700.379650727598,0.21709588273972605,-490.00699999999676
2021-07-15,28.299999,28.5,0.0,7.0,106450.16102059062,99750.0,6700.161020590618,0.21863013698630135,700.0035000000012
2021-07-16,28.42,28.6,0.0,7.0,107079.94162333035,100100.00000000001,6979.941623330335,0.21939726027397263,629.999999999999
2021-07-19,28.280001,28.0,-1.0,-7.0,108059.73032880979,98000.0,10059.73032880979,0.21479452054794523,980.0034999999951
2021-07-20,27.9,27.76,-1.0,-7.0,108549.51737538511,97160.00000000001,11389.517375385098,0.21295342465753428,489.99999999998954
2021-07-21,27.9,27.76,0.0,-7.0,109039.30442196043,97160.00000000001,11879.30442196042,0.21295342465753428,489.99999999998954
2021-07-22,27.959999,28.24,0.0,-7.0,108059.084286344,98839.99999999999,9219.08428634402,0.21663561643835613,-980.0034999999951
2021-07-23,28.24,27.860001,0.0,-7.0,109388.86706578838,97510.00349999999,11878.863565788386,0.21372055561643835,1329.996499999993
2021-07-26,27.5,26.700001,-1.0,-7.0,112188.65874386289,93450.0035,18738.655243862886,0.20482192547945208,2799.996499999999
2021-07-27,26.540001,25.66,0.0,-7.0,115268.46540002729,89810.0,25458.465400027286,0.19684383561643834,3080.0035000000003
2021-07-28,26.0,26.040001,0.0,-7.0,115128.2621411155,91140.0035,23988.25864111549,0.19975891178082195,-140.0035000000006
2021-07-29,26.620001,26.84,1.0,8.0,116008.02283152645,107360.0,8648.022831526454,0.23530958904109592,879.9960000000056
2021-07-30,26.559999,26.52,-1.0,-8.0,116167.78632741688,106080.0,10087.786327416878,0.2325041095890411,159.9960000000067
2021-08-02,26.559999,26.719999,0.0,-8.0,115527.5520698914,106879.996,8647.556069891405,0.23425752547945208,-640.0000000000006
2021-08-03,26.74,26.68,0.0,-8.0,115767.31816304209,106720.0,9047.318163042088,0.2339068493150685,239.99999999999488
2021-08-04,26.620001,26.940001,0.0,-8.0,114487.08197673195,107760.004,6727.077976731947,0.23618631013698632,-1280.0000000000011
2021-08-05,26.92,26.719999,0.0,-8.0,115286.85171920648,106879.996,8406.855719206476,0.23425752547945208,800.0040000000013
2021-08-06,26.719999,26.700001,0.0,-8.0,115366.60963700592,106800.004,8566.605637005923,0.23408220054794524,79.99200000000428
2021-08-09,26.5,26.76,-1.0,-8.0,114326.37502878674,107040.0,7286.375028786744,0.2346082191780822,-1040.0000000000064
2021-08-10,26.940001,27.08,0.0,-8.0,113766.14161508811,108320.0,5446.141615088112,0.237413698630137,-559.9959999999982
2021-08-11,27.0,27.139999,0.0,-8.0,113205.90767537085,108559.996,4645.911675370851,0.237939717260274,-559.9959999999982
2021-08-12,27.139999,26.98,0.0,-8.0,113845.66713838455,107920.0,5925.667138384553,0.23653698630136985,639.9959999999965
2021-08-13,26.879999,26.9,0.0,-8.0,113765.42730276813,107600.0,6165.427302768134,0.23583561643835615,-80.0039999999882
2021-08-16,26.879999,26.719999,0.0,-8.0,114405.19304524266,106879.996,7525.197045242661,0.23425752547945208,640.0000000000006
2021-08-17,26.700001,26.26,0.0,-8.0,116164.96682058513,105040.0,11124.966820585134,0.23022465753424662,1760.003999999995
2021-08-18,26.32,26.379999,0.0,-8.0,115924.73954388157,105519.996,10404.743543881574,0.23127670356164384,-239.99600000000498
2021-08-19,26.299999,25.84,-1.0,-8.0,117764.50900141582,103360.0,14404.50900141582,0.22654246575342465,1839.9959999999992
2021-08-20,25.84,25.379999,-1.0,-8.0,119604.29049183553,101519.996,18084.294491835535,0.2225095802739726,1840.0039999999933
2021-08-23,25.68,25.68,0.0,-8.0,119604.06535210951,102720.0,16884.06535210951,0.22513972602739726,-0.0
2021-08-24,25.98,26.24,0.0,-8.0,118563.83530279445,104960.0,13603.835302794454,0.23004931506849316,-1039.999999999992
2021-08-25,26.42,26.26,1.0,8.0,117923.60507813693,105040.0,12883.605078136927,0.23022465753424662,-640.0000000000006
2021-08-26,26.139999,25.98,0.0,8.0,117283.3813082739,103920.0,13363.381308273907,0.22776986301369867,-639.9959999999965
2021-08-27,25.98,25.959999,0.0,8.0,117203.14971376212,103839.996,13363.15371376212,0.22759451178082193,-80.0040000000024
2021-08-30,25.98,26.1,0.0,8.0,117682.9208918443,104400.0,13282.920891844304,0.2288219178082192,480.000000000004
2021-08-31,26.08,26.42,0.0,8.0,119042.68926444706,105680.0,13362.689264447064,0.231627397260274,1360.0000000000136
2021-09-01,26.4,26.6,0.0,8.0,119842.45605896763,106400.0,13442.456058967626,0.2332054794520548,800.0000000000114
2021-09-02,26.719999,26.700001,1.0,8.0,119762.22997676708,106800.004,12962.225976767077,0.23408220054794524,-79.99200000000428
2021-09-03,26.58,26.540001,0.0,8.0,119602.00129730625,106160.004,13441.997297306254,0.23267946082191782,-159.99599999999248
2021-09-06,26.540001,26.76,0.0,8.0,120481.76268908707,107040.0,13441.762689087074,0.2346082191780822,879.9960000000056
2021-09-07,26.799999,26.98,0.0,8.0,121201.53015210078,107920.0,13281.530152100779,0.23653698630136985,720.004000000003
2021-09-08,26.98,26.9,0.0,8.0,120881.29431648433,107600.0,13281.294316484331,0.23583561643835615,-320.0000000000074
2021-09-09,26.719999,26.34,-1.0,-9.0,122591.03002470352,118530.0,4061.0300247035193,0.2597917808219178,1709.9955000000068
2021-09-10,26.48,26.84,0.0,-9.0,120970.76530141584,120780.0,190.76530141584226,0.2647232876712329,-1619.9999999999975
2021-09-13,26.540001,26.459999,-1.0,-9.0,121330.51332608325,119069.9955,2260.517826083247,0.26097533260273975,360.0090000000016
2021-09-14,26.48,26.16,0.0,-9.0,122770.2553096449,117720.0,5050.255309644897,0.2580164383561644,1440.0000000000014
2021-09-15,26.0,25.780001,-1.0,-9.0,123759.99654114188,116010.0045,7749.992041141886,0.25426850301369863,989.9955000000062
2021-09-16,25.700001,25.360001,0.0,-9.0,125289.74641510462,114120.00450000001,11169.741915104605,0.250126037260274,1529.9999999999993
2021-09-17,25.299999,25.58,-1.0,-9.0,124029.4896192142,115109.99999999999,8919.489619214219,0.2522958904109589,-1260.0044999999936
