,Open,Adj Close,signal,target_pos,capital,NAV,cash,transaction_cost,intraday_PnL
2020-11-06,25.879999,25.879999,0.0,7.0,91101.7417547791,90579.99650000001,521.745254779089,0.19853149917808222,0.0
2020-11-09,26.299999,26.16,0.0,7.0,90611.54457532705,91560.0,-948.4554246729531,0.20067945205479454,-489.9964999999984
2020-11-10,26.5,26.4,0.0,7.0,90261.3420547791,92399.99999999999,-2138.6579452208825,0.20252054794520544,-350.000000000005
2020-11-11,26.32,26.4,0.0,7.0,90541.13953423116,92399.99999999999,-1858.8604657688265,0.20252054794520544,279.99999999999403
2020-11-12,26.52,26.34,0.0,7.0,89910.93747395718,92190.0,-2279.0625260428205,0.20206027397260276,-629.999999999999
2020-11-13,26.24,26.299999,0.0,7.0,90120.7322205402,92049.9965,-1929.2642794597923,0.20175341698630136,209.99650000000435
2020-11-16,26.58,26.540001,0.0,7.0,89980.53212601198,92890.0035,-2909.4713739880244,0.2035945282191781,-139.99649999999343
2020-11-17,26.620001,26.58,0.0,7.0,89840.32472464211,93030.0,-3189.675275357891,0.20390136986301372,-140.0035000000006
2020-11-18,26.58,26.68,0.0,7.0,90190.12005614895,93380.0,-3189.879943851047,0.20466849315068494,350.000000000005
2020-11-19,26.620001,26.52,0.0,7.0,89839.91311505307,92820.0,-2980.086884946926,0.20344109589041096,-350.00349999999617
2020-11-20,26.58,26.58,0.0,7.0,89839.7092136832,93030.0,-3190.290786316793,0.20390136986301372,0.0
2020-11-23,26.780001,26.639999,0.0,7.0,89349.49785204705,93239.99650000001,-3890.4986479529616,0.20436163616438358,-490.00699999999676
2020-11-24,26.66,26.74,0.0,7.0,89629.29272327993,93589.99999999999,-3960.707276720059,0.20512876712328762,279.99999999999403
2020-11-25,26.940001,26.780001,0.0,7.0,89069.08728765581,93730.00349999999,-4660.916212344178,0.20543562410958904,-560.0000000000005
2020-11-26,26.799999,26.940001,0.0,7.0,89558.88762463444,94290.00349999999,-4731.115875365547,0.206663021369863,490.00699999999676
2020-11-27,26.959999,27.08,0.0,7.0,89978.68338764814,94780.0,-4801.31661235186,0.20773698630136986,420.00349999999463
2020-11-30,27.040001,26.559999,0.0,7.0,88298.47263971061,92959.99650000001,-4661.523860289395,0.20374793753424658,-1680.0069999999962
2020-12-01,26.6,26.719999,0.0,7.0,88718.26416437581,93519.99650000001,-4801.732335624198,0.20497533479452057,419.99649999999986
2020-12-02,26.719999,26.68,0.0,7.0,88578.06299588265,93380.0,-4801.937004117353,0.20466849315068494,-139.99650000000585
2020-12-03,26.719999,26.9,0.0,7.0,89207.86013971825,94149.99999999999,-4942.139860281735,0.20635616438356164,630.0034999999901
2020-12-04,26.92,26.98,0.0,7.0,89417.65316985524,94430.0,-5012.346830144757,0.20696986301369863,209.9999999999955
2020-12-07,26.959999,26.620001,0.0,7.0,88227.4559616284,93170.00349999999,-4942.547538371597,0.20420822684931506,-1189.9930000000047
2020-12-08,26.620001,26.459999,0.0,7.0,87667.24598081416,92609.9965,-4942.750519185836,0.20298081424657535,-560.0069999999953
2020-12-09,26.58,26.68,0.0,7.0,88017.041312321,93380.0,-5362.958687678998,0.20466849315068494,350.000000000005
2020-12-10,26.58,26.6,0.0,7.0,88086.8372575265,93100.00000000001,-5013.16274247352,0.204054794520548,70.00000000001094
2020-12-11,26.700001,26.700001,0.0,7.0,88086.63243560102,93450.0035,-5363.371064398991,0.20482192547945208,0.0
2020-12-14,26.700001,26.58,0.0,7.0,87666.42503423114,93030.0,-5363.5749657688575,0.20390136986301372,-420.0035000000071
2020-12-15,26.559999,26.4,0.0,7.0,87106.22601368319,92399.99999999999,-5293.773986316795,0.20252054794520544,-559.9965000000093
2020-12-16,26.5,26.68,0.0,7.0,87736.02134519003,93380.0,-5643.9786548099655,0.20466849315068494,629.999999999999
2020-12-17,26.68,26.860001,0.0,7.0,88365.81879586731,94010.00349999999,-5644.184704132684,0.20604932273972604,630.0035000000026
2020-12-18,26.799999,26.6,0.0,7.0,87665.61824107279,93100.00000000001,-5434.381758927222,0.204054794520548,-699.996499999994
2020-12-21,26.6,26.459999,0.0,7.0,87175.41176025855,92609.9965,-5434.584739741447,0.20298081424657535,-490.0035000000056
2020-12-22,26.42,26.299999,0.0,7.0,86755.20650684155,92049.9965,-5294.78999315844,0.20175341698630136,-420.0035000000071
2020-12-23,26.26,26.52,0.0,7.0,87665.00306574567,92820.0,-5154.996934254334,0.20344109589041096,909.9999999999931
2020-12-24,26.6,26.6,0.0,7.0,87664.79901095114,93100.00000000001,-5435.20098904887,0.204054794520548,0.0
2020-12-28,26.58,26.48,0.0,7.0,87314.59587670458,92680.0,-5365.404123295419,0.2031342465753425,-349.99999999999255
2020-12-29,26.620001,26.74,0.0,7.0,87734.38724793745,93589.99999999999,-5855.6127520625305,0.20512876712328762,419.99649999999986
2020-12-30,26.799999,27.34,0.0,7.0,89624.18101643061,95690.0,-6065.818983569392,0.20973150684931507,1890.0035000000007
2020-12-31,27.440001,27.440001,0.0,7.0,89623.9705177928,96040.00349999999,-6416.032982207194,0.21049863780821917,0.0
2021-01-04,27.360001,27.639999,0.0,7.0,90603.75148492376,96739.99650000001,-6136.245015076245,0.21203286904109592,979.9929999999968
2021-01-05,27.48,27.74,0.0,7.0,91513.53868492377,97089.99999999999,-5576.461315076216,0.2128,909.9999999999931
2021-01-06,27.799999,27.84,0.0,7.0,91653.3286178005,97440.0,-5786.671382199507,0.21356712328767122,140.0035000000006
2021-01-07,27.84,27.700001,0.0,7.0,91163.11962464215,96950.0035,-5786.88387535786,0.2124931583561644,-489.9964999999984
2021-01-08,27.719999,28.02,0.0,7.0,92212.90817669693,98070.0,-5857.091823303068,0.21494794520547947,1050.0034999999937
2021-01-11,28.120001,28.120001,0.0,7.0,92212.69246162077,98420.00349999999,-6207.311038379223,0.21571507616438354,0.0
2021-01-12,28.0,28.4,0.0,7.0,93612.47459860708,99399.99999999999,-5787.525401392908,0.21786301369863012,1399.999999999995
2021-01-13,28.4,28.4,0.0,7.0,93612.25673559339,99399.99999999999,-5787.743264406599,0.21786301369863012,0.0
2021-01-14,28.52,28.639999,0.0,7.0,94032.03353149146,100239.99650000001,-6207.962968508553,0.21970410191780826,419.99649999999986
2021-01-15,28.6,28.780001,0.0,7.0,94661.81625340159,100730.00349999999,-6068.187246598405,0.22077808986301367,630.0034999999901
2021-01-18,28.58,29.0,0.0,7.0,96131.59378764816,101500.0,-5368.406212351838,0.22246575342465755,1470.000000000006
2021-01-19,29.219999,29.799999,0.0,7.0,98161.36518491611,104299.9965,-6138.631315083883,0.2286027320547945,2029.999999999994
2021-01-20,29.799999,30.08,0.0,7.0,99141.13793423117,105280.0,-6138.86206576883,0.23075068493150686,980.0034999999951
2021-01-21,30.120001,30.059999,0.0,7.0,98930.90033697858,105209.99650000001,-6279.09616302143,0.23059725260273978,-210.00699999999028
2021-01-22,30.0,29.620001,0.0,7.0,97600.67661505309,103670.00349999999,-6069.326884946902,0.22722192547945205,-1329.9965000000054
2021-01-25,29.82,30.280001,0.0,7.0,99210.4478301139,105980.00349999999,-6769.555669886089,0.23228493917808218,1610.0034999999941
2021-01-26,30.1,29.559999,0.0,7.0,97320.21756847773,103459.99650000001,-6139.778931522276,0.22676163616438358,-1890.0035000000007
2021-01-27,29.620001,29.459999,0.0,7.0,96759.98457396486,103109.9965,-6350.011926035135,0.22599451287671232,-560.0069999999953
2021-01-28,29.120001,28.700001,0.0,7.0,95289.76440957363,100450.0035,-5160.239090426374,0.22016439123287673,-1469.9999999999936
2021-01-29,28.9,28.459999,0.0,7.0,93749.54258629364,99609.9965,-5860.453913706355,0.21832328,-1540.0034999999957
2021-02-01,28.540001,29.059999,0.0,7.0,95569.31266027392,101709.99650000001,-6140.683839726087,0.2229260197260274,1819.9930000000038
2021-02-02,29.26,29.42,0.0,7.0,96129.08697260269,102970.0,-6840.913027397313,0.22568767123287672,560.0000000000005
2021-02-03,29.48,29.459999,0.0,7.0,96058.8574780898,103109.9965,-7051.139021910189,0.22599451287671232,-70.0035000000021
2021-02-04,29.32,29.24,0.0,7.0,95778.6331712405,102339.99999999999,-6561.366828759492,0.22430684931506845,-280.0000000000065
2021-02-05,29.459999,29.48,0.0,7.0,95848.4105232953,103180.0,-7331.589476704699,0.22614794520547946,70.0035000000021
2021-02-08,29.719999,29.5,0.0,7.0,95078.18772192542,103250.0,-8171.812278074576,0.22630136986301372,-769.9965000000049
2021-02-09,29.540001,29.58,0.0,7.0,95217.95730685693,103530.0,-8312.04269314307,0.22691506849315068,139.99649999999343
2021-02-10,29.860001,30.26,0.0,7.0,96617.72167535008,105910.00000000001,-9292.278324649931,0.2321315068493151,1399.9965000000038
2021-02-11,30.32,30.32,0.0,7.0,96617.48908356926,106120.0,-9502.510916430736,0.2325917808219178,0.0
2021-02-16,30.719999,30.9,0.0,7.0,97247.25554247336,108149.99999999999,-10902.744457526627,0.23704109589041095,630.0034999999901
2021-02-17,30.700001,31.24,0.0,7.0,99137.01239315828,109339.99999999999,-10202.987606841707,0.23964931506849313,1889.9964999999934
2021-02-18,31.299999,30.780001,0.0,7.0,97316.78327260265,107730.00349999999,-10413.220227397338,0.23612055561643835,-1819.9930000000038
2021-02-19,30.700001,30.799999,0.0,7.0,97666.53999863773,107799.9965,-10133.456501362263,0.23627396493150687,349.9929999999978
2021-02-22,31.02,30.52,0.0,7.0,95916.30587261033,106820.0,-10903.694127389666,0.2341260273972603,-1750.0
2021-02-23,30.4,30.799999,0.0,7.0,97316.06609864542,107799.9965,-10483.930401354577,0.23627396493150687,1399.9965000000038
2021-02-24,31.0,29.879999,0.0,7.0,93395.83338221474,104579.99650000001,-11184.163117785269,0.22921643068493153,-3920.003499999995
2021-02-25,30.24,30.32,0.0,7.0,93675.60079043392,106120.0,-12444.39920956608,0.2325917808219178,280.0000000000065
2021-02-26,29.700001,29.219999,0.0,7.0,91995.36963701693,102269.99650000001,-10274.626862983074,0.2241534169863014,-1680.0069999999962
2021-03-01,29.540001,29.58,0.0,7.0,92135.13922194844,103530.0,-11394.86077805156,0.22691506849315068,139.99649999999343
2021-03-02,29.74,29.24,0.0,7.0,90384.91491509913,102339.99999999999,-11955.085084900857,0.22430684931506845,-1750.0
2021-03-03,29.299999,30.0,0.0,7.0,92834.68827811284,105000.0,-12165.311721887163,0.23013698630136986,2450.003500000001
2021-03-04,29.58,29.42,0.0,7.0,92274.46259044162,102970.0,-10695.537409558383,0.22568767123287672,-559.9999999999881
2021-03-05,29.0,29.24,0.0,7.0,93114.2382835923,102339.99999999999,-9225.76171640768,0.22430684931506845,839.9999999999945
2021-03-08,29.58,28.74,0.0,7.0,90174.01781235942,100589.99999999999,-10415.982187640562,0.2204712328767123,-2939.9999999999995
2021-03-09,28.860001,28.959999,0.0,7.0,90523.788653463,101359.9965,-10836.207846537,0.22215889643835618,349.9929999999978
2021-03-10,29.299999,29.139999,0.0,7.0,89963.56511374464,101989.99650000001,-12026.431386255368,0.2235397183561644,-560.0000000000005
2021-03-11,29.18,29.58,0.0,7.0,91363.33819867615,103530.0,-12166.661801323848,0.22691506849315068,1399.999999999995
2021-03-12,29.799999,29.0,0.0,7.0,88563.11923292273,101500.0,-12936.880767077266,0.22246575342465755,-2799.996499999999
2021-03-15,29.16,29.120001,0.0,7.0,88422.89934661369,101920.00349999999,-13497.104153386303,0.22338630904109585,-139.99650000000585
2021-03-16,29.32,29.26,0.0,7.0,88212.67488633972,102410.00000000001,-14197.325113660292,0.22446027397260276,-209.9999999999955
2021-03-17,29.280001,29.299999,0.0,7.0,88282.4431192241,102549.9965,-14267.553380775891,0.22476711561643836,69.99300000000375
2021-03-18,29.58,29.66,0.0,7.0,88562.21559045698,103810.0,-15247.78440954302,0.22752876712328768,280.0000000000065
2021-03-19,29.48,29.18,0.0,7.0,87511.99174388163,102130.0,-14618.008256118366,0.22384657534246577,-1050.0000000000025
2021-03-22,29.08,29.1,0.0,7.0,87581.76851100494,101850.00000000001,-14268.23148899508,0.2232328767123288,70.00000000001094
2021-03-23,29.18,28.799999,0.0,7.0,86251.54407950575,100799.9965,-14548.452420494243,0.2209314991780822,-1330.0035
2021-03-24,28.719999,28.120001,0.0,7.0,84151.33536442957,98420.00349999999,-14268.66813557042,0.21571507616438354,-2099.9930000000104
2021-03-25,27.98,28.16,0.0,7.0,84781.11934251177,98560.0,-13778.880657488233,0.21602191780821917,629.999999999999
2021-03-26,28.26,28.559999,0.0,7.0,85830.89675210847,99959.99650000001,-14129.099747891538,0.21909040328767126,1049.9964999999988
2021-03-29,28.559999,28.620001,0.0,7.0,86040.68420141585,100170.00349999999,-14129.319298584145,0.21955069260273974,210.00699999999028
2021-03-30,28.68,28.82,0.0,7.0,86530.46311648434,100870.0,-14339.536883515655,0.2210849315068493,490.000000000002
2021-03-31,29.0,28.66,0.0,7.0,85340.2432589501,100310.0,-14969.756741049903,0.21985753424657536,-1189.9999999999995
2021-04-01,28.82,29.16,0.0,7.0,86530.01956579942,102060.0,-15529.980434200581,0.22369315068493154,1189.9999999999995
2021-04-07,29.32,28.9,0.0,7.0,85059.79786716928,101149.99999999999,-16090.202132830702,0.22169863013698626,-1470.000000000006
2021-04-08,28.76,29.280001,0.0,7.0,86879.57675346297,102480.00349999999,-15600.426746537021,0.22461370630136987,1820.0034999999896
2021-04-09,29.32,29.0,0.0,7.0,85759.35428770955,101500.0,-15740.645712290454,0.22246575342465755,-1120.000000000001
2021-04-12,29.0,28.639999,0.0,7.0,84499.13108360762,100239.99650000001,-15740.865416392393,0.21970410191780826,-1260.0035000000016
2021-04-13,28.780001,28.92,0.0,7.0,84988.90573155283,101220.0,-16231.094268447167,0.22185205479452055,489.9965000000108
2021-04-14,29.0,29.200001,0.0,7.0,85688.68523154517,102200.0035,-16511.318268454837,0.2240000076712329,700.0035000000012
2021-04-15,29.139999,29.02,0.0,7.0,85268.4661123671,101570.0,-16301.533887632904,0.22261917808219178,-419.99649999999986
2021-04-16,29.08,29.24,0.0,7.0,85828.24180551778,102339.99999999999,-16511.7581944822,0.22430684931506845,560.0000000000005
2021-04-19,29.24,29.379999,0.0,7.0,86318.01292470355,102829.99650000001,-16511.983575296457,0.22538081424657536,489.9965000000108
2021-04-20,29.200001,29.360001,0.0,7.0,86877.78769729861,102760.00349999999,-15882.21580270138,0.22522740493150686,560.0000000000005
2021-04-21,29.02,28.9,0.0,7.0,86457.56599866848,101149.99999999999,-14692.434001331509,0.22169863013698626,-420.00000000000347
2021-04-22,28.98,29.0,0.0,7.0,86527.34353291505,101500.0,-14972.656467084948,0.22246575342465755,69.99999999999851
2021-04-23,29.0,29.360001,0.0,7.0,87787.12180551012,102760.00349999999,-14972.881694489872,0.22522740493150686,1260.0035000000016
2021-04-26,29.360001,29.219999,0.0,7.0,87296.89065209313,102269.99650000001,-14973.105847906874,0.2241534169863014,-490.00699999999676
2021-04-27,29.16,29.16,0.0,7.0,87296.66695894246,102060.0,-14763.333041057544,0.22369315068493154,0.0
2021-04-28,29.200001,29.34,0.0,7.0,87786.43838496985,102690.0,-14903.56161503015,0.22507397260273973,489.9964999999984
2021-04-29,29.34,29.459999,0.0,7.0,88206.20889045697,103109.9965,-14903.787609543026,0.22599451287671232,419.99649999999986
2021-04-30,29.26,28.799999,0.0,7.0,86595.98445895778,100799.9965,-14204.01204104221,0.2209314991780822,-1610.0035000000066
2021-05-03,28.860001,28.48,0.0,7.0,85265.76248224545,99680.0,-14414.237517754547,0.21847671232876711,-1330.0035
2021-05-04,28.5,28.780001,0.0,7.0,86245.54520415558,100730.00349999999,-14484.458295844408,0.22077808986301367,980.0034999999951
2021-05-05,28.6,28.639999,0.0,7.0,86385.32200005365,100239.99650000001,-13854.674499946355,0.21970410191780826,139.99649999999343
2021-05-06,28.74,28.780001,0.0,7.0,86525.1047219638,100730.00349999999,-14204.898778036193,0.22077808986301367,140.0035000000006
2021-05-07,28.940001,28.82,0.0,7.0,86104.8801370323,100870.0,-14765.119862967695,0.2210849315068493,-420.00349999999463
2021-05-10,28.959999,28.74,0.0,7.0,85334.66316579941,100589.99999999999,-15255.33683420057,0.2204712328767123,-769.9965000000049
2021-05-11,28.440001,28.120001,0.0,7.0,84214.44745072325,98420.00349999999,-14205.55604927674,0.21571507616438354,-1120.000000000001
2021-05-12,28.18,28.4,0.0,7.0,84984.22958770956,99399.99999999999,-14415.770412290425,0.21786301369863012,769.999999999996
2021-05-13,28.1,27.98,0.0,7.0,84564.01494661366,97930.0,-13365.985053386335,0.21464109589041097,-420.00000000000347
2021-05-14,28.1,28.200001,0.0,7.0,84913.80211783886,98700.0035,-13786.201382161147,0.2163287747945206,350.00349999999617
2021-05-17,28.299999,28.379999,0.0,7.0,85193.58440825749,99329.99650000001,-14136.412091742517,0.21770958136986304,280.0000000000065
2021-05-18,28.52,28.780001,0.0,7.0,86103.36713016762,100730.00349999999,-14626.63636983237,0.22077808986301367,910.0034999999966
2021-05-20,28.52,28.620001,0.0,7.0,86453.151079475,100170.00349999999,-13716.852420524985,0.21955069260273974,350.00349999999617
2021-05-21,28.719999,28.639999,0.0,7.0,86172.93137537308,100239.99650000001,-14067.065124626926,0.21970410191780826,-280.0000000000065
2021-05-24,28.639999,28.66,0.0,7.0,86242.71501783884,100310.0,-14067.28498216116,0.21985753424657536,70.0035000000021
2021-05-25,28.700001,29.18,0.0,7.0,87922.48767126349,102130.0,-14207.512328736513,0.22384657534246577,1679.996499999998
2021-05-26,29.219999,29.379999,0.0,7.0,88482.26229044925,102829.99650000001,-14347.734209550763,0.22538081424657536,560.0000000000005
2021-05-27,29.379999,29.379999,0.0,7.0,88482.036909635,102829.99650000001,-14347.959590365004,0.22538081424657536,0.0
2021-05-28,29.440001,29.42,0.0,7.0,88411.80772196378,102970.0,-14558.192278036222,0.22568767123287672,-70.00349999998967
2021-05-31,29.42,29.4,0.0,7.0,88341.58218771718,102899.99999999999,-14558.417812282802,0.22553424657534243,-70.00000000001094
2021-06-01,29.4,29.780001,0.0,7.0,89671.35723839446,104230.00349999999,-14558.646261605536,0.228449322739726,1330.0035
2021-06-02,29.76,29.58,0.0,7.0,89041.13032332595,103530.0,-14488.869676674047,0.22691506849315068,-630.0000000000115
2021-06-03,29.58,29.26,0.0,7.0,87920.905863052,102410.00000000001,-14489.094136948013,0.22446027397260276,-1119.9999999999886
2021-06-04,29.139999,29.24,0.0,7.0,88270.68505620268,102339.99999999999,-14069.314943797304,0.22430684931506845,350.00349999999617
2021-06-07,29.299999,29.139999,0.0,7.0,87710.46151648433,101989.99650000001,-14279.534983515681,0.2235397183561644,-560.0000000000005
2021-06-08,29.219999,29.120001,0.0,7.0,87360.24513017527,101920.00349999999,-14559.758369824718,0.22338630904109585,-349.9930000000102
2021-06-09,29.139999,29.1,0.0,7.0,87220.02539729857,101850.00000000001,-14629.974602701448,0.2232328767123288,-139.99649999999343
2021-06-10,29.1,29.08,0.0,7.0,87149.8023178465,101780.0,-14630.197682153506,0.22307945205479454,-70.00000000001094
2021-06-11,29.16,29.200001,0.0,7.0,87289.58181783883,102200.0035,-14910.421682161177,0.2240000076712329,140.0035000000006
2021-06-15,29.26,29.0,0.0,7.0,86379.3593520854,101500.0,-15120.640647914595,0.22246575342465755,-910.0000000000055
2021-06-16,29.0,28.799999,0.0,7.0,85679.13492058622,100799.9965,-15120.861579413773,0.2209314991780822,-700.0035000000012
2021-06-17,28.66,28.879999,0.0,7.0,86448.90987538842,101079.99650000001,-14631.086624611591,0.2215451978082192,769.9965000000049
2021-06-18,28.9,29.16,0.0,7.0,87358.68618223774,102060.0,-14701.31381776226,0.22369315068493154,910.0000000000055
2021-06-21,28.92,28.860001,0.0,7.0,87148.46829044924,101010.00349999999,-13861.535209550755,0.22139178849315067,-209.99650000000435
2021-06-22,28.940001,28.66,0.0,7.0,86168.244932915,100310.0,-14141.755067085003,0.21985753424657536,-980.0034999999951
2021-06-23,28.799999,29.219999,0.0,7.0,87638.02077949801,102269.99650000001,-14631.975720502,0.2241534169863014,1470.000000000006
2021-06-24,29.219999,29.280001,0.0,7.0,87847.80316579169,102480.00349999999,-14632.200334208304,0.22461370630136987,210.00699999999028
2021-06-25,29.360001,29.620001,0.0,7.0,88757.5759438662,103670.00349999999,-14912.427556133785,0.22722192547945205,909.9999999999931
2021-06-28,29.639999,29.639999,0.0,7.0,88757.34856853141,103739.99650000001,-14982.6479314686,0.2273753347945206,0.0
2021-06-29,29.639999,29.42,0.0,7.0,87987.12638086018,102970.0,-14982.87361913982,0.22568767123287672,-769.9964999999925
2021-06-30,29.48,29.24,0.0,7.0,87146.90207401087,102339.99999999999,-15193.097925989117,0.22430684931506845,-840.0000000000069
2021-07-02,29.24,28.74,0.0,7.0,85396.68160277799,100589.99999999999,-15193.318397222,0.2204712328767123,-1750.0
2021-07-05,28.700001,28.639999,0.0,7.0,85186.45489867606,100239.99650000001,-15053.541601323945,0.21970410191780826,-210.00700000000273
2021-07-06,28.639999,28.559999,0.0,7.0,84906.23580827277,99959.99650000001,-15053.760691727235,0.21909040328767126,-279.99999999999403
2021-07-07,28.48,28.540001,0.0,7.0,85116.0203712788,99890.0035,-14773.9831287212,0.21893699397260277,210.00349999999912
2021-07-08,28.4,27.74,0.0,7.0,82805.80757127881,97089.99999999999,-14284.192428721173,0.2128,-2310.0000000000005
2021-07-09,27.74,27.940001,0.0,7.0,83505.59673702458,97790.00349999999,-14284.406762975414,0.21433425424657535,700.0035000000012
2021-07-12,28.139999,28.1,0.0,7.0,83365.38467538074,98350.00000000001,-14984.61532461927,0.2155616438356165,-139.99649999999343
2021-07-13,28.200001,28.48,0.0,7.0,84345.16269866841,99680.0,-15334.837301331587,0.21847671232876711,979.9965000000004
2021-07-14,28.440001,28.299999,0.0,7.0,83854.93860278568,99049.9965,-15195.057897214312,0.21709588273972605,-490.00699999999676
2021-07-15,28.299999,28.5,0.0,7.0,84554.72347264871,99750.0,-15195.276527351292,0.21863013698630135,700.0035000000012
2021-07-16,28.42,28.6,0.0,7.0,85184.50407538844,100100.00000000001,-14915.495924611576,0.21939726027397263,629.999999999999
2021-07-19,28.280001,28.0,0.0,7.0,84204.2857808679,98000.0,-13795.714219132104,0.21479452054794523,-980.0034999999951
2021-07-20,27.9,27.76,0.0,7.0,83714.07282744325,97160.00000000001,-13445.927172556767,0.21295342465753428,-489.99999999998954
2021-07-21,27.9,27.76,0.0,7.0,83223.8598740186,97160.00000000001,-13936.140125981416,0.21295342465753428,-489.99999999998954
2021-07-22,27.959999,28.24,0.0,7.0,84203.64673840215,98839.99999999999,-14636.353261597833,0.21663561643835613,980.0034999999951
2021-07-23,28.24,27.860001,0.0,7.0,82873.43651784654,97510.00349999999,-14636.566982153454,0.21372055561643835,-1329.996499999993
2021-07-26,27.5,26.700001,0.0,7.0,80073.23519592106,93450.0035,-13376.768304078942,0.20482192547945208,-2799.996499999999
2021-07-27,26.540001,25.66,0.0,7.0,76993.03485208545,89810.0,-12816.965147914554,0.19684383561643834,-3080.0035000000003
2021-07-28,26.0,26.040001,0.0,7.0,77132.83859317367,91140.0035,-14007.164906826336,0.19975891178082195,140.0035000000006
2021-07-29,26.620001,26.84,0.0,7.0,77902.62919728327,93940.0,-16037.37080271673,0.2058958904109589,769.9965000000049
2021-07-30,26.559999,26.52,0.0,7.0,77762.42925618737,92820.0,-15057.570743812626,0.20344109589041096,-139.99650000000585
2021-08-02,26.559999,26.719999,0.0,7.0,78322.22428085258,93519.99650000001,-15197.772219147431,0.20497533479452057,560.0000000000005
2021-08-03,26.74,26.68,0.0,7.0,78112.01961235942,93380.0,-15267.980387640579,0.20466849315068494,-209.9999999999955
2021-08-04,26.620001,26.940001,0.0,7.0,79231.81294933805,94290.00349999999,-15058.190550661937,0.206663021369863,1120.000000000001
2021-08-05,26.92,26.719999,0.0,7.0,78531.60447400325,93519.99650000001,-14988.392025996756,0.20497533479452057,-700.0035000000012
2021-08-06,26.719999,26.700001,0.0,7.0,78461.40665207777,93450.0035,-14988.596847922236,0.20482192547945208,-69.99300000000375
2021-08-09,26.5,26.76,0.0,7.0,79371.201369886,93660.00000000001,-14288.798630114019,0.20528219178082194,910.0000000000055
2021-08-10,26.940001,27.08,0.0,7.0,79860.9901328997,94780.0,-14919.009867100307,0.20773698630136986,489.9964999999984
2021-08-11,27.0,27.139999,0.0,7.0,80350.77843564708,94989.99650000001,-14639.218064352928,0.20819725260273977,489.9964999999984
2021-08-12,27.139999,26.98,0.0,7.0,79790.57496578408,94430.0,-14639.425034215921,0.20696986301369863,-559.9964999999969
2021-08-13,26.879999,26.9,0.0,7.0,79860.37210961968,94149.99999999999,-14289.627890380303,0.20635616438356164,70.00349999998967
2021-08-16,26.879999,26.719999,0.0,7.0,79300.16713428489,93519.99650000001,-14219.829365715123,0.20497533479452057,-560.0000000000005
2021-08-17,26.700001,26.26,0.0,7.0,77759.96218770955,91910.00000000001,-14150.037812290466,0.2014465753424658,-1540.0034999999957
2021-08-18,26.32,26.379999,0.0,7.0,77969.75632059394,92329.99650000001,-14360.240179406072,0.2023671156164384,209.99650000000435
2021-08-19,26.299999,25.84,0.0,7.0,76359.56159593641,90440.0,-14080.438404063592,0.1982246575342466,-1609.9964999999993
2021-08-20,25.84,25.379999,0.0,7.0,74749.36340005367,88829.99650000001,-14080.633099946339,0.19469588273972607,-1610.0034999999941
2021-08-23,25.68,25.68,0.0,7.0,74749.1664027934,89880.0,-15130.833597206598,0.1969972602739726,0.0
2021-08-24,25.98,26.24,0.0,7.0,75658.96510964271,91839.99999999999,-16181.034890357274,0.2012931506849315,909.9999999999931
2021-08-25,26.42,26.26,0.0,7.0,75098.76366306737,91910.00000000001,-16811.23633693265,0.2014465753424658,-560.0000000000005
2021-08-26,26.139999,25.98,0.0,7.0,74538.56786443724,90930.0,-16391.43213556276,0.1992986301369863,-559.9964999999969
2021-08-27,25.98,25.959999,0.0,7.0,74468.36521923942,90859.9965,-16391.631280760572,0.19914519780821918,-70.0035000000021
2021-08-30,25.98,26.1,0.0,7.0,74888.16500006134,91350.00000000001,-16461.83499993867,0.2002191780821918,420.00000000000347
2021-08-31,26.08,26.42,0.0,7.0,76077.96232608876,92470.0,-16392.03767391124,0.20267397260273973,1190.0000000000118
2021-09-01,26.4,26.6,0.0,7.0,76777.75827129425,93100.00000000001,-16322.241728705761,0.204054794520548,700.00000000001
2021-09-02,26.719999,26.700001,0.0,7.0,76707.56044936877,93450.0035,-16742.443050631235,0.20482192547945208,-69.99300000000375
2021-09-03,26.58,26.540001,0.0,7.0,76567.36035484055,92890.0035,-16322.643145159454,0.2035945282191781,-139.99649999999343
2021-09-06,26.540001,26.76,0.0,7.0,77337.15157264879,93660.00000000001,-16322.84842735123,0.20528219178082194,769.9965000000049
2021-09-07,26.799999,26.98,0.0,7.0,77966.94810278578,94430.0,-16463.051897214216,0.20696986301369863,630.0035000000026
2021-09-08,26.98,26.9,0.0,7.0,77686.7417466214,94149.99999999999,-16463.25825337859,0.20635616438356164,-280.0000000000065
2021-09-09,26.719999,26.34,0.0,7.0,76356.54318634741,92190.0,-15833.456813652592,0.20206027397260276,-1329.9965000000054
2021-09-10,26.48,26.84,0.0,7.0,77616.337290457,93940.0,-16323.662709543001,0.2058958904109589,1259.999999999998
2021-09-13,26.540001,26.459999,0.0,7.0,77336.12730964276,92609.9965,-15273.869190357233,0.20298081424657535,-280.0070000000012
2021-09-14,26.48,26.16,0.0,7.0,76215.9266301907,91560.0,-15344.073369809295,0.20067945205479454,-1120.000000000001
2021-09-15,26.0,25.780001,0.0,7.0,75445.73236579946,90230.00349999999,-14784.271134200535,0.19776439123287673,-769.9965000000049
2021-09-16,25.700001,25.360001,0.0,7.0,74255.53782332603,88760.00349999999,-14504.465676673964,0.19454247342465752,-1189.9999999999995
