Date,intraday_ret,overnight_ret,daily_ret,ret_range
2012-12-03,0.05249835218232467,-0.0037806847117232414,0.048519187753115034,0.0586011538678104
2012-12-04,0.027611104203746052,0.0012019506308464135,0.028846242018708557,0.05949529535936559
2012-12-05,-0.028908652295648703,-0.009929910511707522,-0.03855150247704642,0.07359814060255948
2012-12-06,-0.0006027865455007842,0.007897999717258146,0.007290452363791333,0.03280686182034768
2012-12-07,-0.01364771769537869,-0.02774421511395488,-0.041013287593778425,0.05548854526703169
2012-12-10,-0.02550091644226078,0.03584903827041142,0.00943393849868146,0.03207542688322792
2012-12-11,-0.02321203860095615,-0.0068535614894765454,-0.029906514956584918,0.036760135865024836
2012-12-12,0.022435860207487737,0.0019268264119157719,0.024405916627425306,0.043673751991262215
2012-12-13,0.04347823474221738,-0.005015669257850638,0.038244493038984695,0.06018809088570156
2012-12-14,0.01918463363126698,0.007246427723635771,0.026570081415916214,0.03260863681120784
2012-12-17,-0.05000003326770724,0.011764750761144301,-0.03882352043600645,0.058235392850988055
2012-12-18,-0.050030489649811244,0.0030599288001002933,-0.04712365058587353,0.05936354087947681
2012-12-19,0.08162002713782894,0.030828487581530888,0.1149647367123825,0.09120091180331548
2012-12-20,0.023754336151516415,-0.0057603904351303725,0.017857111465626074,0.048963044022835446
2012-12-21,-0.10125945542843422,0.12337296523843638,0.009620830535366887,0.12280702133132503
2012-12-24,-0.03358607598232592,0.034753303059519756,0.0,0.045964108061135225
2012-12-26,0.041154489334138546,0.04876675585445904,0.09192821612227053,0.057174806148590586
2012-12-27,0.0041258342560218705,-0.004620131144908564,-0.0005133587842316434,0.09188906828758667
2012-12-28,0.1181102192211935,0.04365692919602265,0.16692347789508255,0.16897786975894227
2012-12-31,-0.18608848443830908,-0.02552816642759047,-0.2068661530649003,0.21302818216825417
2013-01-02,-0.03674537233285637,-0.1542730641523254,-0.1853496153019739,0.07380687513429238
2013-01-03,-0.014218011620750403,0.006130800457555777,-0.008174378955344674,0.04632154571114219
2013-01-04,-0.02810960164426057,-0.02266489477127766,-0.050137395252208505,0.04601648743026503
2013-01-07,-0.05092909736529252,0.05061459241697207,-0.002892260453629003,0.05929137377785912
2013-01-08,-0.018732004808222485,0.006526479538568242,-0.012327779315751464,0.048585937501620866
2013-01-09,0.03678684204346349,-0.022026445907165196,0.013950112749932408,0.05212922497156307
2013-01-10,0.012002989371932843,-0.03475745701128422,-0.023171661026453294,0.039826225490449965
2013-01-11,-0.014022179437867063,0.004447770247198891,-0.00963677662317275,0.04225349922129557
2013-01-14,-0.01024885733618514,0.022455104673967937,0.011976108173510136,0.03293417255723563
2013-01-15,-0.030064428651816518,0.03328400843409222,0.0022189150854625694,0.04881655510840709
2013-01-16,-0.020437936997767775,0.011070082392533046,-0.00959410425173346,0.041328443670400304
2013-01-17,0.00892192470340551,0.0022354495380506813,0.011177318753913035,0.04023844700320994
2013-01-18,-0.07840239524607477,-0.003684542239128956,-0.08179806054827066,0.0913780249819104
2013-01-22,-0.06400598229569664,0.06581056920656057,-0.0024076832166408657,0.07142852222501249
2013-01-23,-0.016574588546364,0.01930810661510841,0.002413494145989681,0.029766683545857694
2013-01-24,-0.003142180934124401,0.021669302027506998,0.018459032225695893,0.08828253435810715
2013-01-25,0.020585924507202206,-0.004728090459130695,0.015760501934816595,0.03861306440668642
2013-01-28,0.02106845250375388,0.031031777182029343,0.05275402120944994,0.04809929162494188
2013-01-29,-0.04037487170605048,0.02210760482546565,-0.019159858589141043,0.061901265400048464
2013-01-30,0.04985332363531411,0.02479338191602837,0.07588273804401613,0.0548459443442565
2013-01-31,-0.010395049828986305,0.007681607031829813,-0.0027932934850189994,0.027234661426963198
2013-02-01,-0.03515334862017876,-0.06372548070228631,-0.09663866528334908,0.04621847757379372
2013-02-04,0.04785714830671038,0.08527134992233838,0.13720934186859557,0.07364339824479564
2013-02-05,-0.03448274242102405,-0.03135651232138109,-0.06475799620480527,0.05589636609132
2013-02-06,-0.04623048028488679,0.024781351747125056,-0.022594782331140095,0.05393584232622014
2013-02-07,0.002227151624088921,0.004474304272887686,0.006711420851004624,0.07307975789615319
2013-02-08,-0.013636314704726172,-0.022222236350730614,-0.03555552164713538,0.022962923403139466
2013-02-11,-0.032161578822466855,0.026881675536862954,-0.006144460412262687,0.039170523114515625
2013-02-12,-0.014040511371785403,-0.009273561781331022,-0.02318386760346869,0.038639877605404785
2013-02-13,0.00776393066047351,0.018987323148685443,0.026898670069513297,0.041139200155485126
2013-02-14,-0.04812032587552858,0.024653363619718753,-0.02465329014711859,0.052388241562627016
2013-02-15,-0.000801942956511152,-0.015007865929962037,-0.015797773434098383,0.05134285782297695
2013-02-19,-0.03903200496655105,0.028089918169998493,-0.012038492622073904,0.0617977893584489
2013-02-20,0.1915584958450143,0.0008122887787708851,0.1925263854404382,0.19171409666166744
2013-02-21,0.03678473778114552,0.0,0.03678473778114544,0.10490456240901766
2013-02-22,-0.029452074927445636,-0.04073586561638846,-0.06898818477746582,0.05650463832215481
2013-02-25,0.3871439264563126,-0.03387441731307209,0.3401552342182381,0.40296407629340647
2013-02-26,-0.0359999520438058,-0.07846233749746014,-0.11163764915411245,0.07793573249470256
2013-02-27,-0.11104406677585096,-0.017783113780971943,-0.1268524712826461,0.1292234852831723
2013-02-28,0.03400001525878906,0.01832997054680696,0.05295320508388057,0.09775971342895197
2013-03-01,-0.0459627768483896,0.03803998348686198,-0.009671216633850732,0.10831717129011166
2013-03-04,-0.13304453210589468,0.05208334691512118,-0.0878905897116048,0.13997393662672597
