Date,daily_ret
2013-09-19,0.03946643148495199
2013-09-23,-0.007636016544702473
2013-09-24,0.061130704285561555
2013-09-25,0.0
2013-09-26,-0.05035753852351699
2013-09-27,0.007529960759359522
2013-09-30,0.045157894736842064
2013-10-02,0.014301540940678814
2013-10-03,0.021348426174163437
2013-10-04,-0.006999805560956585
2013-10-07,0.0
2013-10-08,-0.0069512433914233895
2013-10-09,0.014098392980380403
2013-10-10,0.0
2013-10-11,-0.04860976083997659
2013-10-15,0.00725526262006948
2013-10-16,-0.007203002942071657
2013-10-17,0.0
2013-10-18,-0.014612712037604725
2013-10-21,0.007362853883646103
2013-10-22,0.0074119827053735765
2013-10-23,-0.043838136112814285
2013-10-24,-0.022870578176766077
2013-10-25,0.02340588428305801
2013-10-28,0.0
2013-10-29,-0.030565352142780777
2013-10-30,-0.03141880718774126
2013-10-31,0.03243796949692701
2013-11-01,0.023701907176717052
2013-11-04,-0.07947447770837823
2013-11-05,0.05451567618156283
2013-11-06,-0.055580208564455336
2013-11-07,-0.07705861623399501
2013-11-08,0.1324933180603285
2013-11-11,-0.08485052820858618
2013-11-12,-0.07024438167751446
2013-11-13,-0.10328886540747584
2013-11-14,-0.05832965090587727
2013-11-15,-0.055842327545753245
2013-11-18,0.07753479125248508
2013-11-19,-0.003536285362853553
2013-11-20,0.010029316463508575
2013-11-21,0.07775740910479678
2013-11-22,0.011055988660524596
2013-11-25,0.10150007009673345
2013-11-26,-0.10003818251240937
2013-11-27,0.10946117946542233
2013-11-28,-0.05302740599107725
2013-11-29,-0.07699555794857971
2013-12-02,-0.020854601137523687
2013-12-03,0.028299076556449254
2013-12-04,0.0346176129779836
2013-12-05,-0.002099958000839952
2013-12-06,-0.06551627384960712
2013-12-09,-0.005554721513286398
2013-12-10,0.0244565217391306
2013-12-11,0.018272914824638775
2013-12-12,0.013024602026049381
2013-12-13,0.035428571428571365
2013-12-16,0.06429359823399561
2013-12-17,-0.06481721545242425
2013-12-18,0.019822567230385335
2013-12-19,-0.009650672828598661
