Date,intraday_ret,overnight_ret,daily_ret,intraday_overnight_ret_diff,ret_range,stoch_k,disc_stoch_k_1,disc_stoch_k_3,macd,disc_macd_1,disc_macd_9,rsi,disc_rsi_ter
2014-12-18,-0.003917727717923696,-0.00044932452538230187,-0.00436529191215862,-0.0034684031925413944,0.021270011307504617,0.9189372603576393,0,0,192.345720248386,0,1,78.61857884939127,overbought
2014-12-19,0.011220607180112554,-8.966117043683734e-05,0.011129939956902923,0.011310268350549392,0.03474669224998723,0.9763699843141227,1,1,194.5019695958681,1,1,79.77903644049488,overbought
2014-12-22,-0.0005211630474788316,0.0038661964961855086,0.0033430185299585524,-0.0043873595436643405,0.028833904296857733,0.8881501399734787,0,0,194.8770143029169,0,1,80.13172429152215,overbought
2014-12-23,-0.010086935810408511,-0.010511182861586999,-0.020492093045179183,0.00042424705117848766,0.033840234734038896,0.7320954907161804,0,0,187.40108620384763,0,1,71.8332916551463,overbought
2014-12-24,-0.03053884128865754,0.0021744884087436744,-0.028430759236312553,-0.03271332969740121,0.04567327935709735,0.4928147630112569,1,0,171.86739796436223,0,0,62.37908005262772,neutral
2014-12-25,0.024870332587694517,0.007457303916864572,0.03251310213317904,0.017413028670829944,0.03388445357990832,0.6982771648783438,1,1,166.1169881133187,1,0,67.49758953466613,neutral
2014-12-26,0.030565491500281212,0.002464457249761589,0.033105276097163294,0.028101034250519623,0.03547679152850314,0.9763991738451466,0,1,168.52704320878865,1,0,71.83597280462085,overbought
2014-12-29,-0.013340262350878538,0.016350149745780328,0.0027917721078170032,-0.029690412096658868,0.03437188029624128,0.8523461134115725,0,0,169.262134315396,0,0,72.1843213639982,overbought
2014-12-30,0.0019531646193213293,-0.001345696376169914,0.0006048398766012042,0.003298860995491243,0.020159399906235307,0.8248464486324741,1,0,168.0758708312228,0,0,72.2645833415079,overbought
2014-12-31,0.020598488327427056,0.0013998351433817848,0.022027157958670163,0.01919865318404527,0.02598371679368343,0.9783730954290294,1,1,171.30650917460662,1,0,75.08577686377693,overbought
2015-01-05,0.021157626419972524,0.009163174114457641,0.030514671549165095,0.011994452305514883,0.0332596619416986,0.9476927758968311,0,1,180.48724851287443,1,1,78.43100303646864,overbought
2015-01-06,0.009042713867249776,-0.009092307100841987,-0.00013181236509829386,0.01813502096809176,0.02636247301965652,0.9147615871283324,0,0,185.5850101196329,0,1,78.38055168925789,overbought
2015-01-07,0.006316074367840187,-0.005531356253398701,0.0007497816569899118,0.011847430621238888,0.01908510159129491,0.9202797485497138,1,0,187.6818317759862,0,1,78.46539702273523,overbought
2015-01-08,-0.02487897492376857,0.0017234802225156226,-0.023198373122490512,-0.026602455146284194,0.029598302865971943,0.7494188749418879,0,0,180.44268256912892,0,1,69.38542497547138,neutral
2015-01-09,-0.0002396006280356311,-0.003284390575569094,-0.0035232042615600534,0.0030447899475334627,0.04308479852553618,0.7146533665835407,1,0,171.71431572536267,0,0,68.12594796573119,neutral
2015-01-12,-0.005077148302001209,-0.004288469346325502,-0.00934384445346681,-0.0007886789556757071,0.027972323724455284,0.6485386533665835,1,1,160.2753466514664,0,0,64.77938893741307,neutral
2015-01-13,0.0021645824124114548,-0.002029269292288808,0.00013092059950259305,0.004193851704700263,0.01576454784009468,0.6494563591022443,0,1,149.52338687389602,0,0,64.80523259876503,neutral
2015-01-14,-0.005816214436360788,0.0025241602258368975,-0.003306735267669114,-0.008340374662197685,0.021536465151221908,0.626274314214464,1,1,138.4685649755279,0,0,63.5369486708333,neutral
2015-01-15,0.029242772123413665,-0.000199861809834421,0.029037065800218143,0.029442633933248086,0.03479023075473527,0.8152256004143017,1,1,136.34221089588846,1,0,69.21550520946236,neutral
2015-01-16,0.005226408572416202,0.0033655927105646064,0.008609591245574588,0.0018608158618515958,0.016897328612809685,0.8460844562214581,0,1,135.59783421359634,1,0,70.71411578302057,overbought
2015-01-19,-0.017237793679573392,-0.06083380328184528,-0.07702295641170243,0.04359600960227189,0.045739515563319254,0.06739693954343963,0,0,111.13397402987903,0,0,48.00541036366642,neutral
2015-01-20,0.017810530479892304,-0.005475148726141195,0.012237866450482304,0.0232856792060335,0.0278734844239917,0.1937539484165131,1,0,93.97608956651311,1,0,50.51510026888927,neutral
2015-01-21,0.037538481328698546,0.007146180165006974,0.04495291824440106,0.03039230116369157,0.04368386029173615,0.6130963825637925,1,1,91.64115342494097,1,0,58.53026748034847,neutral
2015-01-22,0.0046634094141169355,0.0006086410116967021,0.005274888768037389,0.004054768402420234,0.015979644339497712,0.6645150657840531,0,1,90.26077720661578,1,0,59.398661973286586,neutral
2015-01-23,-0.002892166305145914,0.004058739604385014,0.0011548347493139932,-0.006950905909530928,0.022194129963757202,0.6758315708517595,0,0,88.47933399047315,0,0,59.5991793748519,neutral
2015-01-26,0.00778465526295205,0.0023490017442527496,0.01015194317599577,0.0054356535186993,0.014625965568505957,0.7754278023457023,1,0,88.96784048505788,1,0,61.40572874249643,neutral
2015-01-27,-0.010821684320040765,0.001676833915836846,-0.009162996571498216,-0.012498518235877611,0.02944575788735563,0.6846210893509487,0,0,85.69943001232423,0,0,58.82306975950123,neutral
2015-01-28,-0.006179452193818185,-0.007745606207674012,-0.013877194798219694,0.0015661540138558272,0.019838150677076217,0.5483560853681991,0,0,78.20458499793313,0,0,55.07939268718079,neutral
2015-01-29,0.0019799016955786347,-0.014296574495364985,-0.012344978611870672,0.01627647619094362,0.014659662101596404,0.4639800285306715,1,0,67.9696541747162,0,0,51.95556472960501,neutral
2015-01-30,-0.017873024315892123,0.0043339651904186595,-0.013616520190706027,-0.02220698950631078,0.02363145499454298,0.32308012363290545,0,0,55.3942564736235,0,0,48.714260257417486,neutral
2015-02-02,-0.0018540618238849643,-0.021605001179248663,-0.02341900599524216,0.0197509393553637,0.017522762411956792,0.08404660009510283,1,0,38.494394953124356,0,0,43.73000699022993,neutral
2015-02-03,0.014415983001829637,0.010328089780438608,0.024892962348984415,0.004087893221391029,0.024147574807093775,0.3321742748454588,1,1,31.47525108432228,1,0,49.50550094880411,neutral
