Date,intraday_ret,overnight_ret,daily_ret,intraday_overnight_ret_diff,ret_range,stoch_k,disc_stoch_k_1,disc_stoch_k_3,macd,disc_macd_1,disc_macd_9,rsi,disc_rsi_ter
2016-04-05,-0.006639440166959111,-0.009125385512403616,-0.01570423822825273,0.0024859453454445044,0.009512219917836753,0.0795716822301885,1,0,210.2764658076776,0,0,49.128290466909256,neutral
2016-04-06,0.005306961287313433,-0.0038162263963919313,0.0014704823251723287,0.009123187683705365,0.007426269700649254,0.13807496473229408,1,1,175.9861806277877,1,0,49.727931038619914,neutral
2016-04-07,-0.001565169597566857,0.004510906100679357,0.0029386761700262998,-0.006076075698246214,0.01013327611212843,0.21493833839806242,0,1,151.85196671188896,1,0,50.97347916028485,neutral
2016-04-08,0.015392630062544668,-0.010088357819775953,0.005148985882910351,0.025480987882320623,0.016035129562620987,0.39286363690033416,1,1,139.53707317564476,1,0,53.1692832483756,neutral
2016-04-11,0.009131722236739212,-0.005623873104022237,0.0034564934856364804,0.014755595340761448,0.015230911502740505,0.47799463946252935,0,0,133.91525083898523,1,0,54.64537468882635,neutral
2016-04-12,0.0031172457627806935,-4.3953124947745946e-06,0.0031128367490167452,0.0031216410752754682,0.006781011676720944,0.5549266173119384,1,1,133.06039963972944,1,0,55.995226459944234,neutral
2016-04-13,0.020221043529328225,0.011456074727719503,0.03190877204279219,0.008764968801608722,0.022160025748997003,0.9888275716102349,1,1,183.06688364014553,1,1,66.90309883992042,neutral
2016-04-14,-0.005536700885435213,0.014079233767120886,0.008464580375620923,-0.0196159346525561,0.011572970647801308,0.8817764581711959,0,0,234.4466689052606,1,1,69.15691939863643,neutral
2016-04-15,-0.0027219012445470372,0.0017265053351687635,-0.0010000952863987722,-0.004448406579715801,0.008854770072821327,0.867216068401582,1,0,270.3274057921117,0,1,68.55785911160676,neutral
2016-04-18,0.001505953377931442,-0.0087627552528016,-0.007269998175743142,0.010268708630733042,0.007938953455610772,0.7614780008315654,1,0,282.9961047471443,0,1,64.20807603505298,neutral
2016-04-19,-8.955640244916263e-05,0.013072365350991186,0.01298163823452958,-0.013161921753440348,0.00944494202324977,0.9489160332199703,0,1,311.61095957234284,1,1,68.07489402555217,neutral
2016-04-20,-0.010092368391248092,0.0007748279324376284,-0.009325360307744446,-0.01086719632368572,0.016303276253856372,0.8125219885073401,0,0,314.5324134217444,0,1,62.76136066073321,neutral
2016-04-21,0.010083414559952453,0.008009387665270762,0.018173564201423575,0.0020740268946816912,0.01427509688916325,0.9921408960976077,1,1,344.02407963940277,1,1,67.9609215831459,neutral
2016-04-22,0.0008806667023025096,-0.008051872926036837,-0.007178297240111431,0.008932539628339347,0.006348079669090867,0.8944790870412656,0,0,350.82808431546437,0,1,64.08548721796606,neutral
2016-04-25,-0.004863526135819464,-0.0027241071977715837,-0.007574384567037962,-0.0021394189380478804,0.00820371055771912,0.7921681786787858,0,0,339.1899073529421,0,1,60.21179961828485,neutral
2016-04-26,0.0012745544951523627,0.0035476210623281,0.004826697193852647,-0.0022730665671757376,0.015914009999933077,0.8568709091490047,1,1,334.40923468455367,1,1,61.785000260697224,neutral
2016-04-27,-0.0005020729471599751,-0.0016321302945242937,-0.0021333837932171473,0.0011300573473643186,0.007729650102431253,0.828134485919976,0,1,323.2095773197507,0,1,60.63824373746604,neutral
2016-04-28,-0.004696906514863918,0.005962162499717705,0.0012372522649661821,-0.010659069014581623,0.018662010238692222,0.8117697619432572,0,0,312.859968104367,0,0,61.08834918100599,neutral
2016-04-29,-0.00698312733113844,-0.008080692041610967,-0.015007390871299098,0.0010975647104725268,0.009894370856361223,0.5289712888665998,0,0,275.580820400246,0,0,53.14074776729007,neutral
2016-05-03,-0.018271497917305368,-0.00025068767597505364,-0.01851760515393097,-0.018020810241330315,0.01867372869177932,0.008694635600054687,0,0,212.11299678846262,0,0,45.40840318152625,neutral
2016-05-04,-0.0014919817028677062,-0.005824820128628729,-0.007308111306442044,0.004332838425761022,0.00817193973547486,0.09207659978435878,1,1,147.91594271326903,0,0,42.80994495727883,neutral
2016-05-05,0.004221249809136437,-0.007891067133875239,-0.003703127490371605,0.012112316943011677,0.009354543270317268,0.08165076944158142,0,1,89.86999661915979,0,0,41.52279612343736,neutral
2016-05-06,-0.012161645374361006,-0.004516963588845715,-0.016623675253870318,-0.007644681785515291,0.015607468280780279,0.032031332257582694,0,0,16.24963201842911,0,0,36.27028586591367,neutral
2016-05-09,-0.006069548734415974,0.008455114690752063,0.0023342472256655533,-0.014524663425168036,0.008822044291258189,0.061456132145926635,1,1,-37.87070820457302,1,0,37.44695140696088,neutral
2016-05-10,0.014038872240861838,-0.009643433365758142,0.004260055946118557,0.02368230560661998,0.01647241011805195,0.1656675749318801,1,1,-72.99114920459397,1,0,39.64232907312598,neutral
2016-05-11,-0.014373607045385544,0.005191016196827325,-0.009257204475537684,-0.01956462324221287,0.016738882844608564,0.05489308640834988,0,0,-114.62389615099892,0,0,36.621717409479686,neutral
2016-05-12,-0.009205694510086813,0.002254314927055168,-0.0069721321175796325,-0.011460009437141983,0.011811390932176946,0.02895459965027146,1,0,-157.09027029817298,0,0,34.50873386120699,neutral
2016-05-13,-0.00625903862717888,-0.0036138105641071107,-0.00985023021137399,-0.002645228063071769,0.014426017160819229,0.06053996229292404,1,0,-204.22048200551944,0,0,31.74169994266275,neutral
2016-05-16,0.008734867117182727,-0.0003813287196189962,0.008350207541869992,0.009116195836801724,0.014850921270377316,0.14049299915405655,1,1,-225.68327948842125,1,0,36.35474753003324,neutral
2016-05-17,0.0065822267272665266,0.005194693191410864,0.011811112567041926,0.0013875335358556626,0.014990498578568495,0.25452845290977993,1,1,-221.19237475863338,1,0,42.34017784883465,neutral
2016-05-18,-0.0018129596376794707,-0.012743346989843338,-0.014533203453781285,0.010930387352163867,0.008675517866237135,0.11255410434314198,0,0,-238.47775709559573,0,0,37.599251214229696,neutral
2016-05-19,-0.0017892266460335724,-0.004881332329569086,-0.0066618251657304395,0.0030921056835355133,0.007419967960191987,0.060776354632892104,0,0,-259.83904285565586,0,0,35.656963894171014,neutral
2016-05-20,0.01123123104002254,-0.00317955169719394,0.008015969063113637,0.01441078273721648,0.016381320885006462,0.1755703647299071,1,1,-261.0204145795724,1,0,39.668606598424695,neutral
2016-05-23,0.0010561097280241086,-0.0032272676023968536,-0.0021745662230825413,0.004283377330420962,0.010296600089371395,0.21751483510496022,0,1,-262.4151535489691,0,0,38.95339473591727,neutral
2016-05-24,0.00012155305002607381,0.0009586655706544807,0.0010803351494046431,-0.0008371125206284069,0.007950426647096992,0.250832542167248,1,0,-258.81025800733914,1,0,39.5353829520538,neutral
2016-05-25,0.010482389931805019,0.016456026584774425,0.027110915003969227,-0.005973636652969407,0.011240320766498772,0.9852119438929607,1,1,-210.14935222108033,1,1,51.933017155385926,neutral
2016-05-26,0.0011597874151273934,0.0002665786509624352,0.0014266752406544292,0.0008932087641649582,0.0075986422516421915,0.9905926486684572,1,1,-167.3117820640873,1,1,52.499927988859255,neutral
2016-05-27,0.007430576805385557,0.0013673812542371582,0.008808118491054673,0.006063195551148399,0.016144961563947097,0.9576995374011812,0,0,-117.51103193180461,1,1,55.95846335010796,neutral
2016-05-30,0.005151159784163084,-0.0025805610202494357,0.0025573058817656147,0.00773172080441252,0.01456834761135557,0.8836731426131511,0,0,-72.9564990568615,1,1,56.94722559976709,neutral
2016-05-31,0.009591919267704951,-0.0005846293326950854,0.009001682217649076,0.010176548600400036,0.017323868933961786,0.884341052798424,1,0,-22.40407551887256,1,1,60.33181961446416,neutral
2016-06-01,0.0016621775590857995,-0.00425463197804027,-0.002599526372750516,0.00591680953712607,0.008895477158153932,0.8451342462341427,0,0,13.141423840170319,0,1,58.87932221017089,neutral
2016-06-02,0.004304813279264723,0.0004253208627738597,0.004731965068936583,0.003879492416490863,0.009515954565458678,0.9140057822970961,1,1,48.67752979707802,1,1,60.727968665513316,neutral
2016-06-03,-0.0004218271602821116,0.004643480040723147,0.004219694134441676,-0.005065307201005259,0.0077380722198226,0.928070668573649,0,1,82.98597963742577,1,1,62.36068109472541,neutral
2016-06-06,0.002817675601103042,0.0011405142029542786,0.003961403403099695,0.0016771613981487632,0.009496235286812003,0.9866111657669128,1,1,115.53963465892957,1,1,63.885066117580116,neutral
2016-06-07,0.005150077668594605,0.008974714865781414,0.014171013012988176,-0.003824637197186808,0.009398398305712027,0.9865726990328754,0,1,163.50158185914552,1,1,68.77603106250952,neutral
2016-06-08,0.00016959154760863077,-0.0015927569622105522,-0.0014234355327200632,0.001762348509819183,0.00808411383125311,0.9683328849674849,0,0,196.793509644398,0,1,67.7691628512827,neutral
2016-06-10,-0.009295607756598875,-0.0027139217104107795,-0.011984301915307527,-0.006581686046188095,0.011862150677953123,0.8111065053375357,0,0,200.2732234331961,0,1,59.83773049665423,neutral
2016-06-13,-0.0065150486802992,-0.01877762712468507,-0.02517033865016649,0.01226257844438587,0.011109788977589404,0.4880897077636666,1,0,158.46586577133348,0,1,47.432148439340224,neutral
