Date,intraday_ret,overnight_ret,daily_ret,intraday_overnight_ret_diff,ret_range
2012-12-03,0.0,-0.0007702671670061806,-0.0007702671670062333,0.0007702671670061806,0.0017492089380681782
2012-12-04,0.0,0.0003211792931712182,0.0003211792931712143,-0.0003211792931712182,0.0022484847941821977
2012-12-05,0.0,-0.0004976910305603422,-0.0004976910305602988,0.0004976910305603422,0.002456378158215527
2012-12-06,0.0,1.60081863873736e-05,1.600818638736179e-05,-1.60081863873736e-05,0.0028270916725261224
2012-12-07,0.0,0.0004498304959341006,0.000449830495934167,-0.0004498304959341006,0.0009959383515462474
2012-12-10,0.0,-0.0006422494978143306,-0.0006422494978143289,0.0006422494978143306,0.0022638356955977774
2012-12-11,-0.0032531388602460042,0.002522309511623423,-0.0007390347717124435,-0.005775448371869427,0.00467513994125566
2012-12-12,0.0,0.0040837586034692475,0.004083758603469212,-0.0040837586034692475,0.0024598535434203327
2012-12-13,0.0,0.0013770188195371597,0.0013770188195372235,-0.0013770188195371597,0.006036587851968225
2012-12-14,0.0,-0.001151262328377164,-0.001151262328377145,0.001151262328377164,0.0036937381439766425
2012-12-17,-1.595743503090665e-05,-0.00020816682658947623,-0.00022412093981172276,0.00019220939155856957,0.0029936481255443672
2012-12-18,0.0,-0.0006244877696143294,-0.0006244877696143236,0.0006244877696143294,0.003522679083836204
2012-12-19,0.0,-0.0008011334747502761,-0.000801133474750304,0.0008011334747502761,0.0025795795004261227
2012-12-20,0.0,-0.00048101960558227417,-0.00048101960558222245,0.00048101960558227417,0.002453421726962078
2012-12-21,0.0,0.000224599144840286,0.0002245991448401874,-0.000224599144840286,0.0025989548183936906
2012-12-24,0.0,-1.606104543333236e-05,-1.6061045433279908e-05,1.606104543333236e-05,0.0021652583679193926
2012-12-25,0.0,0.00020849101454205706,0.0002084910145421226,-0.00020849101454205706,0.002373860641730142
2012-12-26,0.0,-0.00025654495501096147,-0.0002565449550109289,0.00025654495501096147,0.002581813371383041
2012-12-27,0.0,0.00020850104499102245,0.0002085010449910385,-0.00020850104499102245,0.0023900369236535103
2012-12-28,0.0,0.0006735489276172725,0.0006735489276172846,-0.0006735489276172725,0.0029187120196748476
2012-12-31,0.0,-0.0008013260777381054,-0.0008013260777380848,0.0008013260777381054,0.002692382259285612
2013-01-01,0.0,-0.000673635366407392,-0.0006736353664074102,0.000673635366407392,0.0028068140266974666
2013-01-02,0.0,0.0011234824281761433,0.0011234824281760591,-0.0011234824281761433,0.002776562840206436
2013-01-03,0.0,-0.0007053636919256994,-0.0007053636919257533,0.0007053636919256994,0.002565056174149227
2013-01-04,0.0,-0.00011230137650275766,-0.00011230137650275474,0.00011230137650275766,0.00232619908494268
2013-01-07,0.0,-0.000320875253433304,-0.0003208752534332726,0.000320875253433304,0.002310470142687732
2013-01-08,0.0,-0.0001123500398658963,-0.00011235003986587166,0.0001123500398658963,0.0026482618729425133
2013-01-09,0.0,-0.0008989778518493685,-0.0008989778518493363,0.0008989778518493685,0.002215182461504689
2013-01-10,0.0,0.00016072818909663785,0.00016072818909673714,-0.00016072818909663785,0.0027794944845639267
2013-01-11,0.0,-9.643673539513899e-05,-9.643673539516673e-05,9.643673539513899e-05,0.0031163848924155918
2013-01-14,0.0,-0.0013494784559931828,-0.0013494784559932027,0.0013494784559931828,0.0025865003739869337
2013-01-15,0.0,0.0009813355245454315,0.0009813355245453792,-0.0009813355245454315,0.0031852557118130613
2013-01-16,0.0,-0.001430365858695793,-0.0014303658586958257,0.001430365858695793,0.0026678449846652364
2013-01-17,0.0,0.000981777750627684,0.000981777750627577,-0.000981777750627684,0.002526851732757533
2013-01-18,0.0,-0.00019297356936778806,-0.00019297356936776033,0.00019297356936778806,0.002331399789791445
2013-01-21,-0.002251011210817857,0.00017690741002030562,-0.0020745020213608356,-0.0024279186208381624,0.0018815678888895705
2013-01-22,0.0,0.0024655617820864787,0.002465561782086567,-0.0024655617820864787,0.0025784431090790936
2013-01-23,0.0,0.00030546339486881284,0.00030546339486892116,-0.00030546339486881284,0.0024273800063514925
2013-01-24,0.0,-0.00016069288134367142,-0.00016069288134368254,0.00016069288134367142,0.0023783619257336814
2013-01-25,0.0,-0.00036972200568669846,-0.0003697220056867456,0.00036972200568669846,0.0022824049190194613
2013-01-28,0.0,3.2201632515429754e-05,3.220163251538288e-05,-3.2201632515429754e-05,0.0011255237269678783
2013-01-29,0.0,0.0006430918950564189,0.0006430918950564024,-0.0006430918950564189,0.002202750743546253
2013-01-30,0.0,0.00036960914828613296,0.0003696091482860986,-0.00036960914828613296,0.002699510597339412
2013-01-31,0.0,-0.001011913729376188,-0.001011913729376146,0.001011913729376188,0.0017186908936725445
2013-02-01,0.0,-0.0002733217222074551,-0.00027332172220750905,0.0002733217222074551,0.003649860843592737
2013-02-04,0.0,0.0020264313396840044,0.002026431339684054,-0.0020264313396840044,0.002814487971783339
2013-02-05,0.0,0.0,0.0,0.0,0.0028730081272937227
2013-02-06,0.0,-0.0004173396552420861,-0.00041733965524204386,0.0004173396552420861,0.002584092448119163
2013-02-07,1.60757427758674e-05,0.0001927163922940088,0.00020879523312911097,-0.0001766406495181414,0.0023925315162507694
2013-02-08,-3.212982161523039e-05,0.0006581762592654116,0.0006260252905643249,-0.0006903060808806419,0.0030822827493977435
2013-02-11,1.5938039005033218e-05,0.003192735856533595,0.003208724781487149,-0.0031767978175285616,0.004925430408089386
2013-02-12,-1.6065683859932024e-05,-0.003214399582841823,-0.0032304136251742888,0.003198333898981891,0.002206963805442807
