Date,HSI_daily_ret,HSI_disc_stoch_k_3,HSI_stoch_k,HSI_disc_macd_1,HSI_intraday_ret,HSI_overnight_ret,HSI_rsi,CSI300_overnight_ret,SSE50_overnight_ret,HSI_ret_range,HSI_OC_ter_0.005
2020-05-20,0.0004845947171248,1,0.6414688850389004,1,-0.0025733323060549,0.0030658163875341,53.65587238363914,-0.0001339652448657,0.0003216029811198,0.0081645921031482,neutral
2020-05-21,-0.0049147611251112,0,0.5881134909762148,1,-0.0101464295718652,0.0052852953235206,51.924780350514446,0.0039082948348504,0.0037113026672361,0.013145519161717,sell
2020-05-22,-0.0555966656946637,0,0.0274709705175459,0,-0.0348012231309673,-0.0215452433861901,37.326264016481424,-0.0015892483008841,-0.0020865386641937,0.0361881931805612,sell
2020-05-25,0.0009637799321171,0,0.1924746743849493,0,0.0099684948500106,-0.0089158374383061,37.63539572265867,0.0011139992573338,0.0031053998652645,0.0195777221438213,sell
2020-05-26,0.0188399876203533,1,0.3849093666749238,0,0.008031622683129,0.0107222478878738,43.507019681443374,0.0053978111053369,0.0059289316810707,0.0137672937869371,buy
2020-05-27,-0.0035621976412488,1,0.3478390112254078,0,-0.0090912171612837,0.0055797462044846,42.67351782280388,0.0002401381956583,0.0005803107332563,0.0162726867723282,neutral
2020-05-28,-0.007235612595027,0,0.2728091333011738,0,-0.0031883066079912,-0.0040602513131275,40.96298652896864,0.0007489058952935,0.0006760914046961,0.0288463924113869,sell
2020-05-29,-0.0074046099227007,0,0.2173041225821576,0,0.0079171442073373,-0.0152014024348079,39.241984843762026,-0.0047321106769381,-0.0064207057081639,0.0133429888771276,sell
2020-06-01,0.0335801150585735,1,0.5966041637042133,1,0.0081822476688111,0.0251917423149326,49.52268830960667,0.0089759039260205,0.0091069099926602,0.0116024866043855,buy
2020-06-02,0.0110995346081201,1,0.7261876395555743,1,0.0085615821269194,0.0025164080470412,52.48096175743612,-0.0003500078059295,-0.0020311041123761,0.0096824554256628,buy
2020-06-03,0.0137389781360306,1,0.8883661092770588,1,0.0009076280698646,0.0128197145334077,55.95969162610327,0.0044181475410247,0.0051803237788988,0.0060030501579816,buy
2020-06-04,0.0016723784249774,1,0.8693386198627366,1,-0.011262005607068,0.0130817103270993,56.38400798053589,0.0036423882620209,0.0041016091460691,0.0180772473593739,neutral
2020-06-05,0.0165847651076753,1,0.982619202528116,1,0.0156727756498329,0.0008979166122268,60.459386682064576,0.0015142421632317,0.0009953665168414,0.0228454930950517,buy
2020-06-08,0.0002567327290863,0,0.9031592488704688,1,-0.0096442865237459,0.0099974374036562,60.52190087700386,0.0055882536707279,0.0039118200493724,0.013735279855233,buy
2020-06-09,0.0113191177534777,0,0.9281442686942276,1,0.0060712630775845,0.0052161858394006,63.27914685088603,0.001392355965748,0.0008111108437957,0.0167874771810098,neutral
2020-06-10,-0.0002989251866255,0,0.9087484294246028,1,-0.0051351792239682,0.0048612172592153,63.15228496054991,-0.0001976758264703,-0.0010688795546904,0.0133884966572993,buy
2020-06-11,-0.0227379723241158,0,0.7041614723385806,0,-0.0207093675437893,-0.0020715043247564,54.24625078243314,-0.0019729138972847,-0.0030909616019364,0.0231208045370997,sell
2020-06-12,-0.0073026320670996,0,0.6028784326469974,0,0.0159143191068012,-0.0228532571470332,51.7781374028329,-0.0160840263370613,-0.0124143493330459,0.0172666997344867,sell
